simulations,OFV
500,1387.06
1000,1386.76
1500,1387.05
2000,1386.59
2500,1387.87
3000,1388.29
3500,1388.18
4000,1388.31
4500,1388.74
5000,1388.16
5500,1388.3
6000,1388.6
6500,1388.51
7000,1388.04
7500,1388.42
8000,1388.62
8500,1388.95
9000,1388.82
9500,1388.54
10000,1387.95
10500,1387.63
11000,1387.84
11500,1387.92
12000,1387.27
12500,1386.7
13000,1386.67
13500,1386.78
14000,1386.81
14500,1386.59
15000,1386.73
15500,1386.6
16000,1386.73
16500,1386.69
17000,1386.76
17500,1386.8
18000,1386.72
18500,1386.9
19000,1386.8
19500,1386.77
20000,1386.74
20500,1386.77
21000,1386.64
21500,1386.7
22000,1386.81
22500,1386.64
23000,1386.65
23500,1386.72
24000,1386.7
24500,1386.54
25000,1386.64
25500,1386.72
26000,1386.57
26500,1386.63
27000,1386.62
27500,1386.67
28000,1386.79
28500,1386.81
29000,1386.92
29500,1387.01
30000,1387.1
