simulations, -2LL
1000,603.614
2000,603.106
3000,602.773
4000,602.94
5000,602.991
6000,603.021
7000,603.189
8000,603.087
9000,602.834
10000,602.842
11000,602.81
12000,602.866
13000,602.995
14000,603.102
15000,603.123
16000,603.207
17000,603.271
18000,603.29
19000,603.349
20000,603.291
21000,603.255
22000,603.294
23000,603.303
24000,603.292
25000,603.257
26000,603.258
27000,603.275
28000,603.228
29000,603.251
30000,603.266
