simulations,OFV
500,955.111
1000,954.321
1500,954.908
2000,954.283
2500,954.724
3000,954.387
3500,954.092
4000,951.879
4500,952.056
5000,952.642
5500,952.82
6000,953.201
6500,953.541
7000,953.894
7500,954.136
8000,954.409
8500,954.772
9000,954.62
9500,954.638
10000,954.568
10500,954.473
11000,954.73
11500,954.885
12000,954.897
12500,954.939
13000,955.032
13500,954.851
14000,954.952
14500,954.979
15000,955.017
15500,955.111
16000,955.239
16500,955.143
17000,955.1
17500,955.251
18000,955.141
18500,955.201
19000,955.237
19500,955.371
20000,955.235
20500,955.164
21000,955.11
21500,955.082
22000,955.073
22500,955.096
23000,954.844
23500,954.78
24000,954.78
24500,954.734
25000,954.7
25500,954.761
26000,954.74
26500,954.765
27000,954.804
27500,954.831
28000,954.885
28500,954.918
29000,954.896
29500,954.99
30000,954.904
