standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.63513,0.0714286,-2.15991,0.0714286,-1.56294,0.0714286,-0.578735,0.0714286,All
-1.57705,0.142857,-1.04915,0.142857,-1.15555,0.142857,-0.52297,0.142857,All
-0.436866,0.214286,-0.759278,0.214286,-1.15458,0.214286,-0.350755,0.214286,All
-0.106091,0.285714,-0.415456,0.285714,-0.843347,0.285714,-0.317613,0.285714,All
-0.0951157,0.357143,-0.391059,0.357143,-0.03984,0.357143,-0.276887,0.357143,All
-0.0750254,0.428571,-0.0209631,0.428571,0.0812498,0.428571,-0.238519,0.428571,All
0.164093,0.5,0.255573,0.5,0.0852986,0.5,-0.214119,0.5,All
0.437107,0.571429,0.294771,0.571429,0.285819,0.571429,-0.121767,0.571429,All
0.486455,0.642857,0.351349,0.642857,0.292319,0.642857,-0.0961408,0.642857,All
0.564402,0.714286,0.46977,0.714286,0.568726,0.714286,-0.0600516,0.714286,All
0.652996,0.785714,0.537849,0.785714,0.599354,0.785714,0.0359223,0.785714,All
0.861424,0.857143,0.542111,0.857143,0.680683,0.857143,0.152501,0.857143,All
0.932092,0.928571,0.571764,0.928571,0.87958,0.928571,0.223447,0.928571,All
0.965006,1,1.59415,1,1.48955,1,1.82698,1,All
4,1,4,1,4,1,4,1,All
