parameter,value,se_lin,rse_lin
Cl_pop,5.2641537268739,0.295355637641955,5.61069552612307
beta_Cl_logtCLCRMLMIN,0.60731398193347,0.241716510924048,39.8009132202933
V1_pop,21.0977858734434,1.87580318900087,8.89099548290525
Q_pop,5.82850173503747,1.03413035317972,17.7426446828203
V2_pop,19.4160911078782,2.29299756596045,11.8097795958016
omega_Cl,0.206572130655173,0.0397216162842633,19.2289328469821
omega_V1,0.301982661921191,0.0660204507882254,21.8623315551324
omega_Q,0.491839916118507,0.15919321191486,32.3668752164684
omega_V2,0.26327099427542,0.127839023669519,48.5579598395791
corr_V2_V1,0.998877494496415,0.274820099771572,27.5128933513636
a1,0.300197422905635,0.0220405880634695,7.34203107079898
a2,0.0675484888350784,0.0067878769421982,10.0488953332043
