iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1233.17,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1219.61,1,9.8646,13.265,45.1311,81.028,0.95,0.95,0.285,0.285,0.924746,0.974679,1.19319,0.974679,1.00696,0.974679
3,1203,1,9.88598,13.7495,42.9353,78.5713,0.9025,0.9025,0.27075,0.27075,0.931417,0.95,1.16297,0.95,0.981461,0.95
4,1183.73,1,9.94388,13.5279,44.0354,69.8728,0.857375,0.857375,0.257212,0.257212,0.924862,0.925945,1.13353,0.925945,1.03309,0.925945
5,1159.52,1,9.9299,13.8524,43.8833,65.0173,0.814506,0.814506,0.244352,0.244352,0.924549,0.9025,1.10482,0.9025,1.11023,0.9025
6,1132.75,1,10.1832,15.258,41.5333,71.1109,0.773781,0.773781,0.232134,0.232134,0.947199,0.879648,1.07685,0.879648,1.08211,0.879648
7,1118.1,1,9.98143,14.6274,44.0472,71.2015,0.735092,0.735092,0.220528,0.220528,0.966754,0.857375,1.04958,0.857375,1.05471,0.857375
8,1109.63,1,9.87798,17.0539,41.3771,65.7848,0.698337,0.698337,0.209501,0.209501,0.947883,0.835666,1.02301,0.835666,1.0497,0.835666
9,1086.44,1,9.83524,17.9574,39.9605,69.5338,0.66342,0.66342,0.199026,0.199026,0.922487,0.814506,0.997104,0.814506,1.02312,0.814506
10,1056.52,1,9.89296,17.7995,40.0138,62.6841,0.630249,0.630249,0.189075,0.189075,0.929351,0.793882,0.971857,0.793882,0.997218,0.793882
11,1044.8,1,9.90332,16.1199,42.2132,67.7443,0.598737,0.598737,0.179621,0.179621,0.955853,0.773781,0.947249,0.773781,0.992172,0.773781
12,1030.56,1,9.90806,15.1914,41.1511,69.69,0.5688,0.5688,0.17064,0.17064,0.927786,0.754188,0.923264,0.754188,0.96705,0.754188
13,1006.54,1,9.95625,14.9564,45.3716,77.749,0.54036,0.54036,0.162108,0.162108,0.939809,0.735092,0.899887,0.735092,0.942563,0.735092
14,992.727,1,9.88706,15.2343,41.5006,77.6282,0.513342,0.513342,0.154003,0.154003,0.954799,0.716479,0.877101,0.716479,0.918697,0.716479
15,974.841,1,9.86564,15.6764,40.9262,82.2594,0.487675,0.487675,0.146302,0.146302,0.943165,0.698337,0.854892,0.698337,0.895435,0.698337
16,966.101,1,9.83753,16.1921,42.1091,84.4751,0.463291,0.463291,0.138987,0.138987,0.951319,0.680655,0.833246,0.680655,0.872762,0.680655
17,949.293,1,9.71607,15.7413,42.6111,86.0761,0.440127,0.440127,0.132038,0.132038,0.940433,0.66342,0.812148,0.66342,0.940959,0.66342
18,934.755,1,9.83483,15.1258,42.1302,79.8938,0.41812,0.41812,0.125436,0.125436,0.948576,0.646622,0.791584,0.646622,0.917133,0.646622
19,915.929,1,9.83685,14.9048,42.5793,71.7123,0.397214,0.397214,0.119164,0.119164,0.948103,0.630249,0.77154,0.630249,0.973733,0.630249
20,909.975,1,9.79114,14.9743,42.6114,73.3441,0.377354,0.377354,0.113206,0.113206,0.941092,0.614291,0.752004,0.614291,0.949077,0.614291
21,897.855,1,9.862,14.7105,44.0595,78.6043,0.358486,0.358486,0.107546,0.107546,0.948245,0.598737,0.732963,0.598737,0.925046,0.598737
22,873.691,1,9.88435,14.0356,43.9606,78.9082,0.340562,0.14889,0.102168,0.123533,0.954671,0.583577,0.714404,0.583577,0.901624,0.583577
23,874.249,1,9.94265,14.5367,43.4351,78.039,0.323534,0.0555605,0.0970601,0.126724,0.973891,0.5688,0.696315,0.5688,0.878794,0.5688
24,867.515,1,9.97344,14.2065,43.9402,77.9812,0.284431,0.089857,0.0972845,0.121019,0.961518,0.554398,0.678684,0.554398,0.8949,0.554398
25,857.068,1,9.92189,14.1975,43.735,78.4203,0.355557,0.0173272,0.0884155,0.122564,0.965642,0.54036,0.661499,0.54036,0.909725,0.54036
26,860.081,1,10.0344,14.201,43.2315,80.4076,0.433313,2.22045e-16,0.0835248,0.126465,0.9676,0.526678,0.64475,0.526678,0.90417,0.526678
27,848.534,1,10.0925,14.5222,43.0737,72.3421,0.340813,2.10942e-16,0.0908747,0.120142,0.958436,0.513342,0.628424,0.513342,0.881276,0.513342
28,848.279,1,10.0537,13.6965,42.3075,71.5207,0.323773,2.22045e-16,0.0863309,0.125212,0.967665,0.500344,0.612512,0.500344,0.858961,0.500344
29,850.206,1,9.96534,13.6652,42.9257,69.3559,0.342735,2.22045e-16,0.0840249,0.12774,0.960817,0.487675,0.597003,0.487675,0.869988,0.487675
30,841.767,1,9.94425,12.8674,41.8468,69.5583,0.189284,2.22045e-16,0.0916248,0.129458,0.960355,0.475327,0.581887,0.475327,0.84796,0.475327
31,836.891,1,10.0824,12.9841,43.4738,68.0634,0.190031,2.22045e-16,0.0904348,0.131689,0.970677,0.463291,0.567153,0.463291,0.854015,0.463291
32,840.092,1,10.0441,13.2324,43.2769,69.8608,0.124876,2.22045e-16,0.0952291,0.136285,0.970549,0.45156,0.552792,0.45156,0.83239,0.45156
33,828.419,1,10.0674,12.4537,43.653,71.2057,0.190387,2.22045e-16,0.0883195,0.135539,0.955996,0.440127,0.538795,0.440127,0.815371,0.440127
34,816.016,1,10.1263,12.6614,43.6558,73.0696,0.184228,2.22045e-16,0.0859438,0.135044,0.957019,0.428982,0.525153,0.428982,0.794725,0.428982
35,815.345,1,10.1193,12.7543,44.0279,71.651,0.193881,2.22045e-16,0.0848362,0.136541,0.964052,0.41812,0.511856,0.41812,0.774602,0.41812
36,805.403,1,10.1421,12.3466,43.5609,71.861,0.184187,2.22045e-16,0.0805944,0.139948,0.960656,0.407533,0.498895,0.407533,0.754989,0.407533
37,810.504,1,10.1828,11.9247,43.3911,66.154,0.168411,2.22045e-16,0.0796381,0.144242,0.969285,0.397214,0.486263,0.397214,0.735872,0.397214
38,808.434,1,10.2262,11.6047,42.8815,60.4745,0.140521,2.22045e-16,0.0806026,0.146244,0.971005,0.387157,0.47395,0.387157,0.71724,0.387157
39,804.914,1,10.2024,11.798,42.3469,63.6051,0.214389,2.22045e-16,0.0742707,0.145221,0.976152,0.377354,0.46195,0.377354,0.699079,0.377354
40,793.711,1,10.2626,11.693,43.3329,61.0909,0.234601,0.0324914,0.068902,0.144999,0.971872,0.367799,0.450253,0.367799,0.681378,0.367799
41,799.331,1,10.2986,11.6665,43.2715,55.6123,0.22184,2.22045e-16,0.0709718,0.147818,0.980161,0.358486,0.477469,0.358486,0.664125,0.358486
42,800.444,1,10.3555,12.1529,41.976,58.3219,0.253268,2.22045e-16,0.067491,0.15382,0.965947,0.349409,0.465379,0.349409,0.647309,0.349409
43,804.542,1,10.2453,12.2441,42.7184,64.8798,0.362508,2.22045e-16,0.0620934,0.151073,0.972185,0.340562,0.453595,0.340562,0.630919,0.340562
44,801.794,1,10.2066,12.1255,43.7056,65.4935,0.313239,2.22045e-16,0.0674678,0.147649,0.976125,0.331938,0.44211,0.331938,0.635281,0.331938
45,792.482,1,10.1149,11.7041,43.4009,68.3094,0.340372,2.22045e-16,0.0622992,0.148764,0.972508,0.323534,0.430915,0.323534,0.634175,0.323534
46,788.227,1,10.1528,11.1555,43.65,62.934,0.302604,2.22045e-16,0.0612563,0.149683,0.976448,0.315341,0.420004,0.315341,0.636279,0.315341
47,785.324,1,10.2038,11.1439,44.5026,68.2105,0.239174,2.22045e-16,0.0712115,0.144371,0.970636,0.307357,0.40937,0.307357,0.620168,0.307357
48,776.569,1,10.272,10.9667,44.4582,67.2308,0.254158,2.22045e-16,0.0689966,0.140143,0.983714,0.299574,0.399004,0.299574,0.617642,0.299574
49,784.654,1,10.1617,11.0491,44.1111,67.2342,0.221682,2.22045e-16,0.0768011,0.140736,0.965604,0.291989,0.388901,0.291989,0.602003,0.291989
50,774.838,1,10.2457,11.0304,44.3794,68.3832,0.210598,2.22045e-16,0.0729611,0.144417,0.96869,0.284596,0.379054,0.284596,0.58784,0.284596
51,774.526,1,10.2546,10.4485,44.8606,69.1908,0.233162,2.22045e-16,0.070385,0.144278,0.984031,0.278281,0.369456,0.27739,0.572956,0.27739
52,774.431,1,10.1917,10.4185,45.0218,68.3926,0.279471,2.22045e-16,0.0673457,0.14301,0.971637,0.281799,0.379506,0.270366,0.558448,0.270366
53,776.425,1,10.2513,10.9614,44.7064,67.8889,0.23695,2.22045e-16,0.0703134,0.144207,0.982267,0.280941,0.39924,0.26352,0.561152,0.26352
54,767.432,1,10.3025,10.984,43.4511,65.8466,0.178995,2.22045e-16,0.0712206,0.147211,0.982052,0.282757,0.389131,0.256848,0.581013,0.256848
55,765.223,1,10.2625,11.2626,44.1744,65.053,0.161984,2.22045e-16,0.07264,0.145618,0.965165,0.277651,0.379278,0.250344,0.610969,0.252555
56,766.575,1,10.2365,11.6553,43.4947,62.7237,0.129865,2.22045e-16,0.0719683,0.147593,0.979702,0.27526,0.369674,0.244005,0.635964,0.262587
57,766.552,1,10.2902,10.5317,43.5813,59.2718,0.0430699,2.22045e-16,0.0776677,0.148777,0.98029,0.274227,0.372703,0.237827,0.655422,0.262095
58,766.677,1,10.3208,10.8918,43.7124,55.3882,0.105569,2.22045e-16,0.0735953,0.150275,0.975235,0.272036,0.363266,0.231805,0.638826,0.267872
59,765.391,1,10.3681,10.6344,43.5304,52.8104,0.0939882,2.22045e-16,0.0728601,0.153395,0.969318,0.265501,0.364254,0.225936,0.622651,0.26554
60,752.012,1,10.374,10.6506,43.3954,51.4644,0.111354,2.22045e-16,0.0688523,0.152714,0.962683,0.26737,0.362014,0.220215,0.606885,0.263353
61,753.131,1,10.3649,11.0341,43.053,51.9667,0.16212,2.22045e-16,0.0664812,0.147627,0.967718,0.265896,0.352848,0.214639,0.591518,0.264479
62,754.977,1,10.4169,11.0017,43.1193,50.7883,0.158178,2.22045e-16,0.0703678,0.149469,0.972134,0.264089,0.343914,0.209204,0.576541,0.257783
63,759.865,1,10.3309,10.8294,43.853,51.0463,0.270738,0.0576173,0.063377,0.146087,0.960504,0.269266,0.340918,0.203907,0.561942,0.251255
64,767.335,1,10.3314,10.6786,43.8567,52.0362,0.300772,0.0864883,0.0615468,0.147987,0.970749,0.271883,0.332286,0.198744,0.563681,0.244894
65,756.035,1,10.273,10.4954,43.874,58.5094,0.267121,2.22045e-16,0.0638057,0.146689,0.975299,0.268663,0.323872,0.193711,0.567805,0.24532
66,755.595,1,10.3174,10.2354,45.1754,61.8248,0.245673,2.22045e-16,0.0669885,0.144302,0.961914,0.270032,0.315671,0.188807,0.553428,0.263586
67,759.398,1,10.343,10.6284,45.0981,60.4675,0.179252,2.22045e-16,0.0733348,0.143429,0.979298,0.263195,0.307678,0.184026,0.569997,0.256912
68,748.93,1,10.3899,10.623,44.6003,60.8021,0.115795,2.22045e-16,0.0762758,0.146002,0.967738,0.25653,0.299888,0.179366,0.555564,0.250407
69,767.532,1,10.3151,10.5513,44.2762,57.4439,0.153,2.22045e-16,0.0719822,0.155333,0.975679,0.254753,0.314918,0.174825,0.548712,0.253689
70,770.523,1,10.4157,10.6675,44.1251,53.4374,0.160657,2.22045e-16,0.0754188,0.152413,0.977526,0.27457,0.306945,0.17249,0.534818,0.27069
71,762.886,1,10.3333,10.2567,44.4155,50.7721,0.135898,2.22045e-16,0.0739194,0.154078,0.986325,0.270394,0.299173,0.168122,0.521276,0.263836
72,752.347,1,10.3761,10.5573,43.9196,52.9436,0.160018,2.22045e-16,0.0697485,0.150417,0.986355,0.277379,0.291597,0.168354,0.508077,0.257155
73,747.352,1,10.3244,10.9565,44.0705,55.3068,0.145674,2.22045e-16,0.074036,0.14578,0.968236,0.270356,0.284214,0.164091,0.519478,0.267554
74,750.612,1,10.3613,10.4488,45.6148,55.9489,0.138947,2.22045e-16,0.0765111,0.146143,0.962394,0.274943,0.277017,0.159936,0.506781,0.263606
75,744.562,1,10.4002,10.4304,45.9982,52.6582,0.0287858,2.22045e-16,0.0867785,0.145321,0.967418,0.267981,0.270003,0.155886,0.493949,0.256931
76,745.868,1,10.3421,10.4381,45.3667,53.1834,0.0827721,2.22045e-16,0.0825145,0.144171,0.970362,0.262366,0.263167,0.151939,0.498349,0.250426
77,749.054,1,10.3588,10.4001,44.7202,54.2871,0.0972814,2.22045e-16,0.079968,0.147229,0.977358,0.265146,0.256503,0.148092,0.523255,0.261293
78,743.093,1,10.448,11.1109,44.6129,52.6146,0.114985,2.22045e-16,0.0794174,0.145314,0.977101,0.268172,0.250008,0.144342,0.528974,0.254677
79,747.811,1,10.4294,11.0512,44.6237,51.8507,0.0142446,2.22045e-16,0.0828629,0.153392,0.985106,0.264885,0.243678,0.140687,0.53311,0.261512
80,748.313,1,10.4307,11.0683,45.1837,53.1796,0.0507288,2.22045e-16,0.0829362,0.150231,0.977191,0.264332,0.237508,0.137125,0.543301,0.260214
81,742.077,1,10.4525,10.3723,44.8174,50.3574,0.104268,2.22045e-16,0.0780092,0.147455,0.98036,0.258321,0.231494,0.134199,0.550261,0.253625
82,735.593,1,10.3786,10.9861,44.6253,51.1404,0.152849,2.22045e-16,0.074879,0.141053,0.974151,0.266293,0.225632,0.13587,0.553953,0.263664
83,740.652,1,10.4128,10.7891,44.8992,46.8059,0.125748,2.22045e-16,0.0763918,0.14868,0.979939,0.269393,0.219919,0.13243,0.539926,0.256988
84,735.327,1,10.4486,10.896,44.2449,48.2347,0.133134,2.22045e-16,0.0749929,0.150795,0.976829,0.266595,0.214351,0.129076,0.526255,0.258689
85,742.699,1,10.4325,10.7971,43.9781,46.8878,0.121185,2.22045e-16,0.076675,0.155358,0.987211,0.270262,0.208923,0.125808,0.51293,0.254553
86,734.569,1,10.3717,10.5418,43.1125,43.9068,0.115125,2.22045e-16,0.0728412,0.157262,0.968843,0.266977,0.203633,0.122623,0.499942,0.27443
87,736.517,1,10.3686,10.4656,42.9727,45.3682,0.210792,2.22045e-16,0.064225,0.157517,0.95803,0.260217,0.221181,0.128096,0.487284,0.267481
88,740.326,1,10.3724,10.3382,43.8753,44.54,0.155923,2.22045e-16,0.0688925,0.154553,0.979167,0.26227,0.229381,0.13107,0.474945,0.260708
89,739.208,1,10.3772,10.8829,43.4009,44.9022,0.194112,2.22045e-16,0.0657895,0.157779,0.97099,0.262782,0.227005,0.127751,0.462919,0.254107
90,726.178,1,10.3771,11.0248,42.5526,43.8714,0.169954,2.22045e-16,0.0666059,0.150667,0.966936,0.259004,0.221257,0.131703,0.458552,0.25672
91,732.566,1,10.3731,11.046,44.0745,43.5047,0.186567,0.0374492,0.0684106,0.145206,0.962364,0.270287,0.215654,0.133287,0.4662,0.25022
92,735.5,1,10.3854,11.4489,43.1641,42.8429,0.192681,0.0142466,0.0686546,0.153351,0.962555,0.266809,0.210194,0.129912,0.454395,0.253924
93,737.593,1,10.418,11.8866,43.3485,42.5037,0.172799,2.22045e-16,0.0679411,0.155143,0.972425,0.272889,0.204872,0.135211,0.454581,0.259915
94,739.563,1,10.5176,11.8568,42.7969,39.2435,0.143645,2.22045e-16,0.0713688,0.154416,0.997973,0.268868,0.199684,0.146167,0.493885,0.256608
95,727.065,1,10.4726,11.7508,42.8253,40.2483,0.138666,2.22045e-16,0.0699405,0.15406,0.982668,0.262061,0.194628,0.143035,0.481379,0.254737
96,735.347,1,10.3821,11.6558,42.9593,38.9053,0.166494,2.22045e-16,0.0691128,0.152887,0.974989,0.268517,0.1897,0.139413,0.471368,0.262212
97,730.076,1,10.4472,11.8246,43.4646,39.7927,0.197318,2.22045e-16,0.0698855,0.15037,0.967432,0.261718,0.184897,0.142105,0.459433,0.255573
98,737.072,1,10.3779,11.68,43.0358,41.9124,0.208174,0.0893253,0.0696615,0.1474,0.9552,0.264853,0.180215,0.142409,0.472282,0.249102
99,729.245,1,10.3811,11.7169,43.5942,42.5296,0.236905,2.22045e-16,0.065303,0.149508,0.965991,0.275155,0.175652,0.138803,0.481752,0.245466
100,727.08,1,10.3417,11.5739,43.3854,41.4035,0.27988,0.00507179,0.0662823,0.146704,0.955297,0.268188,0.171204,0.135289,0.469554,0.245808
101,731.593,1,10.369,11.6175,42.8151,42.94,0.260025,0.039737,0.0645915,0.150228,0.954001,0.261397,0.166869,0.134393,0.457665,0.241483
102,728.984,1,10.4491,11.3983,42.947,43.8957,0.212667,0.182169,0.0686547,0.141914,0.963241,0.25861,0.162644,0.13099,0.446076,0.235368
103,721.103,1,10.4154,11.6532,42.9286,43.6813,0.180479,2.22045e-16,0.0714148,0.149692,0.961949,0.261611,0.158526,0.127673,0.440565,0.230079
104,723.518,1,10.3846,11.6181,42.9832,42.7369,0.177104,2.22045e-16,0.0711925,0.149303,0.978728,0.264975,0.154512,0.12444,0.42941,0.239109
105,724.158,1,10.4539,11.5808,43.2497,47.5576,0.113643,2.22045e-16,0.0778548,0.147482,0.973006,0.258266,0.157494,0.12129,0.418537,0.24752
106,723.932,1,10.4828,11.46,43.338,46.8905,0.11808,2.22045e-16,0.077424,0.148943,0.987144,0.264832,0.153507,0.121629,0.446619,0.241252
107,726.554,1,10.4682,11.3307,43.528,48.2191,0.174498,2.22045e-16,0.0737207,0.148284,0.995864,0.267018,0.14962,0.13465,0.43531,0.236767
108,717.372,1,10.4424,11.5566,43.1903,43.5192,0.227766,2.22045e-16,0.0688745,0.143787,0.976002,0.264667,0.145831,0.133243,0.424288,0.253643
109,728.66,1,10.4745,11.6744,44.2625,44.9315,0.154365,0.0244169,0.076703,0.146418,0.971216,0.257966,0.148752,0.129869,0.427941,0.247221
110,730.957,1,10.4951,11.5617,44.6649,42.4224,0.130413,0.00308698,0.0806762,0.14623,0.975972,0.256125,0.146463,0.126581,0.442196,0.241275
111,732.186,1,10.5052,11.7034,44.0293,42.7983,0.128439,2.22045e-16,0.0800725,0.145566,0.983427,0.25824,0.149085,0.123376,0.430999,0.264853
112,730.649,1,10.4485,11.8052,43.7472,41.0206,0.192662,2.22045e-16,0.0751946,0.146287,0.969844,0.258034,0.155346,0.120252,0.420086,0.258147
113,729.81,1,10.4632,11.5953,43.3597,43.8732,0.183029,2.22045e-16,0.0714349,0.149561,0.980797,0.265369,0.151413,0.134623,0.415803,0.265571
114,724.14,1,10.4039,11.5726,43.4482,44.7236,0.202046,2.22045e-16,0.0694603,0.145794,0.974796,0.263749,0.156522,0.131214,0.413943,0.258847
