Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-1.09372,-0.0365407,-0.079872,-0.740683,-0.0444345,-0.228611,-1.96712,0.344636,0.307254,-0.81767,-0.108297,-0.176288,-0.740683,-0.378517,-0.244446,-1.96712,-0.134498,0.00154206,-0.81767,-0.371174,-0.326448,-1.09372,-0.30853,-0.176146,-1.96712,-0.0656621,-0.145179,-0.81767,2.60257,2.33035,-1.09372,-0.554832,-0.0167052,-0.740683,-1.20699,-0.916139
-1.06941,-0.0465239,-0.0778078,-0.726245,-0.0460891,-0.223902,-1.90685,0.356987,0.297962,-0.804709,-0.138816,-0.173646,-0.726245,-0.393175,-0.239809,-1.90685,-0.141742,0.00127055,-0.804709,-0.399593,-0.321377,-1.06941,-0.299707,-0.172245,-1.90685,-0.03459,-0.140658,-0.804709,2.58006,2.29311,-1.06941,-0.481284,-0.0175554,-0.726245,-1.18214,-0.899309
-1.04511,-0.0489766,-0.0757436,-0.711808,-0.0477438,-0.219193,-1.84658,0.352026,0.28867,-0.791747,-0.161492,-0.171003,-0.711808,-0.407833,-0.235171,-1.84658,-0.154926,0.00099904,-0.791747,-0.41825,-0.316307,-1.04511,-0.288264,-0.168344,-1.84658,-0.0233717,-0.136137,-0.791747,2.56029,2.25587,-1.04511,-0.432243,-0.0184056,-0.711808,-1.15729,-0.882479
-1.02081,-0.0467566,-0.0736795,-0.69737,-0.0492214,-0.214484,-1.78631,0.320197,0.279378,-0.778785,-0.176174,-0.168361,-0.69737,-0.422514,-0.230533,-1.78631,-0.17509,0.000727528,-0.778785,-0.426959,-0.311236,-1.02081,-0.275194,-0.164443,-1.78631,-0.0453685,-0.131615,-0.778785,2.54332,2.21862,-1.02081,-0.398409,-0.0192557,-0.69737,-1.13298,-0.865649
-0.996504,-0.0445366,-0.0716153,-0.682932,-0.0468751,-0.209774,-1.72604,0.278669,0.270087,-0.765824,-0.190857,-0.165719,-0.682932,-0.436848,-0.225895,-1.72604,-0.192927,0.000456016,-0.765824,-0.435667,-0.306166,-0.996504,-0.262124,-0.160542,-1.72604,-0.0845558,-0.127094,-0.765824,2.52635,2.18138,-0.996504,-0.364575,-0.0201059,-0.682932,-1.11974,-0.848818
-0.972201,-0.0368225,-0.0695511,-0.668494,-0.0448889,-0.205065,-1.66577,0.237897,0.260795,-0.752862,-0.203659,-0.163077,-0.668494,-0.448087,-0.221258,-1.66577,-0.203055,0.000184503,-0.752862,-0.442017,-0.301095,-0.972201,-0.247967,-0.156641,-1.66577,-0.130867,-0.122573,-0.752862,2.50982,2.14414,-0.972201,-0.351876,-0.020956,-0.668494,-1.10306,-0.831988
-0.947899,-0.0259455,-0.067487,-0.654057,-0.0439116,-0.200356,-1.6055,0.207063,0.251503,-0.7399,-0.204848,-0.160434,-0.654057,-0.456397,-0.21662,-1.6055,-0.198129,-8.70088e-05,-0.7399,-0.433751,-0.296024,-0.947899,-0.234616,-0.15274,-1.6055,-0.176524,-0.118052,-0.7399,2.49546,2.1069,-0.947899,-0.356984,-0.0218062,-0.654057,-1.08115,-0.815158
-0.923596,-0.0147495,-0.0654228,-0.639619,-0.0461514,-0.195646,-1.54523,0.184759,0.242211,-0.726938,-0.203776,-0.157792,-0.639619,-0.45815,-0.211982,-1.54523,-0.17585,-0.000358521,-0.726938,-0.422614,-0.290954,-0.923596,-0.221568,-0.148839,-1.54523,-0.214902,-0.113531,-0.726938,2.4812,2.06965,-0.923596,-0.364762,-0.0226563,-0.639619,-1.04469,-0.798327
-0.899293,-0.00396663,-0.0633586,-0.625181,-0.0518607,-0.190937,-1.48496,0.166208,0.232919,-0.713977,-0.198623,-0.15515,-0.625181,-0.453879,-0.207344,-1.48496,-0.134288,-0.000630033,-0.713977,-0.406227,-0.285883,-0.899293,-0.209963,-0.144938,-1.48496,-0.240653,-0.109009,-0.713977,2.46636,2.03241,-0.899293,-0.376318,-0.0235065,-0.625181,-0.993345,-0.781497
-0.874991,0.00537473,-0.0612945,-0.610743,-0.0626714,-0.186228,-1.42469,0.148824,0.223628,-0.701015,-0.190652,-0.152508,-0.610743,-0.441405,-0.202707,-1.42469,-0.0869678,-0.000901545,-0.701015,-0.386164,-0.280813,-0.874991,-0.201242,-0.141037,-1.42469,-0.253559,-0.104488,-0.701015,2.45052,1.99517,-0.874991,-0.392571,-0.0243566,-0.610743,-0.920612,-0.764667
