parameter,value,se_lin,rse_lin
Cl_pop,5.26262488369597,0.294617271983033,5.59829511876822
beta_Cl_logtCLCRMLMIN,0.611827985684416,0.24120556283207,39.423754466257
V1_pop,20.7480826616279,1.72938491114073,8.3351552976946
Q_pop,6.03729229220587,1.11032679957597,18.3911387064926
V2_pop,19.6269432490464,2.25997812130843,11.514671911115
omega_Cl,0.206129693324078,0.0396379832017975,19.2296328406594
omega_V1,0.278854731648419,0.0627048515703016,22.4865653882323
omega_Q,0.530241773792585,0.158761092625677,29.9412646216328
omega_V2,0.246311641716957,0.131555845069151,53.4103236664407
corr_V2_V1,0.997538490711191,0.328714212537578,32.9525342228371
a1,0.301504180533378,0.0221329697569341,7.34085003988325
a2,0.0671568869319867,0.0067853084212266,10.1036672949097
