Cl_pop,1,0.00498,0.033,-0.0506,0,0,0,0
V1_pop,0.00498,1,-0.133,0.191,0,0,0,0
Q_pop,0.033,-0.133,1,-0.175,0,0,0,0
V2_pop,-0.0506,0.191,-0.175,1,0,0,0,0
omega_Cl,0,0,0,0,1,0.000221,-0.000267,-0.00702
omega_V1,0,0,0,0,0.000221,1,-0.0142,-0.0966
omega_Q,0,0,0,0,-0.000267,-0.0142,1,-0.0638
b,0,0,0,0,-0.00702,-0.0966,-0.0638,1
