iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1447.92,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1427.58,1,4.8153,20.6044,7.25272,25.3992,0.974679,0.974679,0.994284,0.974679,0.998761,0.974679,0.974679
3,1418.69,1,4.83529,20.7075,7.23157,25.845,0.95,0.95,0.969108,0.95,0.998761,0.95,0.95
4,1407.69,1,4.44798,20.9118,8.50427,26.0623,0.925945,0.925945,0.966184,0.925945,0.998761,0.925945,0.925945
5,1399.06,1,4.36937,23.9767,7.62174,29.726,0.9025,0.9025,0.949709,0.9025,0.998761,0.9025,0.9025
6,1387.58,1,4.60948,23.532,7.43328,29.1516,0.879648,0.879648,0.925662,0.879648,0.998761,0.879648,0.879648
7,1381.28,1,4.98119,23.4006,7.6618,28.7185,0.857375,0.857375,0.902224,0.857375,0.998761,0.857375,0.857375
8,1360.16,1,4.5614,21.0407,8.11713,25.607,0.835666,0.835666,0.879379,0.835666,0.998761,0.835666,0.835666
9,1352.99,1,4.84086,23.3628,7.02377,28.4237,0.814506,0.814506,0.857112,0.814506,0.998761,0.814506,0.814506
10,1343.82,1,4.919,25.4475,6.92785,30.9695,0.793882,0.793882,0.83541,0.793882,0.998761,0.793882,0.793882
11,1326.36,1,4.94428,28.5753,6.30021,34.7848,0.773781,0.773781,0.814257,0.773781,0.998761,0.773781,0.773781
12,1320.75,1,4.88064,27.0057,5.96766,32.6653,0.754188,0.754188,0.874175,0.754188,0.998761,0.754188,0.754188
13,1315.5,1,5.01249,26.5092,7.91037,32.0536,0.735092,0.735092,0.86509,0.735092,0.998761,0.735092,0.735092
14,1307.93,1,4.95425,27.5586,7.48357,33.4461,0.716479,0.716479,0.882307,0.716479,0.998761,0.716479,0.716479
15,1288.54,1,5.01335,26.2038,7.62139,31.7812,0.698337,0.698337,0.91151,0.698337,0.998761,0.698337,0.698337
16,1281.19,1,5.02575,25.1513,7.74165,30.644,0.680655,0.680655,0.88843,0.680655,0.998761,0.680655,0.680655
17,1269.19,1,4.99981,26.8779,7.09551,32.8981,0.66342,0.66342,0.871973,0.66342,0.998761,0.66342,0.66342
18,1255.91,1,5.24288,25.6877,6.78297,31.4883,0.646622,0.646622,0.882486,0.646622,0.998761,0.646622,0.646622
19,1236.77,1,5.32156,25.2315,7.06755,30.779,0.630249,0.630249,0.860141,0.630249,0.998761,0.630249,0.630249
20,1232.84,1,5.24856,23.881,7.25565,29.1322,0.614291,0.614291,0.838362,0.614291,0.998761,0.614291,0.614291
21,1219.39,1,5.30685,22.4789,8.81004,27.6249,0.598737,0.598737,0.817134,0.598737,0.998761,0.598737,0.598737
22,1214.36,1,5.17038,23.6295,8.28704,29.1919,0.583577,0.583577,0.796443,0.583577,0.998761,0.583577,0.583577
23,1196.38,1,5.14602,24.4038,7.80232,30.2627,0.5688,0.5688,0.776277,0.5688,0.998761,0.5688,0.5688
24,1178.59,1,5.18456,23.6984,7.13393,29.3234,0.554398,0.554398,0.756621,0.554398,0.998761,0.554398,0.554398
25,1172.1,1,5.39816,23.008,7.73688,28.549,0.54036,0.54036,0.737463,0.54036,0.998761,0.54036,0.54036
26,1159.93,1,5.43445,23.142,8.26174,28.7959,0.526678,0.526678,0.71879,0.526678,0.998761,0.526678,0.526678
27,1148.59,1,5.25935,24.0042,7.82634,30.0802,0.513342,0.513342,0.70059,0.513342,0.998761,0.513342,0.513342
28,1130.3,1,5.52121,23.9219,8.06058,29.7067,0.500344,0.500344,0.682851,0.500344,0.998761,0.500344,0.500344
29,1116.34,1,5.44938,23.036,7.9392,28.4135,0.487675,0.487675,0.665561,0.487675,0.998761,0.487675,0.487675
30,1110.8,1,5.3537,21.7502,7.15885,26.8244,0.475327,0.475327,0.648708,0.475327,0.998761,0.475327,0.475327
31,1107.93,1,5.3666,23.7341,6.48071,29.0783,0.463291,0.463291,0.652901,0.463291,0.998761,0.463291,0.463291
32,1105.85,1,5.30144,23.3857,5.93986,28.7067,0.45156,0.45156,0.681588,0.45156,0.998761,0.45156,0.45156
33,1090.7,1,5.23232,25.5376,5.16676,31.3909,0.440127,0.440127,0.703338,0.440127,0.998761,0.440127,0.440127
34,1090.31,1,5.16656,25.3632,5.18885,31.1642,0.428982,0.428982,0.730195,0.428982,0.998761,0.428982,0.428982
35,1079.17,1,5.28841,23.9215,5.55791,29.4297,0.41812,0.41812,0.779518,0.41812,0.998761,0.41812,0.41812
36,1072.33,1,5.25345,24.5418,5.90031,30.2691,0.407533,0.407533,0.809226,0.407533,0.998761,0.407533,0.407533
37,1068.24,1,5.24125,21.8397,6.06269,26.9625,0.397214,0.398256,0.836556,0.397345,0.998761,0.397214,0.397214
38,1054.23,1,5.17351,22.4813,5.57166,27.805,0.387157,0.433234,0.815374,0.436374,0.998761,0.387157,0.387157
39,1041.74,1,5.15916,20.9198,6.4061,25.9618,0.377354,0.422264,0.794728,0.425325,0.998761,0.377354,0.377354
40,1044.12,1,5.19794,21.6677,6.66011,26.9765,0.367799,0.4134,0.774605,0.415969,0.998761,0.367799,0.367799
41,1034.57,1,5.22525,21.8576,7.04563,27.1534,0.358486,0.410709,0.754992,0.413879,0.998761,0.358486,0.358486
42,1021.67,1,5.2339,20.27,7.28215,25.1669,0.349409,0.40031,0.77958,0.4034,0.998761,0.349409,0.349409
43,1021.83,1,5.15537,20.4995,8.68699,25.4849,0.340562,0.390174,0.841321,0.393185,0.998761,0.340562,0.340562
44,1011.62,1,5.30479,20.1038,9.28857,25.0694,0.331938,0.380294,0.820018,0.38323,0.998761,0.331938,0.331938
45,1004.08,1,5.37661,19.5092,9.57376,24.3126,0.323534,0.370665,0.799255,0.373526,0.998761,0.323534,0.323534
46,994.551,1,5.24087,19.607,8.55502,24.4835,0.315341,0.361279,0.779017,0.364068,0.998761,0.315341,0.315341
47,985.711,1,5.24244,20.0786,8.93709,25.0575,0.307357,0.352132,0.759292,0.35485,0.998761,0.307357,0.307357
48,971.947,1,5.32157,19.8996,8.49599,24.7542,0.299574,0.343215,0.740066,0.345865,0.998761,0.299574,0.299574
49,971.783,1,5.28702,20.4703,7.81115,25.4947,0.291989,0.35053,0.721327,0.352301,0.998761,0.291989,0.291989
50,970.384,1,5.33985,19.9053,8.12887,24.8306,0.284596,0.349752,0.774854,0.352141,0.998761,0.284596,0.284596
51,960.961,1,5.22321,19.7159,7.21014,24.5048,0.27739,0.340896,0.755234,0.343225,0.998761,0.27739,0.27739
52,960.82,1,5.19918,20.2561,8.01224,25.2364,0.270366,0.332264,0.736111,0.334534,0.998761,0.270366,0.270366
53,951.102,1,5.19235,20.1431,7.65226,25.1815,0.26352,0.347931,0.770165,0.352766,0.998761,0.26352,0.26352
54,958.487,1,5.2527,20.1749,7.14642,25.178,0.256848,0.361521,0.793015,0.365145,0.998761,0.256848,0.256848
55,958.605,1,5.24853,20.0764,7.62231,25.0446,0.250344,0.362228,0.778364,0.366197,0.998761,0.250344,0.250344
56,944.522,1,5.22306,20.0756,7.55409,25.0811,0.244005,0.353167,0.767554,0.356924,0.998761,0.244005,0.244005
57,938.845,1,5.21367,20.0007,7.23876,25.0602,0.237827,0.347983,0.748119,0.351835,0.998761,0.243842,0.237827
58,932.808,1,5.18673,19.4082,6.91961,24.3177,0.231805,0.339172,0.729177,0.342926,0.998761,0.237668,0.231805
59,931.106,1,5.17962,19.9893,6.60151,25.0763,0.225936,0.352756,0.710713,0.356135,0.998761,0.237731,0.225936
60,922.482,1,5.16426,19.7269,7.36402,24.6467,0.220215,0.343824,0.692718,0.348048,0.998761,0.242885,0.220215
61,922.61,1,5.21058,19.8988,7.77509,24.9793,0.214639,0.335119,0.675178,0.339235,0.998761,0.242088,0.214639
62,922.633,1,5.27839,19.8405,8.07543,24.8826,0.209204,0.334769,0.658082,0.341299,0.998761,0.235958,0.209204
63,924.835,1,5.21316,19.0001,8.03679,23.7748,0.203907,0.326292,0.662372,0.332657,0.998761,0.240441,0.203907
64,912.275,1,5.16212,19.4297,7.92301,24.2056,0.198744,0.318732,0.694005,0.324234,0.998761,0.248901,0.198744
65,913.883,1,5.16345,19.4499,7.59635,24.2357,0.204729,0.318971,0.729571,0.324296,0.998761,0.247785,0.193711
66,912.643,1,5.21835,19.0106,7.94451,23.6702,0.199545,0.310895,0.748092,0.316085,0.998761,0.252236,0.188807
67,903.009,1,5.11222,19.0673,7.44789,23.8165,0.207477,0.303023,0.72915,0.308081,0.998761,0.264572,0.184026
68,900.63,1,5.14423,19.6892,7.04978,24.5562,0.202224,0.29535,0.72399,0.30028,0.998761,0.264223,0.179366
69,902.955,1,5.14068,19.5422,7.64134,24.4113,0.198097,0.287872,0.757228,0.292677,0.998761,0.267339,0.174825
70,902.62,1,5.11758,19.2623,7.70032,24.0949,0.208529,0.290554,0.806273,0.296144,0.998761,0.270294,0.170398
71,894.233,1,5.08413,19.0001,6.99701,23.7637,0.205641,0.283197,0.785858,0.288646,0.998761,0.27594,0.166083
72,892.384,1,5.06417,19.0529,6.66202,23.8161,0.217291,0.276026,0.765959,0.281337,0.998761,0.286884,0.161878
73,891.529,1,5.04378,19.1398,7.14518,23.9137,0.219994,0.272133,0.746565,0.279119,0.998761,0.2841,0.157779
74,893.487,1,5.08742,19.4861,7.28826,24.3285,0.225723,0.283976,0.727661,0.291074,0.998761,0.29449,0.153784
75,880.99,1,5.04048,19.7109,6.92486,24.6548,0.224512,0.277072,0.709237,0.285625,0.998761,0.302221,0.14989
76,869.072,1,5.03211,19.8584,6.38893,24.7834,0.241809,0.270056,0.691278,0.278393,0.998761,0.306524,0.146095
77,875.224,1,4.97275,20.1997,5.81448,25.2161,0.254945,0.263218,0.673775,0.271344,0.998761,0.31846,0.142396
78,868.151,1,4.97713,20.1688,5.77237,25.1577,0.249182,0.256553,0.656714,0.264473,0.997896,0.318528,0.13879
79,873.187,1,4.95391,20.1792,6.03231,25.2013,0.24535,0.258162,0.640086,0.264823,0.998338,0.318186,0.135276
80,865.156,1,4.96161,20.5297,5.24523,25.731,0.239137,0.266231,0.623879,0.270981,0.998694,0.311504,0.131851
81,864.563,1,4.95994,20.6082,5.30827,25.8785,0.242378,0.274884,0.608082,0.280011,0.998801,0.316328,0.128512
82,860.928,1,4.97404,20.506,5.54777,25.7559,0.243872,0.267923,0.596299,0.272921,0.998674,0.314163,0.125258
83,861.895,1,4.95452,20.4828,6.12499,25.7307,0.246165,0.261971,0.650489,0.267389,0.998723,0.316326,0.122087
84,853.179,1,4.9603,20.3078,6.31386,25.5591,0.246795,0.264456,0.647785,0.273279,0.998816,0.320221,0.118995
85,855.951,1,4.99468,20.154,6.47858,25.3285,0.246304,0.258459,0.682915,0.268125,0.998639,0.316729,0.115982
86,852.719,1,4.96499,19.8425,5.92185,24.9637,0.251325,0.25838,0.665623,0.265066,0.998855,0.32131,0.113045
87,846.157,1,4.94559,19.7676,6.24103,24.8434,0.253755,0.266501,0.662936,0.271467,0.998984,0.321021,0.110183
88,842.266,1,4.98538,19.9453,6.44526,25.0441,0.252504,0.27523,0.659937,0.27936,0.999,0.318563,0.107393
89,842.013,1,4.97786,19.9792,6.63737,25.1159,0.25366,0.274927,0.643227,0.277547,0.999,0.325177,0.104674
90,835.27,1,4.95297,20.0078,6.09293,25.099,0.252188,0.277912,0.62694,0.280005,0.998955,0.324061,0.102024
91,827.358,1,4.97455,20.0405,6.09426,25.1685,0.254723,0.286114,0.611066,0.285835,0.999,0.329291,0.0994403
92,829.182,1,4.98762,19.9454,6.58846,25.1299,0.25817,0.284358,0.681013,0.284856,0.999,0.326439,0.0969224
93,833.815,1,4.98593,19.8601,6.53942,24.981,0.264575,0.290657,0.66377,0.291215,0.999,0.329113,0.0944682
94,827.66,1,4.93411,19.8075,6.62345,24.8212,0.276522,0.29068,0.646963,0.29237,0.999,0.336477,0.0920763
95,824.946,1,4.95976,19.6752,6.91498,24.6609,0.274387,0.285383,0.65786,0.289933,0.998877,0.33835,0.0897448
96,825.604,1,4.88784,19.4058,6.94665,24.3148,0.274971,0.279855,0.658439,0.28524,0.998725,0.339416,0.0874724
97,824.071,1,4.87811,19.4137,6.64087,24.3817,0.27535,0.281065,0.664337,0.285741,0.99847,0.344906,0.0852576
98,831.37,1,4.90755,19.4924,6.9529,24.5493,0.280331,0.276167,0.701691,0.279066,0.998041,0.343544,0.0830988
99,831.019,1,4.91523,19.5049,6.92367,24.5461,0.273233,0.274924,0.700865,0.275849,0.998268,0.336116,0.0826082
100,821.37,1,4.9397,19.2373,6.55604,24.2971,0.266314,0.276866,0.683119,0.27525,0.998337,0.336591,0.0805165
101,820.227,1,4.9038,19.368,6.66088,24.3573,0.278684,0.277618,0.667578,0.276485,0.997902,0.343835,0.0784778
102,823.034,1,4.91477,19.177,6.83948,24.1536,0.276973,0.278306,0.657185,0.276584,0.997298,0.344113,0.0764907
103,818.93,1,4.91085,19.3251,6.74855,24.4295,0.284624,0.271259,0.640545,0.26958,0.997869,0.35072,0.0745539
104,814.867,1,4.89227,19.3898,6.79509,24.5757,0.289435,0.26718,0.665033,0.269583,0.997973,0.35327,0.0726661
105,813.665,1,4.90576,19.4038,6.86696,24.6406,0.282107,0.268298,0.669343,0.274173,0.997588,0.346397,0.0715645
106,819.602,1,4.91381,19.2038,6.64461,24.3743,0.274964,0.26986,0.685201,0.27313,0.997453,0.347696,0.0735013
107,817.343,1,4.89667,19.146,6.44673,24.4358,0.282857,0.263027,0.667852,0.266215,0.997178,0.351428,0.0717618
108,818.455,1,4.87608,19.0478,6.47877,24.3182,0.275695,0.268148,0.650941,0.274198,0.996718,0.347178,0.072316
109,819.823,1,4.9076,19.0494,6.66183,24.3143,0.275185,0.270955,0.669273,0.272576,0.996985,0.348224,0.0725685
110,819.069,1,4.88952,19.0662,6.82699,24.3996,0.28183,0.273912,0.666175,0.273665,0.996443,0.350261,0.0707311
111,812.697,1,4.9091,19.3319,6.86149,24.7091,0.281393,0.279102,0.653561,0.279855,0.996645,0.353789,0.0689401
112,812.293,1,4.91535,19.4374,6.89573,24.8802,0.278708,0.283882,0.661877,0.285611,0.996476,0.346061,0.0683726
113,806.247,1,4.90642,19.3697,6.80445,24.7682,0.28216,0.293334,0.710952,0.292512,0.996889,0.349218,0.0666413
114,813.939,1,4.8919,19.2822,6.99838,24.7434,0.284884,0.287979,0.71925,0.289024,0.996233,0.352128,0.0661444
115,808.526,1,4.91588,19.1932,6.81894,24.5319,0.277729,0.286526,0.701038,0.291134,0.996845,0.34721,0.0669954
116,806.468,1,4.90472,19.2507,6.67811,24.6187,0.281898,0.287725,0.683287,0.29385,0.99693,0.349149,0.0662092
117,802.068,1,4.89619,19.1922,6.96769,24.5332,0.278194,0.294615,0.665986,0.30635,0.997497,0.348684,0.0657473
118,804.102,1,4.89851,19.2851,6.95351,24.6354,0.279645,0.304283,0.649123,0.323765,0.998027,0.347107,0.0670051
119,808.858,1,4.90177,19.5348,6.67499,24.9763,0.282429,0.305715,0.637019,0.322963,0.998002,0.347944,0.0678869
120,812.442,1,4.9359,19.2997,6.9647,24.6434,0.280033,0.300516,0.620889,0.323522,0.99731,0.348223,0.0681303
121,812.981,1,4.92623,18.9363,7.33579,24.2316,0.284064,0.309416,0.617175,0.339202,0.997324,0.349145,0.0673129
122,807.59,1,4.95083,18.9528,7.66697,24.1083,0.276871,0.313889,0.672682,0.34262,0.99806,0.34451,0.0671767
123,806.554,1,4.93355,19.0406,7.2502,24.3055,0.278834,0.315155,0.65565,0.347831,0.99811,0.346548,0.0667043
124,805.891,1,4.91914,18.9708,7.43578,24.2272,0.276419,0.316438,0.645438,0.342762,0.998389,0.345959,0.0674283
125,807.246,1,4.89229,18.9379,7.31766,24.3165,0.282178,0.313658,0.664642,0.343378,0.998542,0.349954,0.0672096
126,806.203,1,4.87687,18.9181,6.74751,24.2727,0.280735,0.307093,0.673676,0.336846,0.998873,0.352057,0.0680494
127,798.483,1,4.88904,19.1063,6.87893,24.5111,0.273958,0.30794,0.656618,0.339727,0.998921,0.347555,0.0668418
128,797.09,1,4.90913,19.1823,6.91625,24.6191,0.277702,0.304867,0.713185,0.335626,0.999,0.345539,0.0671512
129,799.528,1,4.9288,19.211,7.27951,24.6861,0.283537,0.305146,0.695127,0.336939,0.998826,0.3485,0.0662364
130,798.708,1,4.91786,18.9804,7.38155,24.4453,0.283481,0.307277,0.69852,0.337473,0.998724,0.350633,0.0645815
131,792.375,1,4.91381,19.0705,7.7199,24.527,0.291394,0.307683,0.699448,0.337045,0.999,0.352083,0.0645191
132,795.22,1,4.92279,18.9617,7.40552,24.4357,0.284016,0.305291,0.68277,0.336088,0.999,0.346935,0.0669943
133,795.297,1,4.90076,19.0696,7.14513,24.5614,0.277665,0.307488,0.67254,0.340588,0.999,0.349961,0.0659029
134,799.971,1,4.92187,19.1576,7.13672,24.649,0.279263,0.308623,0.655511,0.340987,0.999,0.345982,0.0680328
135,804.233,1,4.91699,19.1058,6.73504,24.5589,0.277684,0.312934,0.665907,0.343292,0.998964,0.344101,0.0691728
136,807.592,1,4.86417,19.034,6.8576,24.4699,0.279867,0.312576,0.681769,0.34557,0.999,0.348105,0.0698755
137,801.895,1,4.92131,19.0143,7.31104,24.5163,0.280123,0.315044,0.664506,0.347962,0.999,0.346253,0.0703888
138,806.032,1,4.88332,19.0022,6.90242,24.5126,0.279711,0.31847,0.667007,0.352337,0.999,0.349031,0.0697961
139,805.862,1,4.89683,19.061,6.76049,24.596,0.284274,0.31721,0.650118,0.351169,0.999,0.354304,0.0686826
140,802.873,1,4.90873,19.06,6.68289,24.6015,0.280498,0.319341,0.633656,0.352242,0.998999,0.349247,0.067818
141,800.143,1,4.88784,19.0416,6.9705,24.5649,0.280169,0.316932,0.648559,0.352579,0.999,0.352973,0.066137
142,802.436,1,4.88646,18.9868,6.72556,24.4855,0.274977,0.319228,0.689823,0.354338,0.998894,0.35027,0.0662145
143,792.683,1,4.90326,19.0643,7.10048,24.5813,0.271789,0.311145,0.672356,0.345838,0.998961,0.343403,0.0654645
144,798.213,1,4.89496,18.9917,6.86049,24.4685,0.274389,0.309463,0.660086,0.341365,0.999,0.347494,0.0678327
145,803.598,1,4.92186,18.8915,7.30114,24.3287,0.271777,0.314269,0.707667,0.346174,0.999,0.345946,0.0694157
146,810.582,1,4.92655,18.8225,7.48273,24.2763,0.264895,0.321291,0.689749,0.350948,0.998911,0.338738,0.0721493
147,806.173,1,4.92548,18.8364,7.29667,24.339,0.26448,0.322314,0.672284,0.352043,0.998976,0.342223,0.0703544
148,793.976,1,4.90907,18.8303,7.336,24.4119,0.280234,0.325164,0.681508,0.354149,0.999,0.347978,0.068573
149,794.746,1,4.92955,18.6127,7.35188,24.1669,0.275577,0.327869,0.664252,0.357093,0.998921,0.346001,0.0668367
150,796.233,1,4.88058,18.6965,7.18442,24.2014,0.280385,0.33598,0.647433,0.363963,0.999,0.352861,0.0651443
151,791.052,1,4.93115,18.7676,6.93046,24.3599,0.274078,0.3405,0.631039,0.36896,0.999,0.346667,0.0641068
