simulations,OFV
500,946.56
1000,946.993
1500,946.23
2000,946.099
2500,947.685
3000,948.465
3500,947.867
4000,948.409
4500,948.578
5000,948.004
5500,947.929
6000,948.116
6500,948.322
7000,948.284
7500,948.272
8000,948.329
8500,948.678
9000,948.609
9500,948.484
10000,948.631
10500,948.592
11000,948.702
11500,948.646
12000,948.283
12500,948.227
13000,947.593
13500,947.026
14000,946.962
14500,947.109
15000,945.769
15500,945.56
16000,945.698
16500,945.813
17000,945.954
17500,946.117
18000,946.221
18500,946.388
19000,946.357
19500,946.294
20000,946.243
20500,946.171
21000,946.183
21500,946.233
22000,946.339
22500,946.387
23000,946.333
23500,946.433
24000,946.525
24500,946.308
25000,946.367
25500,946.398
26000,946.353
26500,946.376
27000,946.338
27500,946.364
28000,946.524
28500,946.525
29000,946.377
29500,946.517
30000,946.623
