simulations,OFV
500,978.538
1000,977.219
1500,977.497
2000,975.773
2500,976.104
3000,976.358
3500,976.821
4000,976.784
4500,977.335
5000,977.834
5500,976.981
6000,977.207
6500,977.495
7000,977.856
7500,977.952
8000,978.244
8500,978.558
9000,978.389
9500,978.486
10000,978.469
10500,978.328
11000,978.624
11500,978.649
12000,978.74
12500,978.738
13000,978.779
13500,978.887
14000,979.011
14500,979.057
15000,979.048
15500,979.202
16000,979.28
16500,979.248
17000,979.129
17500,979.216
18000,979.155
18500,979.235
19000,979.284
19500,979.306
20000,979.115
20500,979.129
21000,979.009
21500,978.844
22000,978.816
22500,978.814
23000,978.785
23500,978.773
24000,978.727
24500,978.745
25000,978.692
25500,978.769
26000,978.795
26500,978.808
27000,978.795
27500,978.761
28000,978.81
28500,978.834
29000,978.777
29500,978.846
30000,978.793
