P,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
CLHat,10.735707859593465,0.01680871880388152,0.9454984461738873,8.96089242643497,10.104112375314877,10.725319449887362,11.33555151745889,12.661977215215334,3164.116133925373,0.9995426139387223
QHat,12.960313017708128,0.11565515541664115,2.499154828220327,7.8252290777081255,11.292699979750594,13.010820996002415,14.608690799312553,17.871419804879423,466.934896070224,1.0079347792631972
V1Hat,48.976303096772405,0.043250470386763586,2.52692381488214,43.85223311628492,47.34128840963805,49.07187670565501,50.638740041134454,53.86469147225964,3413.5213736789037,1.00334235118412
V2Hat,49.75944449842879,0.04664399149883815,2.972619558548037,43.852917557252134,47.83971729029193,49.76048690290387,51.75337408396432,55.56368693133595,4061.507381016431,0.9995304410326611
omega[1],0.10588962016526032,0.001017343034455993,0.05816704506343099,0.03936796905346733,0.06745608668397751,0.0911170913268777,0.12778655371462383,0.2637706869034422,3269.03199997994,1.000748171868432
omega[2],0.6479147578055561,0.06775316041095839,0.9128448408524219,0.009493243572318084,0.10114374688718042,0.2916690407736056,0.8732148886380557,3.017196300216878,181.52431834359513,1.0205403872614613
omega[3],0.03991224315275966,7.541893134138277e-4,0.04386196720257443,0.0015676143028022253,0.012150797259431233,0.02629326094213371,0.052333544729503655,0.1493944458842532,3382.325991846979,0.9998280426358535
omega[4],1.0979160164096298,0.04131195010161012,0.9288359840729236,0.02988364228712123,0.4935018240460154,0.9147900384119645,1.4794610264329533,3.3113132643726595,505.50641597194215,1.0084006986165746
sigma,0.1431472306902337,2.0643579870263694e-4,0.013038440138815487,0.12023598282220806,0.13400622410033813,0.14218643308943135,0.1511116243547466,0.17141803283238993,3989.158120884409,1.0005107724139695
"logtheta[1,1]",2.411746216089332,0.0016875955745003354,0.1029764608215033,2.1526201101241766,2.368870742205921,2.4267195678177975,2.4734407818783377,2.5570736546306287,3723.3954822319124,1.0008116581057591
"logtheta[1,2]",2.6423465194221967,0.012323125816764882,0.7653613394957564,0.9695000067590125,2.2899726074632976,2.62934528491933,2.9896983452366848,4.330842079828767,3857.369808359021,1.0005639054589663
"logtheta[1,3]",4.010583427887098,0.00239367699592347,0.15036164249520947,3.725246276715557,3.9132455311115613,4.001846107099056,4.104001498979284,4.330803600103014,3945.8723363449326,1.000584175801748
"logtheta[1,4]",3.6340835243381338,0.01633199831010047,0.9365045077924269,1.7611705040149006,3.081285216911873,3.647446283334825,4.143953656413455,5.638164485298085,3288.0702800751865,1.0018183898689665
"logtheta[2,1]",2.4982044557524894,0.0028996921871282735,0.11982891144425775,2.17223151060507,2.4688019560644627,2.5217927463659793,2.567015700702481,2.642155550813865,1707.7308790817278,1.000063866287761
"logtheta[2,2]",2.7744002252614717,0.011406518589600087,0.5534482409030795,1.8339889143204626,2.4772720195974935,2.7076739184594105,2.9954596051548226,4.1658396501002315,2354.2240804336698,1.0012278487303186
"logtheta[2,3]",4.038591975992706,0.002835316695157775,0.15450962814035943,3.7596831828979465,3.930862650288348,4.027418552871544,4.138163976948693,4.377166281892311,2969.6683085324867,1.0006722884410695
"logtheta[2,4]",4.3802090953790325,0.017752667728545408,0.7406204728081411,3.1361266669903256,3.87774488995728,4.253221746488348,4.803603220878525,6.054893369800439,1740.4605218025424,1.0013124538551685
"logtheta[3,1]",2.5289387052480468,0.002354120577369994,0.12173047885622472,2.171301162363935,2.500311958964566,2.5553128969311816,2.5985392276546446,2.673023217904537,2673.875942547503,0.9998977293114659
"logtheta[3,2]",2.557948121334486,0.0067176747224856085,0.42834995508703994,1.7418927266891424,2.314722097024824,2.5403447716915872,2.7818568300046054,3.459046197695973,4065.9263674342706,0.9997735581809523
"logtheta[3,3]",3.950170013958963,0.002241613017705417,0.1298978023976625,3.698419352186247,3.8706060293923383,3.9461191347544826,4.030275729758604,4.211825413189958,3358.0126473027453,0.9998942801152177
