iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
31,5.32119,0.0255999,21.2712,0.10372,7.33946,0.316977,26.2223,0.132362
32,5.32191,0.0258,21.2731,0.104223,7.35037,0.319785,26.2277,0.133045
33,5.32229,0.0258842,21.2716,0.104723,7.34525,0.320911,26.2277,0.1337
34,5.32226,0.0259245,21.2723,0.105258,7.32914,0.32219,26.2287,0.134363
35,5.32185,0.0259533,21.2739,0.105811,7.32222,0.323702,26.23,0.135083
36,5.32214,0.0259617,21.276,0.106176,7.32385,0.324462,26.2318,0.1355
37,5.32214,0.0259517,21.2711,0.10633,7.32651,0.324503,26.2243,0.135651
38,5.32228,0.0260011,21.2646,0.106596,7.33506,0.325417,26.2147,0.135939
39,5.32171,0.0261999,21.2662,0.106769,7.33133,0.325919,26.2151,0.136137
40,5.3218,0.0262197,21.2624,0.106996,7.3438,0.326847,26.2099,0.136462
41,5.32199,0.0261836,21.2638,0.107017,7.34637,0.327502,26.2115,0.136486
42,5.32216,0.0261378,21.2682,0.107021,7.349,0.328441,26.2178,0.136529
43,5.32254,0.0261725,21.2745,0.10712,7.35952,0.329109,26.228,0.136675
44,5.32245,0.0262002,21.2775,0.107247,7.36158,0.328911,26.235,0.136786
45,5.32272,0.0262272,21.2822,0.107315,7.36463,0.32917,26.2412,0.136812
46,5.32266,0.0262339,21.2896,0.107407,7.35346,0.329211,26.2521,0.136896
47,5.32247,0.0262554,21.2981,0.107466,7.34565,0.330017,26.2654,0.137006
48,5.32283,0.0262776,21.2998,0.107478,7.34884,0.331692,26.2666,0.13699
49,5.32341,0.0263663,21.3018,0.10751,7.35362,0.332618,26.2666,0.136987
50,5.32354,0.0264423,21.305,0.107581,7.35006,0.333075,26.2707,0.136993
51,5.32329,0.0264661,21.3076,0.107579,7.34305,0.333457,26.2733,0.137008
52,5.32294,0.0264472,21.3086,0.107503,7.34241,0.334256,26.2744,0.136964
53,5.32281,0.0264651,21.3045,0.107459,7.34231,0.334815,26.2675,0.136945
54,5.32233,0.0264205,21.2994,0.107456,7.34101,0.334881,26.2605,0.136881
55,5.32262,0.026406,21.2992,0.107354,7.33568,0.334482,26.2606,0.136757
56,5.32265,0.0263513,21.2993,0.107272,7.32908,0.334333,26.2602,0.136633
57,5.32259,0.0263177,21.3006,0.107117,7.32134,0.334534,26.262,0.136411
58,5.32243,0.0263384,21.3012,0.106921,7.31472,0.333561,26.263,0.136133
59,5.3225,0.026366,21.2997,0.106742,7.31955,0.332972,26.2609,0.135907
60,5.32241,0.0264112,21.2993,0.106577,7.32296,0.332439,26.2607,0.135682
61,5.32297,0.026394,21.3027,0.106415,7.32306,0.332461,26.265,0.135443
62,5.32283,0.0263552,21.3044,0.106285,7.32075,0.33184,26.269,0.135207
63,5.32265,0.0263165,21.307,0.106154,7.32115,0.331902,26.2719,0.135005
64,5.32289,0.0262904,21.3109,0.10597,7.31598,0.331808,26.2786,0.134792
65,5.32348,0.0262998,21.3142,0.105754,7.31345,0.331341,26.2825,0.134516
66,5.32379,0.0263082,21.3176,0.105544,7.31038,0.330644,26.286,0.134237
67,5.32402,0.0262787,21.3206,0.105375,7.30571,0.329818,26.2915,0.134018
68,5.3244,0.0262537,21.3214,0.105258,7.30493,0.328903,26.2931,0.133817
69,5.32455,0.0262377,21.3215,0.105154,7.30401,0.328295,26.2933,0.133674
70,5.32459,0.0262228,21.3211,0.104997,7.30693,0.32777,26.2925,0.133551
71,5.32478,0.0262245,21.3222,0.104982,7.30636,0.327899,26.2926,0.133545
72,5.32456,0.0262678,21.3217,0.105007,7.30248,0.328231,26.2931,0.133629
73,5.32433,0.026338,21.3228,0.105013,7.29751,0.328658,26.2955,0.133689
74,5.32401,0.0264039,21.3252,0.105002,7.29965,0.328906,26.2986,0.133653
75,5.32394,0.0264367,21.3262,0.105018,7.30124,0.328788,26.2996,0.133615
76,5.32384,0.0263957,21.3308,0.105178,7.30052,0.329078,26.3051,0.133751
77,5.32387,0.0263883,21.3344,0.105363,7.29826,0.32881,26.3101,0.133934
78,5.32406,0.0263659,21.3405,0.105441,7.29598,0.328637,26.3196,0.134031
79,5.3242,0.0263838,21.3462,0.10551,7.28845,0.328718,26.3274,0.134103
80,5.32401,0.026397,21.3514,0.105562,7.28444,0.328901,26.3346,0.134161
81,5.32407,0.0264132,21.3569,0.105621,7.28144,0.329374,26.3432,0.134202
82,5.32436,0.0264399,21.3624,0.105715,7.28259,0.330524,26.351,0.134323
83,5.32443,0.0264622,21.3661,0.105776,7.28219,0.330967,26.3568,0.134403
84,5.32449,0.026453,21.3703,0.105836,7.2781,0.330806,26.3644,0.134477
