iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2022.41,1,2.59104,5.76621,31.5191,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,1999.88,1,3.00351,8.37256,26.3028,15.2015,2.92404,2.92404,0,1.46202,1.60478,1.5109,1.46202
3,1986.96,1,4.2144,9.58372,35.5063,23.4298,2.85,2.85,0,1.425,1.56415,1.47264,1.59177
4,1968.64,1,3.29804,11.9049,52.799,41.9004,2.77784,2.77784,0,1.38892,1.52454,1.43536,1.55146
5,1966.81,1,3.41059,11.6342,74.1243,43.032,2.7075,2.7075,0,1.35375,1.48594,1.39901,1.51218
6,1962.33,1,3.33779,10.194,74.5788,50.4834,2.63894,2.63894,0,1.31947,1.49978,1.46545,1.51043
7,1941.18,1,2.83506,11.1988,83.0602,74.4713,2.57212,2.57212,0,1.28606,1.4618,1.42834,1.47218
8,1930.44,1,2.7531,11.8781,94.0643,64.7195,2.507,2.507,0,1.2535,1.47729,1.39218,1.46979
9,1927.16,1,2.59009,8.77679,88.9856,61.5917,2.44352,2.44352,0,1.22176,1.67613,1.35693,1.43257
10,1919.52,1,2.22532,9.79989,72.4089,85.0624,2.38165,2.38165,0,1.19082,1.79135,1.32257,1.3963
11,1910.26,1,2.9432,7.29449,93.9167,87.7492,2.32134,2.32134,0,1.16067,1.87404,1.28908,1.49423
12,1891.71,1,3.00347,7.05177,86.9286,91.3843,2.26257,2.26257,0,1.13128,1.83311,1.25644,1.45639
13,1890.46,1,3.21752,10.7318,64.5492,132.773,2.20528,2.20528,0,1.10264,2.02927,1.29962,1.53368
14,1880.51,1,3.06245,6.72853,74.2246,120.589,2.14944,2.14944,0,1.07472,2.29477,1.26672,1.49485
15,1866.4,1,2.84244,7.95515,58.7826,118.22,2.09501,2.09501,0,1.04751,2.26819,1.23464,1.457
16,1860.77,1,3.00316,14.8745,58.0053,97.4868,2.04197,2.04197,0,1.02098,2.21076,1.20338,1.42011
17,1838.49,1,2.94645,10.2536,41.4266,127.988,1.99026,1.99026,0,0.995131,2.15478,1.17291,1.38415
18,1837.27,1,2.98444,9.82795,37.4621,117.766,1.93987,1.93987,0,0.969933,2.10022,1.2707,1.4471
19,1817.47,1,3.43734,11.9427,40.1647,100.178,1.89075,1.89075,0,0.945374,2.04704,1.23853,1.41046
20,1808.19,1,3.48147,8.30022,46.2531,98.6527,1.84287,1.84287,0,0.921437,1.99521,1.20717,1.39581
21,1815.31,1,3.70087,12.0684,47.7378,88.3543,1.79621,1.79621,0,0.898105,2.12814,1.1766,1.36047
22,1788.82,1,3.34463,11.1158,42.1715,113.235,1.75073,1.75073,0,0.875365,2.07425,1.14681,1.35303
23,1780.19,1,3.15447,7.7118,34.4964,132.309,1.7064,1.7064,0,0.8532,2.2064,1.11777,1.31877
24,1769.2,1,3.5804,8.11901,37.0335,167.746,1.66319,1.66319,0,0.831597,2.2856,1.08947,1.28538
25,1757.42,1,4.07496,12.0203,35.2991,130.343,1.62108,1.62108,0,0.81054,2.40776,1.06188,1.25283
26,1741.38,1,3.97881,16.4847,36.1478,129.208,1.58003,1.58003,0,0.790017,2.3468,1.035,1.22111
27,1734.41,1,4.26266,20.5801,31.5871,132.454,1.54003,1.54003,0,0.770013,2.28737,1.00879,1.19019
28,1720.31,1,4.11507,13.817,44.2785,107.097,1.50103,1.50103,0,0.750516,2.22946,1.03761,1.16005
29,1715.71,1,4.45265,8.5033,40.0653,95.1844,1.46302,1.46302,0,0.731512,2.43899,1.01134,1.13068
30,1699.97,1,4.55249,7.48753,35.508,113.631,1.42598,1.42598,0,0.71299,2.37723,0.985729,1.10205
31,1703.73,1,4.25683,3.39217,36.8581,92.0708,1.38987,1.38987,0,0.694937,2.37659,0.96077,1.15017
32,1680.49,1,4.54571,3.58717,32.4111,81.0052,1.35468,1.35468,0,0.677341,2.31642,0.936442,1.17883
33,1668.55,1,4.46981,3.11117,31.9493,67.1724,1.32038,1.32038,0,0.66019,2.25776,0.912731,1.14898
34,1660.61,1,4.34338,4.20926,35.4223,58.9937,1.28695,1.28695,0,0.643474,2.47586,0.88962,1.15414
35,1648.01,1,4.42829,4.54872,29.7662,73.5238,1.25436,1.25436,0,0.627181,2.41317,0.867095,1.1658
36,1646.35,1,4.46383,11.2255,27.4431,75.1298,1.2226,1.2226,0,0.6113,2.51269,0.890243,1.13628
