iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1264.93,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1257.04,1,10.663,12.4984,47.3466,76.9603,0.95,0.95,0.285,0.285,1.03373,0.974679,1.2999,0.974679,1.14242,0.974679
3,1237.43,1,10.8567,11.5805,47.6542,69.4449,0.9025,0.9025,0.27075,0.27075,1.02704,0.95,1.26699,0.95,1.11349,0.95
4,1207.95,1,10.7761,11.6228,47.4625,65.122,0.857375,0.857375,0.257212,0.257212,1.01227,0.925945,1.24059,0.925945,1.2054,0.925945
5,1203.41,1,10.8191,10.6536,50.8441,63.2079,0.814506,0.814506,0.244352,0.244352,1.00594,0.9025,1.27816,0.9025,1.17488,0.9025
6,1184.38,1,10.7593,12.0265,46.6701,66.1443,0.773781,0.773781,0.232134,0.232134,0.99704,0.879648,1.2458,0.879648,1.14513,0.879648
7,1178.94,1,10.4723,11.7342,46.3827,67.6286,0.735092,0.735092,0.220528,0.220528,1.00837,0.857375,1.25393,0.857375,1.20284,0.857375
8,1170.3,1,10.2801,12.54,46.7815,65.1687,0.698337,0.698337,0.209501,0.209501,1.00771,0.835666,1.33221,0.835666,1.22603,0.835666
9,1153.89,1,10.1916,10.2466,44.9869,78.4568,0.66342,0.66342,0.199026,0.199026,0.996632,0.814506,1.50934,0.814506,1.30022,0.814506
10,1126.82,1,10.231,10.7213,45.5721,71.2394,0.630249,0.630249,0.189075,0.189075,1.01639,0.793882,1.49512,0.793882,1.2673,0.793882
11,1116.49,1,10.2118,9.87178,48.7065,69.7082,0.598737,0.598737,0.179621,0.179621,1.02609,0.773781,1.45726,0.773781,1.23521,0.773781
12,1104.71,1,10.2604,9.10783,45.6962,70.2052,0.5688,0.5688,0.17064,0.17064,1.02552,0.754188,1.43153,0.754188,1.20393,0.754188
13,1079.55,1,10.3039,9.56739,47.1185,67.0867,0.54036,0.54036,0.162108,0.162108,1.00454,0.735092,1.39529,0.735092,1.17345,0.735092
14,1074.77,1,10.1319,9.24352,46.3455,61.6685,0.513342,0.560248,0.154003,0.151634,0.999255,0.716479,1.35996,0.716479,1.14374,0.716479
15,1058.9,1,10.1686,10.4946,46.5296,68.2858,0.487675,0.399984,0.146302,0.152117,1.00224,0.698337,1.32552,0.698337,1.14247,0.698337
16,1059.31,1,10.0717,10.8929,47.3655,72.1693,0.463291,0.287785,0.138987,0.158932,1.00244,0.680655,1.29196,0.680655,1.12158,0.680655
17,1041.8,1,9.96662,10.3601,46.5214,71.3113,0.176038,0.2608,0.15007,0.153043,0.99141,0.66342,1.25925,0.66342,1.09318,0.66342
18,1031.5,1,10.0786,9.62205,45.5698,59.0098,0.167236,0.336302,0.142567,0.154683,1.00005,0.646622,1.34874,0.646622,1.16699,0.646622
19,1027.99,1,10.2081,9.31948,45.558,54.8383,0.158874,0.307639,0.135439,0.164338,1.0152,0.630249,1.31459,0.630249,1.1588,0.630249
20,1012.29,1,10.2678,9.44525,46.117,55.7225,2.22045e-16,0.365683,0.138883,0.160527,0.998577,0.614291,1.28131,0.614291,1.12946,0.614291
21,998.884,1,10.3752,9.35828,46.1331,66.4945,2.10942e-16,0.376589,0.131939,0.164116,1.01088,0.598737,1.24886,0.598737,1.10086,0.598737
22,990.187,1,10.3133,9.11215,44.8494,71.803,2.00395e-16,0.328553,0.125342,0.169847,1.03437,0.583577,1.21724,0.583577,1.07299,0.583577
23,988.435,1,10.286,9.77349,45.6037,74.4271,2.22045e-16,0.356743,0.124067,0.169213,1.01385,0.5688,1.18642,0.5688,1.04582,0.5688
24,981.589,1,10.2649,10.2213,46.6264,73.4491,2.22045e-16,0.338906,0.125747,0.160752,1.02047,0.554398,1.15975,0.554398,1.0311,0.554398
25,976.217,1,10.3377,9.74519,47.2438,68.4085,2.22045e-16,0.392879,0.127161,0.15111,1.02623,0.54036,1.17932,0.54036,1.00499,0.54036
26,979.78,1,10.3588,9.94487,47.3665,69.8813,2.22045e-16,0.371676,0.127086,0.155696,1.04203,0.526678,1.20175,0.526678,0.979546,0.526678
27,981.978,1,10.3819,9.99429,46.9733,74.2646,2.22045e-16,0.374926,0.133127,0.152309,1.03285,0.513342,1.30538,0.513342,0.959354,0.513342
28,988.768,1,10.4262,10.4394,47.7637,69.6365,2.22045e-16,0.355516,0.135632,0.156282,1.0292,0.500344,1.30285,0.500344,1.02248,0.500344
29,982.587,1,10.4206,9.87748,47.26,65.5466,2.22045e-16,0.483406,0.131344,0.149816,1.02807,0.487675,1.26986,0.487675,1.02833,0.487675
30,978.058,1,10.4078,10.5333,45.7141,67.9187,2.22045e-16,0.600692,0.128559,0.144092,1.02306,0.475327,1.23771,0.475327,1.00229,0.475327
31,975.661,1,10.3532,9.92156,45.5823,64.598,2.22045e-16,0.605975,0.126256,0.145699,1.02803,0.463291,1.20637,0.463291,0.976914,0.463291
32,974.659,1,10.3118,10.2912,45.3774,70.1844,2.22045e-16,0.408601,0.124361,0.163355,1.02188,0.45156,1.26738,0.45156,0.952178,0.45156
33,967.426,1,10.2929,10.0083,44.9959,71.9331,2.22045e-16,0.433044,0.122315,0.161123,1.0167,0.440127,1.23529,0.440127,0.94342,0.440127
34,965.926,1,10.3696,9.54462,45.342,73.2275,2.22045e-16,0.426864,0.122706,0.164313,1.00978,0.428982,1.24347,0.428982,0.919532,0.428982
35,962.654,1,10.5084,10.501,45.5145,69.9224,2.22045e-16,0.489429,0.126074,0.154274,1.02936,0.41812,1.21198,0.41812,0.896249,0.41812
36,961.81,1,10.4681,10.5273,45.468,68.9062,2.22045e-16,0.457597,0.127673,0.155677,1.02797,0.407533,1.1813,0.407533,0.873556,0.407533
37,958.166,1,10.4875,9.88147,44.9916,73.6301,2.22045e-16,0.402906,0.126502,0.160868,1.02423,0.397214,1.26013,0.397214,0.851437,0.397214
