iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1618.23,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1591.77,1,4.40394,34.6848,13.4277,52.8691,0.974679,0.974679,0.974679,0.974679,0.974679,0.974679
3,1574.91,1,4.17838,33.1054,13.7498,68.6673,0.95,0.95,0.95,0.95,0.95,0.95
4,1563.05,1,3.79755,31.2688,16.0927,83.2893,0.925945,0.925945,0.925945,0.925945,0.925945,0.925945
5,1551.9,1,4.02665,33.6215,15.4021,84.275,0.9025,0.9025,0.931073,0.9025,0.9025,0.9025
6,1536.09,1,3.92299,29.446,11.9362,88.9054,0.879648,0.879648,0.907498,0.879648,0.879648,0.879648
7,1523.25,1,3.81413,30.9672,12.9925,98.6555,0.857375,0.857375,0.884519,0.857375,0.857375,0.857375
8,1511.35,1,3.53364,29.9134,13.2152,102.814,0.835666,0.835666,0.862123,0.835666,0.835666,0.835666
9,1519.8,1,3.72242,26.8789,12.2763,98.7909,0.814506,0.88766,0.856653,0.814506,0.814506,0.814506
10,1509.11,1,3.37003,29.1926,12.1284,112.48,0.793882,0.865184,0.882591,0.793882,0.793882,0.793882
11,1494.93,1,3.72963,31.3806,10.6867,124.637,0.773781,0.843277,0.860243,0.850891,0.773781,0.773781
12,1468.62,1,3.54444,29.2603,10.3868,117.612,0.754188,0.821925,0.838461,0.829346,0.754188,0.754188
13,1482.52,1,3.44339,23.3378,12.106,141.258,0.735092,0.820747,0.915132,0.808347,0.735092,0.735092
14,1467.57,1,3.0448,25.0843,10.9156,147.641,0.716479,0.799965,1.03267,0.798649,0.716479,0.716479
15,1450.13,1,3.11746,24.0219,10.8922,156.551,0.698337,0.77971,1.00652,0.778427,0.698337,0.698337
16,1435.65,1,3.18223,24.9683,11.7161,152.171,0.680655,0.759967,0.981035,0.758717,0.680655,0.680655
17,1419.49,1,3.18369,21.2045,9.45675,155.07,0.66342,0.740724,0.956194,0.739506,0.66342,0.66342
18,1422.63,1,3.4365,21.4779,10.8491,123.333,0.646622,0.721969,0.931983,0.814417,0.646622,0.646622
19,1404.05,1,3.74323,22.4012,11.0861,130.849,0.630249,0.703688,0.908385,0.793795,0.630249,0.630249
20,1383.34,1,3.87453,24.545,10.3767,118.264,0.614291,0.68587,0.885384,0.773696,0.614291,0.614291
21,1369.32,1,3.98137,23.6766,11.7226,108.053,0.598737,0.668503,0.862965,0.754106,0.598737,0.598737
22,1361.25,1,3.89636,22.0328,11.0512,117.391,0.583577,0.651577,0.841115,0.735011,0.583577,0.583577
23,1359.32,1,3.87535,20.7626,10.1805,113.3,0.5688,0.635078,0.819817,0.7164,0.5688,0.5688
24,1338.07,1,3.83566,22.9005,9.02285,123.871,0.554398,0.618998,0.799059,0.698261,0.554398,0.554398
25,1337.79,1,3.90248,22.9441,7.86555,112.099,0.54036,0.603324,0.778826,0.736049,0.54036,0.54036
26,1326.75,1,3.72788,22.5701,8.5791,116.236,0.526678,0.588048,0.759106,0.717796,0.526678,0.526678
27,1317.05,1,3.7954,23.3002,8.65026,131.964,0.513342,0.573158,0.739885,0.699621,0.513342,0.513342
28,1297.01,1,3.87723,24.3883,7.8748,114.256,0.500344,0.558645,0.721151,0.681906,0.500344,0.500344
29,1298.94,1,3.85298,24.0134,8.22221,116,0.487675,0.5445,0.720278,0.704984,0.487675,0.487675
30,1275.19,1,3.77057,23.8647,7.45586,124.949,0.475327,0.530713,0.70204,0.687133,0.475327,0.475327
31,1272.56,1,3.55683,25.9739,7.17737,141.51,0.463291,0.517275,0.684264,0.669734,0.463291,0.463291
32,1267.82,1,3.42155,24.4865,7.15235,144.625,0.45156,0.504178,0.666938,0.711276,0.45156,0.45156
33,1250.37,1,3.50977,24.5251,6.19639,142.232,0.440127,0.491411,0.650051,0.693267,0.440127,0.440127
34,1241.32,1,3.47991,24.5396,6.14238,148.733,0.428982,0.478969,0.66445,0.678337,0.428982,0.428982
35,1229.62,1,3.52021,25.0782,6.13533,143.362,0.41812,0.466841,0.647625,0.661161,0.41812,0.41812
36,1223.15,1,3.54134,27.419,6.84955,145.81,0.407533,0.45502,0.64753,0.64442,0.407533,0.407533
37,1216.22,1,3.66976,27.5583,6.33925,140.447,0.397214,0.443499,0.631134,0.67551,0.397214,0.397214
38,1200.98,1,3.60551,27.8517,5.99708,134.239,0.387157,0.432269,0.615153,0.659305,0.387157,0.387157
39,1181.05,1,3.64248,27.6236,5.78644,137.005,0.377354,0.421324,0.599577,0.642611,0.377354,0.377354
40,1186.53,1,3.51279,26.5446,5.65173,140.632,0.367799,0.410656,0.584396,0.663017,0.367799,0.367799
41,1166.24,1,3.50907,26.2513,6.10657,147.832,0.358486,0.400258,0.569598,0.646229,0.358486,0.358486
42,1155.44,1,3.55125,25.3049,5.73949,151.754,0.349409,0.390123,0.555176,0.629866,0.349409,0.349409
43,1141.49,1,3.63907,25.5276,5.86616,139.585,0.340562,0.380245,0.541118,0.613917,0.340562,0.340562
44,1138.88,1,3.55315,25.8515,6.32889,147.946,0.331938,0.370617,0.527417,0.598373,0.331938,0.331938
45,1131.75,1,3.5231,24.1168,6.13844,147.466,0.323534,0.361233,0.514062,0.620569,0.323534,0.323534
46,1119.78,1,3.45204,25.7678,5.39274,161.011,0.315341,0.352086,0.501046,0.604855,0.315341,0.315341
47,1119.99,1,3.42746,24.236,5.84948,159.968,0.307357,0.343171,0.488359,0.58954,0.307357,0.307357
48,1093.95,1,3.43866,24.3873,5.42843,164.416,0.299574,0.334482,0.475994,0.574613,0.299574,0.299574
49,1084.91,1,3.33554,25.254,5.42545,181.556,0.291989,0.326012,0.463941,0.560063,0.291989,0.291989
50,1077.99,1,3.34715,25.0293,5.22749,164.645,0.284596,0.317758,0.452194,0.545882,0.284596,0.284596
51,1070.06,1,3.51068,26.3332,5.08631,153.968,0.27739,0.309712,0.440744,0.53206,0.27739,0.27739
52,1060.54,1,3.43136,26.2306,5.30356,161.765,0.270366,0.30187,0.429584,0.518588,0.270366,0.270366
53,1056.71,1,3.51999,25.5423,5.17521,147.927,0.26352,0.294226,0.418707,0.547015,0.26352,0.26352
54,1052.62,1,3.50159,25.754,5.09977,153.076,0.256848,0.286776,0.408105,0.533164,0.256848,0.256848
55,1052.62,1,3.42332,26.4865,5.64326,156.856,0.250344,0.279515,0.397772,0.519664,0.250344,0.250344
56,1051.92,1,3.33963,25.6898,5.74201,161.814,0.244005,0.272437,0.402246,0.506506,0.244005,0.244005
57,1032.44,1,3.53503,25.3448,6.00512,154.519,0.237827,0.265539,0.392061,0.493681,0.237827,0.237827
58,1033.13,1,3.40669,24.385,5.84787,166.985,0.231805,0.258816,0.382133,0.481181,0.231805,0.231805
59,1027.62,1,3.37581,25.1771,6.10138,167.131,0.241132,0.252262,0.390612,0.468997,0.225936,0.225936
60,1009.94,1,3.45814,25.2943,5.93848,163.882,0.259559,0.245875,0.380721,0.457121,0.220215,0.220215
61,1003.75,1,3.46517,25.7816,5.81708,163.097,0.256015,0.239649,0.371081,0.445547,0.214639,0.214639
62,1005.58,1,3.53655,26.5417,6.04874,159.378,0.249533,0.233581,0.361685,0.434265,0.209204,0.209204
63,999.996,1,3.55015,25.9126,5.40383,156.849,0.243214,0.227667,0.352527,0.42327,0.203907,0.203907
64,991.137,1,3.41802,26.205,5.7533,169.574,0.237056,0.221902,0.343601,0.412552,0.198744,0.198744
65,986.469,1,3.4271,25.4557,6.06303,166.425,0.23214,0.216283,0.334901,0.402106,0.193711,0.193711
66,991.791,1,3.45291,25.4594,5.78582,163.778,0.226262,0.210807,0.33627,0.391925,0.190752,0.191946
67,984.988,1,3.45879,25.8833,5.75979,161.031,0.220533,0.205469,0.327756,0.382001,0.191381,0.192086
68,981.515,1,3.56281,25.5046,5.99475,158.145,0.214949,0.200267,0.319457,0.372328,0.192303,0.187222
69,976.212,1,3.58365,25.1333,6.40311,155.097,0.209506,0.195196,0.311368,0.362901,0.187433,0.194535
70,979.319,1,3.62215,25.5272,6.26592,153.876,0.205598,0.190253,0.303484,0.353712,0.194481,0.18961
71,977.283,1,3.65297,26.6819,6.0519,156.03,0.211633,0.185436,0.2958,0.344756,0.1896,0.191984
72,980.475,1,3.5687,26.6794,5.40528,153.46,0.218133,0.180741,0.28831,0.360102,0.192305,0.190187
73,980.788,1,3.64747,26.6029,5.43619,146.933,0.212609,0.176164,0.28101,0.362018,0.192573,0.18874
74,982.865,1,3.67816,25.6532,5.82086,142.492,0.212463,0.171704,0.273894,0.375664,0.195611,0.185392
75,967.544,1,3.66304,25.7735,5.76366,144.173,0.207083,0.167356,0.266959,0.366152,0.190658,0.188045
76,968.594,1,3.68374,25.6977,5.83778,141.977,0.20184,0.163118,0.2602,0.383871,0.185831,0.188276
77,961.049,1,3.74205,25.6579,5.79083,138.761,0.196729,0.158988,0.253611,0.375862,0.181126,0.192375
78,962.5,1,3.75937,26.5491,5.6177,137.152,0.191748,0.154962,0.24719,0.366365,0.180473,0.199088
79,962.007,1,3.72068,25.9027,5.8906,144.659,0.186892,0.151039,0.240931,0.357089,0.18216,0.197162
80,964.79,1,3.7165,25.9382,5.87386,142.332,0.18216,0.147214,0.23483,0.374365,0.180093,0.196212
81,960.229,1,3.72365,25.7152,5.93598,138.786,0.177548,0.143487,0.228884,0.406145,0.187163,0.191244
82,964.303,1,3.86515,24.9489,5.81611,127.827,0.173052,0.146083,0.223089,0.413634,0.188992,0.190087
83,964.355,1,3.83673,25.3384,5.88624,132.451,0.184884,0.142384,0.21744,0.403161,0.19562,0.186696
84,954.619,1,3.76896,25.3701,5.95058,141.262,0.180203,0.138779,0.211934,0.396224,0.194412,0.181969
85,958.338,1,3.67387,25.5773,5.97661,145.942,0.186241,0.135265,0.206568,0.386191,0.193335,0.186997
86,950.932,1,3.71475,25.0017,5.75488,138.358,0.181525,0.133936,0.201337,0.376413,0.18844,0.191304
87,953.628,1,3.79445,25.1167,5.6706,130.362,0.176929,0.130545,0.196239,0.40191,0.193781,0.18646
88,954.396,1,3.85258,25.0992,5.57731,131.392,0.178749,0.127239,0.191271,0.391733,0.196264,0.181738
89,963.897,1,3.91134,25.5324,5.53257,121.727,0.174223,0.144568,0.188061,0.431931,0.191294,0.188202
90,963.039,1,3.94532,25.3651,5.36383,114.437,0.169811,0.140908,0.191474,0.423317,0.189729,0.187846
91,961.341,1,3.90511,25.2525,5.48857,117.136,0.165608,0.13734,0.194354,0.458334,0.188769,0.188566
92,957.114,1,3.94356,25.1567,5.61692,113.016,0.161415,0.133862,0.189432,0.455332,0.184168,0.192243
93,962.487,1,3.90249,25.3131,5.65858,114.561,0.181098,0.130473,0.19829,0.45886,0.181135,0.196048
94,965.142,1,3.90263,25.134,5.82381,112.66,0.177756,0.127169,0.19327,0.541554,0.18299,0.194524
95,957.993,1,3.95808,25.3627,5.72682,116.313,0.173255,0.123949,0.195362,0.530513,0.183798,0.189767
96,951.82,1,3.97804,25.7971,5.99083,114.005,0.168868,0.120811,0.190415,0.51708,0.181153,0.191663
97,953.934,1,3.94342,26.0953,5.97371,113.311,0.164592,0.117752,0.185594,0.526816,0.184783,0.19029
98,957.195,1,3.85091,25.8465,6.15964,126.156,0.174794,0.11477,0.197503,0.513477,0.180293,0.196262
99,944.616,1,3.83763,25.964,6.54309,126.11,0.170368,0.111864,0.192502,0.500475,0.175728,0.203254
100,950.421,1,3.9134,25.7282,6.22723,119.976,0.170096,0.109032,0.187628,0.487803,0.171279,0.208896
101,951.98,1,3.8977,25.3984,6.16001,114.818,0.173884,0.106271,0.182877,0.475451,0.169247,0.207558
102,950.014,1,3.9155,25.5999,6.00332,111.957,0.174316,0.10358,0.178247,0.466475,0.165822,0.207563
103,945.386,1,3.90988,25.429,6.02975,116.457,0.169903,0.100958,0.173733,0.454664,0.161623,0.22692
104,945.992,1,3.82279,25.2921,6.13025,119.464,0.165601,0.0984012,0.174663,0.453031,0.157531,0.226773
105,950.105,1,3.90897,25.2063,6.33667,116.761,0.161407,0.0959096,0.194825,0.459007,0.153566,0.230494
106,936.437,1,3.79794,25.3164,6.59845,122.027,0.157342,0.0934812,0.189892,0.447384,0.149678,0.227749
107,948.025,1,3.78064,25.3822,6.6383,126.637,0.165274,0.102621,0.185084,0.443363,0.15014,0.232531
108,935.904,1,3.73378,25.4663,6.47031,128.364,0.161089,0.100023,0.180397,0.432136,0.146339,0.234098
109,933.726,1,3.77365,25.2252,6.4083,128.492,0.15701,0.0974901,0.175829,0.421195,0.143257,0.239589
110,938.564,1,3.77769,25.1786,6.39569,123.688,0.153035,0.0984226,0.171377,0.41053,0.140487,0.245264
111,936.929,1,3.77045,25.4602,6.37547,122.987,0.14916,0.0959304,0.167038,0.409953,0.13693,0.258168
112,932.906,1,3.80229,26.1522,6.26982,120.836,0.145383,0.0935014,0.162809,0.402765,0.134496,0.256375
113,928.651,1,3.79889,26.5393,6.33968,119.657,0.141702,0.0925247,0.158686,0.392566,0.13109,0.264163
114,934.218,1,3.84852,26.1991,6.3214,118.016,0.143434,0.0901819,0.177033,0.425267,0.131311,0.257474
115,927.927,1,3.8594,26.487,6.35534,119.794,0.139802,0.0878984,0.172551,0.450276,0.136684,0.250955
116,938.373,1,3.94292,26.4076,6.17079,108.967,0.149821,0.0939881,0.168182,0.479468,0.133223,0.254534
117,932.942,1,3.92149,26.8515,6.48289,111.728,0.14784,0.0916082,0.182078,0.50471,0.12985,0.265649
118,935.961,1,3.93407,27.1534,6.50002,107.617,0.157427,0.0892887,0.177468,0.509646,0.126562,0.262986
119,944.072,1,3.89071,27.0468,6.60082,107.06,0.15742,0.0870278,0.172974,0.510712,0.125437,0.273626
120,935.515,1,3.99916,26.7538,6.75515,100.399,0.162012,0.0848242,0.168594,0.498248,0.12585,0.266698
121,931.034,1,4.03304,26.042,7.03686,100.905,0.167842,0.0826764,0.164325,0.512882,0.12887,0.259945
122,937.726,1,4.07165,26.3604,7.06091,96.0608,0.176676,0.0857129,0.170857,0.499896,0.128561,0.255699
123,941.378,1,4.10111,26.7237,6.90398,94.4772,0.178402,0.0908236,0.166531,0.490185,0.127638,0.262064
124,940.057,1,4.12865,26.8378,6.96413,94.5707,0.173884,0.0885239,0.162314,0.477773,0.130374,0.263222
125,933.216,1,4.1455,26.4286,6.82323,88.6537,0.169482,0.0908263,0.158204,0.470953,0.128604,0.260576
126,942.888,1,4.10571,26.4806,6.75231,92.5255,0.175941,0.0956045,0.154198,0.459028,0.128917,0.266775
127,943.429,1,4.10955,26.6177,6.78363,92.8182,0.189594,0.0954387,0.163227,0.468917,0.129254,0.26002
128,941.365,1,4.09525,26.27,6.52144,95.1856,0.187504,0.0930222,0.171807,0.482296,0.131914,0.25433
129,928.959,1,4.07233,26.675,6.57143,100.585,0.182756,0.0906668,0.167457,0.470084,0.132862,0.251227
130,932.609,1,4.05325,26.733,6.73764,97.6553,0.180238,0.0883711,0.163217,0.458181,0.129498,0.257457
131,924.007,1,4.0568,26.7532,6.62977,101.725,0.175674,0.0861335,0.159084,0.44658,0.129204,0.258261
132,928.212,1,4.04768,26.5615,6.24069,97.7121,0.171226,0.0840543,0.155918,0.435272,0.126861,0.262463
133,927.231,1,4.02881,26.3751,6.1754,99.533,0.16689,0.0850533,0.159217,0.425873,0.123649,0.266024
134,929.385,1,3.99669,26.1817,6.21655,103.669,0.162665,0.101408,0.155186,0.41509,0.128174,0.262007
135,923.243,1,4.05011,26.4364,6.13673,101.054,0.158546,0.0988407,0.151256,0.404579,0.124928,0.262837
136,924.987,1,4.00759,26.145,6.15605,97.6079,0.156361,0.096338,0.156753,0.394335,0.123536,0.262672
137,931.274,1,4.06938,26.058,6.21445,95.7736,0.153035,0.0938987,0.152784,0.424732,0.125634,0.266988
138,929.366,1,3.98817,26.0239,6.0779,97.6518,0.169383,0.0915211,0.148915,0.413977,0.129388,0.261739
139,930.185,1,3.9686,25.8534,5.86344,99.3149,0.179073,0.0892037,0.145145,0.460717,0.127711,0.259633
140,941.313,1,4.01723,26.1929,5.80498,94.7166,0.174539,0.086945,0.154481,0.493568,0.136332,0.253059
141,945.132,1,4.08513,26.254,5.75887,91.6163,0.17012,0.0847435,0.16758,0.48107,0.136763,0.25576
142,945.656,1,4.06562,26.2037,5.7272,90.204,0.165812,0.0894209,0.174647,0.475044,0.135988,0.254338
143,943.468,1,4.06988,26.6827,5.67094,90.0429,0.161614,0.0945758,0.176621,0.470633,0.136326,0.248613
144,943.364,1,4.19581,26.368,5.83602,82.5166,0.167335,0.0921811,0.190805,0.458716,0.140731,0.242318
145,942.436,1,4.26446,26.4784,6.09,79.009,0.163098,0.089847,0.187327,0.513718,0.141822,0.24094
146,940.06,1,4.27306,26.2725,6.08531,80.6085,0.158968,0.087572,0.182584,0.50071,0.144482,0.23484
147,934.019,1,4.26905,25.9935,6.01615,81.4767,0.154943,0.0853547,0.177961,0.488032,0.14707,0.228893
148,936.769,1,4.28377,25.5845,6.04018,71.9596,0.154969,0.0831934,0.173455,0.525231,0.143346,0.237592
149,931.694,1,4.33682,25.4254,6.17988,64.8543,0.16292,0.0810869,0.169063,0.560327,0.139716,0.246328
150,932.784,1,4.34659,24.9754,6.15594,64.3784,0.162545,0.0811294,0.167568,0.546139,0.136179,0.25088
151,928.876,1,4.47379,25.0386,6.26184,61.1345,0.15843,0.0826374,0.163325,0.532311,0.132731,0.245342
152,939.954,1,4.42528,25.3739,6.38721,57.5162,0.164211,0.0863642,0.169621,0.565459,0.133655,0.245911
153,940.616,1,4.45923,25.7573,6.49001,52.954,0.161355,0.0841774,0.165327,0.637004,0.133902,0.249914
154,939.355,1,4.48564,25.2792,6.44622,48.6443,0.164108,0.082046,0.16114,0.664939,0.133852,0.250166
155,944.921,1,4.46597,24.8683,6.64064,47.227,0.172172,0.08317,0.162356,0.732717,0.130463,0.250952
156,944.177,1,4.45281,24.8659,6.74186,43.5783,0.167812,0.081064,0.158245,0.800468,0.129435,0.255196
157,931.365,1,4.40737,25.0919,6.62662,49.7254,0.163563,0.0807876,0.154238,0.827534,0.126157,0.255315
158,931.85,1,4.39171,25.0778,6.71289,46.3587,0.159422,0.078742,0.159635,0.826672,0.125184,0.253618
159,933.453,1,4.40649,25.3446,6.60819,42.6727,0.155385,0.0869511,0.155593,0.855827,0.122014,0.259457
160,927.997,1,4.42132,25.2805,6.73275,49.3032,0.151451,0.0847495,0.151653,0.834157,0.124392,0.25332
161,930.64,1,4.41267,25.2876,6.69316,51.4493,0.147616,0.0826036,0.147813,0.813035,0.124776,0.260505
162,936.404,1,4.45381,25.5716,6.83162,48.3592,0.143878,0.0901069,0.144071,0.802105,0.126131,0.256533
163,938.388,1,4.41593,25.6525,6.62782,50.877,0.144714,0.0946115,0.150583,0.781796,0.126012,0.256889
164,940.98,1,4.45836,25.7569,6.59205,45.3146,0.147633,0.0922159,0.156935,0.762,0.127721,0.256103
165,933.17,1,4.48776,25.7851,6.62649,45.7262,0.14696,0.0898809,0.152962,0.742706,0.125152,0.261016
166,937.522,1,4.50093,25.3299,6.69234,41.2171,0.143239,0.0876051,0.149089,0.804125,0.126993,0.25856
167,930.66,1,4.48772,25.1879,6.86995,43.1327,0.139612,0.0853868,0.151803,0.813558,0.123777,0.257572
168,935.217,1,4.48353,25.0998,6.77045,39.2775,0.136077,0.0832248,0.148035,0.805925,0.12675,0.258904
169,929.908,1,4.50621,25.0492,7.03182,43.332,0.138052,0.0811175,0.144287,0.84408,0.125309,0.254238
170,929.006,1,4.50641,25.4569,7.12914,44.0914,0.140534,0.0790636,0.140633,0.823228,0.122136,0.261081
171,926.551,1,4.51725,25.4393,7.04123,42.8043,0.140161,0.080196,0.137072,0.802383,0.121803,0.257939
172,922.051,1,4.48507,25.5602,7.11655,40.2335,0.140322,0.0781654,0.139281,0.784731,0.118719,0.266809
173,928.158,1,4.4679,25.9081,7.08382,46.2641,0.143146,0.0761862,0.147936,0.776883,0.116645,0.272234
174,934.116,1,4.46325,25.8584,7.07047,45.5968,0.149956,0.0742572,0.14419,0.876202,0.116188,0.275076
175,939.187,1,4.45484,25.3534,7.23936,48.7171,0.146159,0.0827168,0.181141,0.854016,0.122982,0.268111
176,937.178,1,4.49478,25.2566,7.31564,43.0131,0.142458,0.0865763,0.176554,0.832392,0.122984,0.26355
177,938.13,1,4.44688,25.2587,7.28669,45.6689,0.14261,0.0843841,0.172084,0.811315,0.121245,0.264088
178,944.396,1,4.46791,24.418,7.18935,41.5795,0.147065,0.0894182,0.167726,0.832988,0.121454,0.267989
