iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1479.29,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1464.27,1,5.05212,0.854806,0.669363,46.5584,15.4939,55.3298,0.974679,0.974679,1.07564,0.974679,0.998743,0.974679,0.974679
3,1462,1,4.6227,1.15231,0.784612,46.4512,16.1406,55.762,0.95,0.95,1.1057,0.95,0.998743,0.95,0.95
4,1456.81,1,6.67648,1.12608,0.372731,47.3583,17.1603,56.8189,0.925945,0.925945,1.25067,0.925945,0.998743,0.925945,0.925945
5,1444.13,1,4.21679,1.14346,0.761034,47.6898,14.0565,56.9619,0.9025,0.9025,1.27286,0.9025,0.998743,0.9025,0.9025
6,1431.69,1,4.14747,1.2453,0.80918,51.0774,15.1071,60.8504,0.879648,0.879648,1.33813,0.879648,0.998743,0.879648,0.879648
7,1417.91,1,4.19538,1.18646,0.809112,55.6002,15.6369,65.8746,0.857375,0.857375,1.30425,0.857375,0.998743,0.857375,0.857375
8,1400.34,1,4.2353,0.707655,0.767615,52.5097,14.9448,61.8464,0.835666,0.835666,1.27123,0.835666,0.998743,0.835666,0.835666
9,1395.68,1,3.95966,1.08905,0.873184,60.3834,14.2902,70.8117,0.814506,0.814506,1.28495,0.814506,0.998743,0.814506,0.814506
10,1381.98,1,4.46055,1.00075,0.777204,61.8485,13.3093,72.519,0.793882,0.793882,1.28146,0.793882,0.998743,0.793882,0.793882
11,1367.21,1,5.61297,0.765707,0.596344,57.5919,11.4951,67.785,0.773781,0.773781,1.24901,0.773781,0.998743,0.773781,0.773781
12,1358.51,1,5.80684,0.652724,0.58234,53.8029,10.9912,63.1153,0.754188,0.754188,1.28267,0.754188,0.998743,0.754188,0.754188
13,1353.38,1,5.78267,0.760896,0.581793,54.5606,13.908,64.1085,0.735092,0.735092,1.2502,0.735092,0.998743,0.735092,0.735092
14,1351.7,1,5.93963,1.16365,0.515562,52.95,12.758,62.4375,0.716479,0.716479,1.39049,0.716479,0.998743,0.716479,0.716479
15,1332.45,1,5.81548,1.34047,0.569421,54.9295,16.5408,64.9176,0.698337,0.698337,1.35528,0.698337,0.998743,0.698337,0.698337
16,1328.92,1,4.94939,0.757423,0.662375,51.3194,20.6258,60.7285,0.680655,0.680655,1.37569,0.680655,0.998743,0.680655,0.680655
17,1309.89,1,6.09716,1.14773,0.516133,49.2852,18.0536,58.1381,0.66342,0.66342,1.34085,0.66342,0.998743,0.66342,0.66342
18,1302.9,1,4.91511,0.872782,0.702326,48.3685,17.1503,57.2254,0.646622,0.646622,1.3069,0.646622,0.998743,0.646622,0.646622
19,1282.64,1,5.03405,1.06216,0.720023,47.8161,13.9419,56.1078,0.630249,0.630249,1.27381,0.630249,0.998743,0.630249,0.630249
20,1271.99,1,7.43344,1.22227,0.357656,47.1129,14.5023,55.2995,0.614291,0.614291,1.24156,0.614291,0.998743,0.614291,0.614291
21,1261.67,1,7.01578,1.03273,0.39395,47.6014,17.5737,56.3103,0.598737,0.598737,1.21012,0.598737,0.998743,0.598737,0.598737
22,1252.21,1,6.03683,1.00799,0.569314,46.0745,15.1335,55.0774,0.583577,0.583577,1.17948,0.583577,0.998743,0.583577,0.583577
23,1243.81,1,5.88596,0.90601,0.572917,46.1753,11.8522,55.3063,0.5688,0.5688,1.14962,0.5688,0.998743,0.5688,0.5688
24,1221.48,1,5.71851,1.1045,0.582812,45.7091,10.3062,54.5351,0.554398,0.554398,1.12051,0.554398,0.998743,0.554398,0.554398
25,1220.02,1,5.55376,1.14166,0.604977,45.2032,9.8102,53.795,0.54036,0.54036,1.09213,0.54036,0.998743,0.54036,0.54036
26,1203.79,1,6.28033,1.27281,0.489986,46.0611,10.4974,55.1123,0.526678,0.526678,1.12371,0.526678,0.998743,0.526678,0.526678
27,1200.39,1,6.60591,1.22294,0.440059,45.6818,12.6043,54.6984,0.513342,0.513342,1.17522,0.513342,0.998743,0.513342,0.513342
28,1186.33,1,6.91297,0.935568,0.403312,47.2141,13.2665,56.7204,0.500344,0.500344,1.14546,0.500344,0.998743,0.500344,0.500344
29,1173.52,1,5.63029,0.91544,0.592504,46.3107,14.291,55.5472,0.487675,0.487675,1.12772,0.487675,0.998743,0.487675,0.487675
30,1157.15,1,6.36132,1.05584,0.497984,47.1783,11.6191,56.5553,0.475327,0.475327,1.09916,0.475327,0.998743,0.475327,0.475327
31,1152.21,1,5.43834,0.878455,0.650362,49.2789,11.749,58.776,0.463291,0.463291,1.07133,0.463291,0.998743,0.463291,0.463291
32,1138.93,1,6.55203,0.911368,0.461884,49.4903,10.8841,59.0428,0.45156,0.45156,1.04421,0.45156,0.998743,0.45156,0.45156
33,1127.1,1,6.50551,0.799295,0.480578,48.6409,9.76118,57.8983,0.440127,0.440127,1.01777,0.440127,0.998743,0.440127,0.440127
34,1119.69,1,6.77192,0.812425,0.404383,50.1398,9.33422,59.8852,0.428982,0.428982,1.03585,0.428982,0.998743,0.428982,0.428982
35,1099.11,1,5.93276,0.704535,0.5276,48.7258,10.1809,58.2005,0.41812,0.41812,1.00962,0.41812,0.998743,0.41812,0.41812
36,1094.85,1,6.18138,0.92416,0.517882,48.0038,13.2807,57.196,0.407533,0.407533,0.984057,0.407533,0.998743,0.407533,0.407533
37,1092.82,1,5.71501,1.10007,0.582913,46.9753,13.2394,55.869,0.397214,0.397214,0.95914,0.397214,0.998743,0.397214,0.397214
38,1074.31,1,5.76607,1.12485,0.572153,46.7779,11.9906,55.6365,0.387157,0.387157,0.934854,0.387157,0.998743,0.387157,0.387157
