iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1506.64,1,2.62973,6.10874,20.5065,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1498.6,1,4.28082,8.46786,40.6105,37.9904,0.974679,0.974679,0.506204,0.998761,1.46202,1.54501,1.46202,1.16962
3,1488.84,1,4.55444,7.7222,36.73,35.4452,0.95,0.95,0.509171,0.998761,1.425,1.50589,1.425,1.14
4,1473.2,1,4.42772,8.83303,32.9708,32.5522,0.925945,0.925945,0.845647,0.998761,1.38892,1.46776,1.38892,1.11113
5,1465.79,1,4.32448,6.33442,39.4047,37.3016,0.9025,0.9025,0.883964,0.998761,1.35375,1.4306,1.35375,1.083
6,1454.23,1,4.59944,7.32225,40.5481,38.2974,0.879648,0.879648,1.26926,0.998761,1.31947,1.53216,1.31947,1.05558
7,1450.12,1,4.65548,8.74424,39.052,37.02,0.857375,0.857375,1.18975,0.998761,1.28606,1.61483,1.28606,1.02885
8,1421.17,1,5.0645,9.20969,32.5145,31.5737,0.835666,0.835666,0.800252,0.998761,1.2535,1.62813,1.2535,1.0028
9,1416.21,1,5.01131,7.65385,36.6554,34.589,0.814506,0.814506,0.837444,0.998761,1.22176,1.66373,1.22176,0.977407
10,1397.51,1,5.49961,8.64677,31.8814,31.0849,0.793882,0.793882,0.448945,0.998761,1.19082,1.6216,1.19082,0.952659
11,1397.82,1,5.37954,7.0595,35.2973,33.4949,0.773781,0.773781,0.529659,0.998761,1.16067,1.58054,1.16067,0.928537
12,1376.28,1,5.26601,7.35291,28.4957,28.1629,0.754188,0.754188,0.460258,0.998761,1.13128,1.54052,1.13128,0.905026
13,1366.73,1,5.23537,11.331,26.0597,26.098,0.735092,0.735092,0.625232,0.998761,1.10264,1.50151,1.10264,0.88211
14,1355.48,1,4.99005,10.9589,26.5527,26.3288,0.716479,0.716479,0.488508,0.998761,1.07472,1.50689,1.07472,0.859775
15,1350.01,1,4.93202,11.2351,27.0312,26.7246,0.698337,0.698337,0.817572,0.998761,1.04751,1.67331,1.04751,0.838005
16,1347.18,1,5.02957,12.8802,24.9095,25.0909,0.680655,0.680655,0.637375,0.998761,1.02098,1.75727,1.02098,0.816786
