iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1193.81,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1181.21,1,8.47566,14.2521,43.6638,96.4242,0.95,0.95,0.285,0.285,0.773972,0.974679,1.05593,0.974679,1.12028,0.974679
3,1166.16,1,8.32314,11.1345,49.2716,101.682,0.9025,0.9025,0.27075,0.27075,0.76777,0.95,1.02919,0.95,1.18698,0.95
4,1140.38,1,8.43939,11.4346,49.4148,87.1444,0.857375,0.857375,0.257212,0.257212,0.775339,0.925945,1.00313,0.925945,1.22358,0.925945
5,1119.11,1,8.28794,9.65234,50.9229,93.963,0.814506,0.814506,0.244352,0.244352,0.76486,0.9025,0.977733,0.9025,1.2132,0.9025
6,1103.53,1,8.16737,10.398,45.8234,100.531,0.773781,0.773781,0.232134,0.232134,0.768156,0.879648,0.952976,0.879648,1.23294,0.879648
7,1084.9,1,7.89363,8.99182,46.9684,98.2783,0.735092,0.735092,0.220528,0.220528,0.760778,0.857375,0.928846,0.857375,1.20172,0.857375
8,1063.71,1,7.86035,10.2027,46.2896,102.261,0.698337,0.698337,0.209501,0.209501,0.756381,0.835666,0.905327,0.835666,1.17129,0.835666
9,1057.75,1,7.86659,11.4465,46.6713,111.545,0.66342,0.66342,0.199026,0.199026,0.756187,0.814506,0.882404,0.814506,1.14163,0.814506
10,1023.59,1,8.05236,12.3078,44.9485,93.4456,0.630249,0.630249,0.189075,0.189075,0.773444,0.793882,0.860061,0.793882,1.11273,0.793882
11,1013.14,1,8.01771,12.217,45.4036,84.195,0.598737,0.598737,0.179621,0.179621,0.769552,0.773781,0.838284,0.773781,1.18158,0.773781
12,998.463,1,8.08953,11.7118,44.0785,81.0966,0.5688,0.5688,0.17064,0.17064,0.776722,0.754188,0.817058,0.754188,1.17616,0.754188
13,974.842,1,8.20083,11.6118,46.5083,80.306,0.54036,0.54036,0.162108,0.162108,0.787809,0.735092,0.796369,0.735092,1.18154,0.735092
14,969.475,1,8.33447,11.1208,43.1786,73.5837,0.513342,0.513342,0.154003,0.154003,0.795317,0.716479,0.776205,0.716479,1.15162,0.716479
15,938.587,1,8.33666,11.2196,45.8732,84.7586,0.487675,0.487675,0.146302,0.146302,0.775579,0.698337,0.756551,0.698337,1.12246,0.698337
16,928.227,1,8.41252,11.0235,46.5029,91.6623,0.463291,0.463291,0.138987,0.138987,0.791208,0.680655,0.737395,0.680655,1.09404,0.680655
