pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.1291,0.215825,-2.4196,0.0187444,-1.45619,0.0946554,All
-0.757461,0.524147,-2.19015,0.0187444,-1.09303,0.189311,All
-0.385825,0.647476,-1.96069,0.0234306,-0.729873,0.441725,All
-0.01419,0.524147,-1.73123,0.0562333,-0.366714,0.504829,All
0.357445,0.27749,-1.50177,0.0984084,-0.00355413,0.662588,All
0.729081,0.462483,-1.27231,0.154642,0.359605,0.283966,All
1.10072,0.246658,-1.04285,0.187444,0.722765,0.378622,All
1.47235,0.0308322,-0.813394,0.295225,1.08592,0.378622,All
1.84399,0,-0.583936,0.370203,1.44908,0.0631036,All
2.21562,0.0308322,-0.354477,0.449867,1.81224,0.0315518,All
,,-0.125019,0.595136,,,All
,,0.10444,0.454553,,,All
,,0.333899,0.581078,,,All
,,0.563357,0.379575,,,All
,,0.792816,0.295225,,,All
,,1.02227,0.135897,,,All
,,1.25173,0.131211,,,All
,,1.48119,0.0609195,,,All
,,1.71065,0.0234306,,,All
,,1.94011,0.00937222,,,All
,,2.16957,0.00468611,,,All
,,2.39903,0.0140583,,,All
,,2.62848,0.00468611,,,All
,,2.85794,0.00468611,,,All
,,3.0874,0.00937222,,,All
,,3.31686,0.0328028,,,All
,,3.54632,0.0328028,,,All
,,3.77578,0.0328028,,,All
,,4.00524,0.0140583,,,All
,,4.2347,0.00468611,,,All
,,4.46415,0.00468611,,,All
