pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.58434,0.0180506,-3.76426,0.00336097,-2.10147,0.0219862,All
-0.949555,0.55957,-3.44433,0,-1.58031,0,All
-0.314766,0.613721,-3.1244,0.00336097,-1.05915,0.505682,All
0.320022,0.306861,-2.80447,0.00336097,-0.537989,0.505682,All
0.954811,0.0541519,-2.48454,0.0201658,-0.0168273,0.57164,All
1.5896,0.0541519,-2.16461,0.0302487,0.504334,0.219862,All
2.22439,0.0541519,-1.84469,0.0739413,1.0255,0.0659585,All
2.85918,0.0361013,-1.52476,0.17477,1.54666,0.0659585,All
3.49396,0,-1.20483,0.178131,2.06782,0.0879446,All
4.12875,0.0361013,-0.884901,0.342819,2.58898,0.0659585,All
,,-0.564972,0.426843,,,All
,,-0.245044,0.483979,,,All
,,0.0748847,0.440287,,,All
,,0.394813,0.393233,,,All
,,0.714742,0.292404,,,All
,,1.03467,0.154604,,,All
,,1.3546,0.0672193,,,All
,,1.67453,0.0504145,,,All
,,1.99446,0.0268877,,,All
,,2.31438,0.0168048,,,All
,,2.63431,0.00672193,,,All
,,2.95424,0.00336097,,,All
,,3.27417,0,,,All
,,3.5941,0,,,All
,,3.91403,0.00336097,,,All
,,4.23395,0,,,All
,,4.55388,0.0100829,,,All
,,4.87381,0.00672193,,,All
,,5.19374,0.00672193,,,All
,,5.51367,0,,,All
,,5.8336,0.00672193,,,All
