iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2029.24,1,7.77311,2.88311,10.5064,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,2000.01,1,3.88813,3.7953,14.3199,31.855,2.92404,2.92404,0,1.46202,1.50534,1.65722,1.46202
3,1986.92,1,4.44,5.35828,19.5534,50.2659,2.85,2.85,0,1.425,1.53826,1.61526,1.44697
4,1963.52,1,3.00914,7.98728,27.8247,78.7868,2.77784,2.77784,0,1.38892,1.49931,1.57436,1.41034
5,1962.95,1,3.06201,8.07343,44.582,85.6039,2.7075,2.7075,0,1.35375,1.46135,1.53701,1.37463
6,1958.13,1,3.10022,6.91773,45.492,92.8693,2.63894,2.63894,0,1.31947,1.50311,1.7498,1.33982
7,1942.07,1,2.72838,8.18269,52.1568,119.276,2.57212,2.57212,0,1.28606,1.46505,1.7055,1.30589
8,1928.56,1,2.34723,9.74747,57.317,121.611,2.507,2.507,0,1.2535,1.42795,1.66231,1.31761
9,1937.05,1,2.36445,7.10311,68.8152,114.499,2.44352,2.44352,0,1.22176,1.68885,1.69633,1.28424
10,1924.35,1,1.80603,7.34146,59.2294,137.447,2.38165,2.38165,0,1.19082,1.88484,1.65338,1.25173
11,1911.15,1,2.27136,5.53612,76.1416,148.429,2.32134,2.32134,0,1.16067,1.83711,1.61152,1.30556
12,1894.33,1,2.16513,5.55446,58.6002,148.944,2.26257,2.26257,0,1.13128,1.79059,1.57071,1.2725
13,1887.11,1,2.42292,10.3405,47.0807,270.98,2.20528,2.20528,0,1.10264,1.89133,1.53094,1.24242
14,1873.04,1,2.27097,7.44915,62.8296,236.55,2.14944,2.14944,0,1.07472,2.01457,1.49218,1.21096
15,1861.56,1,2.13548,8.63544,51.0778,202.951,2.09501,2.09501,0,1.04751,1.96356,1.45439,1.1803
16,1861.35,1,2.12974,15.5378,52.02,173.055,2.04197,2.04197,0,1.02098,1.91384,1.43393,1.1889
17,1831.97,1,2.22203,12.276,40.6054,191.562,1.99026,1.99026,0,0.995131,1.86538,1.39763,1.15879
18,1830.72,1,2.45435,13.7849,34.9975,171.366,1.93987,1.93987,0,0.969933,1.81815,1.40246,1.18654
19,1808.71,1,2.76217,13.0138,29.4074,167.574,1.89075,1.89075,0,0.945374,1.77211,1.36695,1.1565
20,1796.52,1,2.71874,11.9646,28.7717,160.789,1.84287,1.84287,0,0.921437,1.72724,1.33234,1.14469
21,1796.43,1,2.86601,15.2878,32.5578,159.373,1.79621,1.79621,0,0.902564,1.68351,1.2986,1.11571
