simulations,OFV
500,1102.3
1000,1104.51
1500,1103.15
2000,1101.06
2500,1100.88
3000,1100.91
3500,1100.56
4000,1100.57
4500,1100.67
5000,1100.63
5500,1100.53
6000,1100.89
6500,1100.51
7000,1100.54
7500,1100.38
8000,1100.54
8500,1100.71
9000,1100.51
9500,1100.36
10000,1100.21
10500,1100.05
11000,1100
11500,1099.77
12000,1099.51
12500,1099.66
13000,1099.54
13500,1099.4
14000,1099.33
14500,1099.34
15000,1099.43
15500,1099.22
16000,1099.31
16500,1099.2
17000,1099.3
17500,1099.43
18000,1099.16
18500,1099.32
19000,1099.32
19500,1099.26
20000,1099.16
20500,1099.01
21000,1098.92
21500,1099.01
22000,1099.1
22500,1099.06
23000,1098.85
23500,1098.75
24000,1098.69
24500,1098.61
25000,1098.66
25500,1098.65
26000,1098.55
26500,1098.61
27000,1098.52
27500,1098.54
28000,1098.65
28500,1098.61
29000,1098.7
29500,1098.75
30000,1098.81
