iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,5.30625,0.0337869,21.4156,0.137961,6.79145,0.366514,23.3716,0.126398
2,5.30891,0.0295363,21.3748,0.119462,6.82862,0.32052,23.3553,0.10887
3,5.31339,0.029057,21.4146,0.111884,6.85988,0.306702,23.3942,0.10204
4,5.30986,0.0282918,21.3763,0.10904,6.90565,0.30004,23.3619,0.0986861
5,5.30733,0.0274209,21.3597,0.107007,6.96898,0.304734,23.3381,0.0970859
6,5.3071,0.026527,21.3443,0.105424,6.95309,0.301301,23.3169,0.0960625
7,5.306,0.0263933,21.3142,0.104105,6.95764,0.300509,23.2853,0.0948769
8,5.30751,0.02601,21.288,0.102101,7.01708,0.299665,23.2617,0.0932364
9,5.30903,0.0255476,21.268,0.100582,7.05534,0.298255,23.2368,0.0920115
10,5.31055,0.0253961,21.2444,0.0987377,7.10158,0.297882,23.2195,0.0904796
11,5.30983,0.0252659,21.2242,0.0969171,7.13295,0.294282,23.2022,0.0887757
12,5.30929,0.0252683,21.2023,0.0954207,7.12007,0.293807,23.1867,0.0874586
13,5.31098,0.0252889,21.1737,0.0940007,7.15831,0.29251,23.1624,0.0861652
14,5.31262,0.0252394,21.149,0.093489,7.22505,0.29337,23.1385,0.0858999
15,5.31397,0.0249164,21.1316,0.09306,7.24639,0.293834,23.124,0.0854086
16,5.31529,0.0249275,21.1214,0.0928107,7.2551,0.293476,23.1131,0.0850688
17,5.31645,0.0247824,21.1235,0.0932561,7.25776,0.293103,23.1183,0.0853655
18,5.31746,0.0246844,21.1265,0.0934578,7.27498,0.293215,23.1208,0.0856658
19,5.31778,0.024725,21.1321,0.0936053,7.31077,0.294455,23.1245,0.0858001
20,5.31904,0.0249317,21.137,0.0938913,7.3363,0.295922,23.1273,0.0860901
21,5.3199,0.0250394,21.1347,0.0937386,7.35329,0.296331,23.1237,0.0858466
22,5.32067,0.0251078,21.1311,0.0936962,7.37686,0.296694,23.1205,0.0858989
23,5.32211,0.0253226,21.1254,0.0936917,7.39208,0.296785,23.1141,0.085901
24,5.32299,0.0252754,21.1261,0.0936762,7.39438,0.297652,23.1136,0.0859406
25,5.32388,0.0255142,21.1272,0.0936111,7.37822,0.297066,23.1136,0.0858747
26,5.324,0.0255953,21.1281,0.0936732,7.36386,0.297263,23.1151,0.0859897
27,5.32363,0.0255272,21.1278,0.0938693,7.35986,0.296661,23.1151,0.0861033
28,5.32363,0.02556,21.1248,0.0941044,7.36209,0.295938,23.1144,0.0863224
29,5.32398,0.0255948,21.1252,0.0944814,7.36537,0.295952,23.1139,0.0866493
30,5.32439,0.0256663,21.1172,0.0948448,7.3896,0.298843,23.1049,0.0869068
31,5.32449,0.0256478,21.1096,0.0952262,7.41849,0.301353,23.0966,0.0872212
32,5.3253,0.0256137,21.0993,0.0959216,7.4468,0.304437,23.0887,0.0878901
33,5.32612,0.0255977,21.0909,0.0967971,7.45618,0.305707,23.0816,0.0887383
34,5.32596,0.0255171,21.0839,0.0974998,7.45735,0.306428,23.0765,0.0894001
35,5.32489,0.0255356,21.0825,0.0981374,7.44867,0.307425,23.0739,0.0900013
36,5.32476,0.0255645,21.0819,0.0985948,7.45226,0.308702,23.0731,0.0904092
37,5.32377,0.0255541,21.0753,0.0988035,7.4604,0.310133,23.0672,0.0906365
38,5.32349,0.0255198,21.0717,0.0991734,7.46363,0.311391,23.065,0.0909889
39,5.32342,0.0255625,21.0747,0.0993223,7.45651,0.311757,23.0672,0.0910717
40,5.32327,0.0255181,21.0735,0.0995749,7.46768,0.312355,23.0673,0.0913406
41,5.3234,0.0254569,21.0777,0.0997314,7.46768,0.313143,23.0708,0.0914782
42,5.32376,0.0253939,21.078,0.0999138,7.46986,0.313562,23.0709,0.091612
43,5.32422,0.0253587,21.0806,0.100177,7.47688,0.314615,23.0747,0.0917598
44,5.32408,0.0254688,21.0792,0.100255,7.48555,0.315425,23.075,0.0917732
