iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1435.29,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1429,1,5.19302,2.33858,0.848641,40.2903,19.2638,47.7123,0.974679,0.974679,1.04722,0.974679,0.998743,0.974679,0.974679
3,1422.59,1,4.95643,2.84876,0.900841,42.9609,19.0192,51.3601,0.95,0.95,1.0207,0.95,0.998743,0.95,0.95
4,1409.79,1,3.11866,3.66061,1.33504,46.098,25.3264,54.9496,0.925945,0.925945,1.07954,0.925945,0.998743,0.925945,0.925945
5,1393.08,1,2.74902,3.67804,1.47156,51.3241,20.3661,60.9302,0.9025,0.9025,1.05221,0.9025,0.998743,0.9025,0.9025
6,1380.71,1,3.01015,2.59,1.28373,48.8327,18.89,57.9664,0.879648,0.879648,1.02556,0.879648,0.998743,0.879648,0.879648
7,1369.13,1,4.08648,1.70863,0.979337,48.9944,20.7953,58.0179,0.857375,0.857375,0.999596,0.857375,0.998743,0.857375,0.857375
8,1345.84,1,3.90459,2.10295,1.05933,48.0465,19.8888,56.3018,0.835666,0.835666,0.974285,0.835666,0.998743,0.835666,0.835666
9,1345.75,1,4.39637,2.05007,0.97818,53.2291,18.2427,62.1091,0.814506,0.814506,0.964836,0.814506,0.998743,0.814506,0.814506
10,1335.75,1,3.79067,1.71812,1.08072,55.4346,18.2067,65.1663,0.793882,0.793882,0.940406,0.793882,0.998743,0.793882,0.793882
11,1326.52,1,3.9356,2.05387,1.10884,59.3159,16.7343,69.3365,0.773781,0.773781,0.970432,0.773781,0.998743,0.773781,0.773781
12,1312.4,1,4.40246,2.56411,1.03416,60.983,14.256,70.9375,0.754188,0.754188,1.01356,0.754188,0.998743,0.754188,0.754188
13,1318.67,1,6.10269,1.69314,0.620827,53.914,19.3935,62.9191,0.735092,0.735092,1.14787,0.735092,0.998743,0.735092,0.735092
14,1300.59,1,5.80788,2.15524,0.666036,56.0859,14.1406,65.7164,0.716479,0.716479,1.20785,0.716479,0.998743,0.716479,0.716479
15,1282.09,1,4.51689,1.46545,0.920695,56.933,16.0085,66.6159,0.698337,0.698337,1.2317,0.698337,0.998743,0.698337,0.698337
16,1282.18,1,4.01486,2.60025,1.06552,53.6753,19.2977,63.0078,0.680655,0.680655,1.20051,0.680655,0.998743,0.680655,0.680655
17,1268.98,1,3.6164,1.86674,1.16551,55.5332,15.5215,64.8603,0.66342,0.66342,1.17011,0.66342,0.998743,0.66342,0.66342
18,1264.24,1,3.85152,2.4178,1.14272,60.2414,17.5933,70.724,0.646622,0.646622,1.14049,0.646622,0.998743,0.646622,0.646622
19,1253.29,1,4.14231,1.92089,1.05103,56.1592,18.9084,65.7082,0.630249,0.630249,1.2692,0.630249,0.998743,0.630249,0.630249
20,1239.83,1,4.40955,1.86904,0.985198,49.3104,18.897,57.8154,0.614291,0.614291,1.23706,0.614291,0.998743,0.614291,0.614291
21,1221.18,1,4.56085,1.89527,0.962772,50.1148,19.4996,59.1814,0.598737,0.598737,1.20574,0.598737,0.998743,0.598737,0.598737
22,1217.31,1,4.59516,2.04593,0.966449,52.3487,12.9134,62.2576,0.583577,0.583577,1.17521,0.583577,0.998743,0.583577,0.583577
23,1199.6,1,5.01379,2.13858,0.872615,53.6073,10.7542,64.2231,0.5688,0.5688,1.14545,0.5688,0.998743,0.5688,0.5688
24,1189.01,1,5.21159,2.5299,0.874276,55.5139,9.4016,65.9898,0.554398,0.554398,1.11645,0.554398,0.998743,0.554398,0.554398
25,1185.44,1,5.16282,2.01891,0.839882,54.408,9.31396,64.571,0.54036,0.54036,1.08818,0.54036,0.998743,0.54036,0.54036
26,1172.96,1,4.6949,2.45354,0.993849,55.631,10.4305,66.2453,0.526678,0.526678,1.06062,0.526678,0.998743,0.526678,0.526678
27,1159.05,1,6.29423,1.74561,0.639232,52.3549,12.0292,62.4449,0.513342,0.513342,1.03377,0.513342,0.998743,0.513342,0.513342
28,1143.83,1,5.80615,2.06736,0.738747,54.9228,11.9492,65.3164,0.500344,0.500344,1.00759,0.500344,0.998743,0.500344,0.500344
29,1139.3,1,5.06623,2.0931,0.877933,52.5768,11.5867,62.0382,0.487675,0.487675,0.98208,0.487675,0.998743,0.487675,0.487675
30,1121.07,1,5.47207,1.95051,0.790471,54.0335,10.7219,63.8026,0.475327,0.475327,0.957214,0.475327,0.998743,0.475327,0.475327
31,1129.87,1,5.54114,1.57455,0.741472,56.007,9.0687,66.1318,0.463291,0.463291,0.932976,0.463291,0.998743,0.463291,0.463291
32,1113.87,1,5.16685,1.89796,0.82508,58.1107,8.98747,68.7613,0.45156,0.45156,0.909353,0.45156,0.998743,0.45156,0.45156
33,1104.16,1,4.43713,2.27775,0.985504,55.8846,7.8414,66.0816,0.440127,0.440127,0.886328,0.440127,0.998743,0.440127,0.440127
34,1095.46,1,4.93445,1.85184,0.843012,53.7393,8.31875,63.6024,0.428982,0.428982,0.923743,0.428982,0.998743,0.428982,0.428982
35,1080.51,1,5.5839,1.88289,0.727678,53.3331,9.44286,63.4886,0.41812,0.41812,0.900353,0.41812,0.998743,0.41812,0.41812
36,1069.52,1,5.22834,1.8357,0.829555,54.0149,11.588,64.4116,0.407533,0.407533,0.877556,0.407533,0.998743,0.407533,0.407533
37,1068.28,1,4.82218,1.74081,0.900754,55.5215,11.0171,66.055,0.397214,0.397214,0.901024,0.397214,0.998743,0.397214,0.397214
38,1064.24,1,6.14089,2.19632,0.713171,56.3366,11.4572,67.3237,0.387157,0.387157,0.878209,0.387157,0.998743,0.387157,0.387157
39,1048.88,1,5.61847,2.00472,0.772841,51.1214,12.9771,61.1189,0.377354,0.377354,0.983415,0.377354,0.998743,0.377354,0.377354
40,1046.94,1,5.35894,1.6861,0.791569,49.5264,13.1238,59.3973,0.367799,0.367799,0.958515,0.367799,0.998743,0.367799,0.367799
41,1039.55,1,4.79556,1.97769,0.941671,49.2101,15.7976,59.0057,0.358486,0.358486,0.934244,0.358486,0.998743,0.358486,0.358486
42,1025.74,1,5.12596,1.90123,0.875353,48.2632,16.7444,57.8411,0.349409,0.349409,0.910589,0.349409,0.998743,0.349409,0.349409
43,1030.82,1,4.68802,1.77274,0.931866,50.8358,18.2308,60.9571,0.340562,0.340562,0.981026,0.340562,0.998743,0.340562,0.340562
