simulations,OFV
500,965.702
1000,966.992
1500,965.223
2000,965.753
2500,966.846
3000,966.713
3500,965.376
4000,964.986
4500,965.375
5000,965.23
5500,965.296
6000,965.472
6500,965.145
7000,965.055
7500,965.204
8000,965.209
8500,965.513
9000,965.169
9500,964.874
10000,964.773
10500,964.738
11000,964.904
11500,964.867
12000,964.765
12500,964.891
13000,964.952
13500,965.037
14000,965.03
14500,964.992
15000,964.995
15500,964.855
16000,964.772
16500,964.685
17000,964.719
17500,964.78
18000,964.8
18500,964.93
19000,964.928
19500,964.883
20000,964.876
20500,964.732
21000,964.653
21500,964.667
22000,964.744
22500,964.656
23000,964.523
23500,964.459
24000,964.482
24500,964.323
25000,964.383
25500,964.366
26000,964.289
26500,964.321
27000,964.298
27500,964.307
28000,964.391
28500,964.348
29000,964.418
29500,964.495
30000,964.537
