iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1254.68,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1235.35,1,9.56629,14.2251,49.8497,85.9328,0.95,0.95,0.285,0.285,0.939106,0.974679,1.12531,0.974679,0.974679,0.974679
3,1223.3,1,9.01852,11.8639,50.0028,99.0038,0.9025,0.9025,0.27075,0.27075,0.977206,0.95,1.09682,0.95,0.963609,0.95
4,1198.72,1,9.32171,11.9735,48.3265,83.3695,0.857375,0.857375,0.257212,0.257212,0.961272,0.925945,1.06905,0.925945,1.09475,0.925945
5,1191.25,1,9.18177,12.9849,50.3309,81.4404,0.814506,0.814506,0.244352,0.244352,0.952106,0.9025,1.04198,0.9025,1.09803,0.9025
6,1173.75,1,9.17821,14.1558,47.9587,76.1503,0.773781,0.773781,0.232134,0.232134,0.942194,0.879648,1.01559,0.879648,1.12742,0.879648
7,1153.72,1,9.52254,14.0357,47.6785,71.6827,0.735092,0.735092,0.220528,0.220528,0.978493,0.857375,0.989879,0.857375,1.09887,0.857375
8,1124.77,1,9.58277,15.769,47.7457,66.2262,0.698337,0.698337,0.209501,0.209501,0.965339,0.835666,0.964814,0.835666,1.07105,0.835666
9,1110.37,1,9.71162,16.9042,46.7109,70.4132,0.66342,0.66342,0.199026,0.199026,0.967533,0.814506,0.940385,0.814506,1.04393,0.814506
10,1091.18,1,9.72349,15.2692,49.149,62.7215,0.630249,0.630249,0.189075,0.189075,0.973574,0.793882,0.916574,0.793882,1.01749,0.793882
11,1086.97,1,9.65731,15.9874,51.3584,61.7195,0.598737,0.598737,0.179621,0.179621,0.97264,0.773781,0.893365,0.773781,0.99173,0.773781
12,1062.3,1,9.79699,15.5386,49.905,49.0061,0.5688,0.5688,0.17064,0.17064,0.982704,0.754188,0.870745,0.754188,0.966619,0.754188
13,1050.97,1,9.91076,12.7718,51.5167,45.044,0.54036,0.54036,0.162108,0.162108,0.96376,0.735092,0.848697,0.735092,0.942144,0.735092
14,1035.74,1,9.97112,13.5799,50.8773,42.9803,0.513342,0.513342,0.154003,0.154003,0.977761,0.716479,0.827208,0.716479,0.918288,0.716479
15,1022.56,1,9.88561,14.1158,51.0451,47.8207,0.487675,0.487675,0.146302,0.146302,0.953627,0.698337,0.806262,0.698337,0.895037,0.698337
16,1024.43,1,9.81011,13.5503,49.9039,47.4458,0.463291,2.22045e-16,0.138987,0.172523,0.957924,0.680655,0.785847,0.680655,0.872374,0.680655
17,995.067,1,9.78518,12.5101,49.8767,45.1901,0.440127,2.22045e-16,0.132038,0.165352,0.961322,0.66342,0.765949,0.66342,0.850285,0.66342
18,974.572,1,9.77079,11.8442,50.2138,41.3864,0.41812,2.22045e-16,0.125436,0.15747,0.954313,0.646622,0.746555,0.646622,0.828755,0.646622
19,973.414,1,9.73631,11.7067,49.2125,42.1051,0.397214,2.22045e-16,0.119164,0.158162,0.972586,0.630249,0.727652,0.630249,0.810934,0.630249
20,961.913,1,9.84352,11.5738,49.8457,44.0496,0.377354,2.22045e-16,0.113206,0.16074,0.972452,0.614291,0.709227,0.614291,0.790401,0.614291
21,946.674,1,9.88657,11.6517,48.8764,50.0397,0.358486,2.22045e-16,0.107546,0.166335,0.984937,0.598737,0.691269,0.598737,0.770388,0.598737
22,927.019,1,9.86208,11.9477,48.9785,52.1256,0.340562,2.22045e-16,0.102168,0.167233,0.993642,0.583577,0.673766,0.583577,0.750881,0.583577
23,938.921,1,9.78029,12.7818,47.5171,48.6344,0.323534,2.22045e-16,0.0970601,0.170204,0.98105,0.5688,0.656706,0.5688,0.731868,0.5688
24,930.709,1,9.80358,13.1396,48.555,49.3935,0.307357,2.22045e-16,0.0922071,0.168138,0.974118,0.554398,0.640078,0.554398,0.713337,0.554398
25,920.443,1,9.8645,13.5823,48.2944,45.0441,0.224998,2.22045e-16,0.0913662,0.168689,0.975709,0.54036,0.62387,0.54036,0.695275,0.54036
26,906.341,1,9.80673,14.2105,45.9648,47.9438,0.213749,2.22045e-16,0.0867979,0.17148,0.976224,0.526678,0.608074,0.526678,0.67767,0.526678
27,896.585,1,9.86916,13.7576,46.1907,46.8975,0.203061,2.22045e-16,0.082458,0.176185,0.974512,0.513342,0.592677,0.513342,0.660511,0.513342
28,890.61,1,9.86151,13.928,45.1785,49.6747,0.192908,2.22045e-16,0.0783351,0.182124,0.979478,0.500344,0.584834,0.500344,0.643787,0.500344
29,877.895,1,9.84544,13.7237,45.7596,52.8114,0.0900508,2.22045e-16,0.0798486,0.178134,0.994885,0.487675,0.570025,0.487675,0.627486,0.487675
30,864.824,1,9.87743,13.5795,44.5566,51.5385,0.0855483,2.22045e-16,0.0758562,0.185608,0.983472,0.475327,0.555592,0.475327,0.611597,0.475327
31,863.839,1,9.83782,13.0788,45.1641,53.3116,0.0812709,2.22045e-16,0.0720634,0.187448,0.990791,0.463291,0.541524,0.463291,0.596111,0.463291
32,861.028,1,9.89314,12.8386,45.1242,54.0954,0.0772073,2.22045e-16,0.0684602,0.190392,0.997139,0.45156,0.542428,0.45156,0.581017,0.45156
33,843.643,1,9.90812,13.0045,44.8381,54.8195,0.073347,2.22045e-16,0.0650372,0.1912,0.985942,0.440127,0.528693,0.440127,0.566306,0.440127
