iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1429.91,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1413.66,1,7.59621,0.53424,0.464971,49.4511,17.7424,58.5272,0.974679,0.974679,1.00904,0.974679,0.998743,0.974679,0.974679
3,1398.66,1,7.60063,0.274768,0.411415,41.1462,16.0577,49.4516,0.95,0.95,1.01664,0.95,0.998743,0.95,0.95
4,1384.99,1,8.22376,0.18121,0.345094,44.0279,16.9349,52.7583,0.925945,0.925945,1.13555,0.925945,0.998743,0.925945,0.925945
5,1377.33,1,7.05661,-0.0791224,0.451559,46.0487,14.5672,55.0761,0.9025,0.9025,1.1068,0.9025,0.998743,0.9025,0.9025
6,1367.58,1,6.36046,0.483953,0.543581,44.4736,13.7519,52.9848,0.879648,0.879648,1.10633,0.879648,0.998743,0.879648,0.879648
7,1356.69,1,8.94418,0.44541,0.266606,42.5869,13.0413,50.6046,0.857375,0.857375,1.07831,0.857375,0.998743,0.857375,0.857375
8,1340.98,1,9.5872,0.205212,0.181034,42.7812,12.5326,50.3738,0.835666,0.835666,1.05101,0.835666,0.998743,0.835666,0.835666
9,1337.82,1,7.72275,0.243426,0.407386,47.3932,11.1935,56.114,0.814506,0.814506,1.13805,0.814506,0.998743,0.814506,0.814506
10,1320.19,1,8.98424,0.495689,0.260175,46.0081,10.7842,54.624,0.793882,0.793882,1.10993,0.793882,0.998743,0.793882,0.793882
11,1306.94,1,9.05613,0.334343,0.29386,48.3571,9.89593,56.8933,0.773781,0.773781,1.17334,0.773781,0.998743,0.773781,0.773781
12,1300.11,1,7.05546,0.300842,0.503242,48.322,11.2003,56.8934,0.754188,0.754188,1.198,0.754188,0.998743,0.754188,0.754188
13,1302.01,1,10.0585,0.503965,0.188752,49.477,12.9173,58.2421,0.735092,0.752043,1.32046,0.752411,0.998743,0.735092,0.735092
14,1291.87,1,9.42118,0.675647,0.210507,48.8714,10.93,57.6938,0.716479,0.733,1.63709,0.733359,0.998743,0.716479,0.716479
15,1273.8,1,9.40101,0.550274,0.24572,46.4507,10.4048,54.9513,0.698337,0.71444,1.59813,0.71479,0.998743,0.698337,0.698337
16,1270.35,1,7.60158,0.672166,0.414672,45.4662,13.4026,53.5333,0.680655,0.69635,1.5908,0.696691,0.998743,0.680655,0.680655
17,1256.44,1,8.813,0.609998,0.288322,44.5708,15.17,52.7555,0.66342,0.678718,1.55052,0.67905,0.998743,0.66342,0.66342
18,1241.71,1,8.14605,0.442447,0.373036,45.1109,12.977,53.4057,0.646622,0.661533,1.51126,0.661857,0.998743,0.646622,0.646622
19,1223.52,1,7.45806,0.391373,0.432348,39.6264,11.5335,46.4544,0.630249,0.644782,1.473,0.645098,0.998743,0.630249,0.630249
20,1211.15,1,8.97048,0.607173,0.275889,39.2857,11.4542,46.1508,0.614291,0.628456,1.4357,0.628764,0.998743,0.614291,0.614291
21,1203.93,1,10.8319,0.464067,0.0892439,37.9089,12.8432,44.7874,0.598737,0.612543,1.39935,0.612843,0.998743,0.598737,0.598737
22,1190.19,1,9.18796,0.649797,0.270661,38.8764,11.9332,46.1853,0.583577,0.597033,1.36392,0.597326,0.998743,0.583577,0.583577
23,1177.41,1,8.57345,0.585004,0.322144,39.9281,9.71781,47.3676,0.5688,0.581916,1.32938,0.582201,0.998743,0.5688,0.5688
24,1163.92,1,7.92476,0.698628,0.405504,42.597,7.78375,50.2812,0.554398,0.567182,1.29572,0.567459,0.998743,0.554398,0.554398
25,1156.61,1,8.18533,0.523448,0.366461,42.1246,7.2377,49.4516,0.54036,0.55282,1.26291,0.553091,0.998743,0.54036,0.54036
26,1146.7,1,8.22941,0.373101,0.348008,43.159,8.85626,50.6201,0.526678,0.538823,1.31768,0.539086,0.998743,0.526678,0.526678
27,1137.7,1,8.77033,0.428442,0.312474,43.9227,9.68029,51.3521,0.513342,0.525179,1.28432,0.525436,0.998743,0.513342,0.513342
28,1133.27,1,8.47825,0.559102,0.359746,43.8738,9.58872,50.9365,0.500344,0.511882,1.2518,0.512132,0.998743,0.500344,0.500344
29,1121.29,1,7.72815,0.375298,0.425533,42.9777,9.39501,49.5646,0.487675,0.49892,1.24879,0.499164,0.998743,0.487675,0.487675
30,1100.92,1,7.7975,0.347938,0.427186,43.9113,9.3326,50.5122,0.475327,0.486287,1.21717,0.486525,0.998743,0.475327,0.475327
31,1091.76,1,9.66351,0.361361,0.22517,42.1528,9.93414,48.2653,0.463291,0.473974,1.18635,0.474206,0.998743,0.463291,0.463291
32,1080.79,1,8.85134,0.354983,0.293249,41.0868,9.97829,47.0679,0.45156,0.461973,1.15631,0.462199,0.998743,0.45156,0.45156
33,1073.55,1,8.58242,0.418361,0.302183,39.6891,9.29483,45.2271,0.440127,0.450276,1.12703,0.450496,0.998743,0.440127,0.440127
34,1058.73,1,8.16139,0.597387,0.350789,41.7413,7.71201,47.6574,0.428982,0.463484,1.0985,0.46153,0.998743,0.428982,0.428982
35,1055.06,1,8.65687,0.583182,0.303631,41.5469,8.22341,47.1644,0.41812,0.451749,1.07068,0.449844,0.998743,0.41812,0.41812
36,1049.65,1,8.36551,0.474803,0.335388,41.558,8.47223,47.2368,0.407533,0.44031,1.04357,0.438454,0.998743,0.407533,0.407533
37,1035.05,1,8.41351,0.406781,0.311758,41.7916,7.85431,47.6006,0.397214,0.429161,1.01715,0.427352,0.998743,0.397214,0.397214
38,1024.35,1,7.89134,0.371735,0.392629,40.7938,7.46776,46.5064,0.387157,0.418295,0.991394,0.416531,0.998743,0.387157,0.387157
39,1008.23,1,9.02125,0.335226,0.275378,37.9761,11.0839,43.2492,0.377354,0.407703,1.00342,0.405984,0.998743,0.377354,0.377354
40,1009.29,1,8.71934,0.432787,0.295493,39.6379,11.137,45.086,0.367799,0.39738,1.04533,0.395704,0.998743,0.367799,0.367799
