simulations,OFV
500,942.685
1000,943.175
1500,941.243
2000,940.81
2500,942.006
3000,941.995
3500,941.757
4000,941.679
4500,941.734
5000,941.691
5500,941.663
6000,941.702
6500,941.561
7000,941.661
7500,941.597
8000,941.693
8500,941.877
9000,941.659
9500,941.49
10000,941.559
10500,941.513
11000,941.59
11500,941.553
12000,941.401
12500,941.428
13000,941.365
13500,941.288
14000,941.279
14500,941.273
15000,941.311
15500,941.256
16000,941.359
16500,941.202
17000,941.245
17500,941.302
18000,941.282
18500,941.372
19000,941.337
19500,941.264
20000,941.17
20500,941.16
21000,940.901
21500,940.946
22000,941.029
22500,941.051
23000,940.854
23500,940.807
24000,940.818
24500,940.831
25000,940.863
25500,940.799
26000,940.751
26500,940.63
27000,940.536
27500,940.553
28000,940.619
28500,940.592
29000,940.653
29500,940.678
30000,940.734
