simulations,OFV
500,941.425
1000,942.401
1500,940.625
2000,940.406
2500,941.72
3000,941.787
3500,941.007
4000,941.049
4500,941.336
5000,941.233
5500,941.213
6000,941.147
6500,940.975
7000,940.978
7500,940.899
8000,940.973
8500,941.198
9000,940.987
9500,940.728
10000,940.631
10500,940.596
11000,940.689
11500,940.506
12000,940.316
12500,940.284
13000,940.159
13500,940.144
14000,940.119
14500,940.157
15000,940.23
15500,940.245
16000,940.202
16500,939.834
17000,939.923
17500,939.935
18000,939.898
18500,940.029
19000,939.957
19500,939.865
20000,939.793
20500,939.806
21000,939.577
21500,939.609
22000,939.664
22500,939.672
23000,939.451
23500,939.419
24000,939.41
24500,939.437
25000,939.491
25500,939.471
26000,939.384
26500,939.309
27000,939.234
27500,939.268
28000,939.349
28500,939.307
29000,939.371
29500,939.413
30000,939.479
