iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1505.5,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1490.84,1,4.92023,26.0988,7.89406,31.9685,0.974679,0.974679,1.0917,0.974679,0.998761,0.974679,0.974679
3,1486.18,1,4.91693,28.132,7.60758,34.6403,0.95,0.95,1.13997,0.95,0.998761,0.95,0.95
4,1467.81,1,4.77348,28.1964,8.12295,34.632,0.925945,0.925945,1.15245,0.925945,0.998761,0.925945,0.925945
5,1461.69,1,4.57977,30.4715,6.15634,37.531,0.9025,0.9025,1.12327,0.9025,0.998761,0.9025,0.9025
6,1455.57,1,4.40212,27.7981,6.14553,34.3641,0.879648,0.879648,1.10702,0.879648,0.998761,0.879648,0.879648
7,1446.19,1,4.65339,30.3155,6.38526,37.2724,0.857375,0.857375,1.07899,0.857375,0.998761,0.857375,0.857375
8,1422.7,1,4.57905,32.2462,6.29896,39.4673,0.835666,0.835666,1.05167,0.835666,0.998761,0.835666,0.835666
9,1421.41,1,4.71486,33.9554,5.92167,41.4387,0.814506,0.814506,1.11024,0.814506,0.998761,0.814506,0.814506
10,1405.16,1,4.87667,34.193,6.1381,41.7535,0.793882,0.793882,1.09231,0.793882,0.998761,0.793882,0.793882
11,1392.26,1,5.09401,34.5296,6.817,41.9117,0.773781,0.773781,1.06465,0.773781,0.998761,0.773781,0.773781
12,1378,1,5.12556,31.4855,6.604,38.1463,0.754188,0.754188,1.05167,0.754188,0.998761,0.754188,0.754188
13,1384.76,1,4.85217,35.4198,7.68673,42.8642,0.735092,0.735092,1.15665,0.735092,0.998761,0.735092,0.735092
14,1367.57,1,4.88092,30.8467,5.99252,37.389,0.716479,0.716479,1.26382,0.716479,0.998761,0.716479,0.716479
15,1346.83,1,5.0842,29.5855,6.11925,36.121,0.698337,0.698337,1.31813,0.698337,0.998761,0.698337,0.698337
16,1339.4,1,4.9317,28.2382,7.57052,34.5652,0.680655,0.680655,1.28475,0.680655,0.998761,0.680655,0.680655
17,1323.96,1,5.02026,27.389,6.99003,33.5394,0.66342,0.66342,1.25222,0.66342,0.998761,0.66342,0.66342
18,1314.75,1,5.30678,29.2114,7.26899,35.7993,0.646622,0.646622,1.22051,0.646622,0.998761,0.646622,0.646622
19,1302.58,1,5.30951,29.9208,7.34057,36.3073,0.630249,0.630249,1.27621,0.630249,0.998761,0.630249,0.630249
20,1295.87,1,5.19937,28.4325,7.96918,34.4847,0.614291,0.614291,1.24389,0.614291,0.998761,0.614291,0.614291
21,1279.08,1,5.24524,28.0081,9.46814,34.2415,0.598737,0.598737,1.2124,0.598737,0.998761,0.598737,0.598737
22,1274.28,1,5.2075,28.9065,7.07731,35.5769,0.583577,0.583577,1.1817,0.583577,0.998761,0.583577,0.583577
23,1257.97,1,5.23623,28.5041,6.80582,35.2367,0.5688,0.5688,1.15178,0.5688,0.998761,0.5688,0.5688
24,1244.34,1,5.25503,30.0225,6.05533,37.1352,0.554398,0.554398,1.12261,0.554398,0.998761,0.554398,0.554398
25,1228.74,1,5.37991,28.0153,5.59659,34.6899,0.54036,0.54036,1.09419,0.54036,0.998761,0.54036,0.54036
26,1216.39,1,5.30874,26.4879,6.11826,32.9242,0.526678,0.526678,1.06648,0.526678,0.998761,0.526678,0.526678
27,1203.31,1,5.35579,26.8211,7.74296,33.3609,0.513342,0.513342,1.03948,0.513342,0.998761,0.513342,0.513342
28,1188.09,1,5.35,25.5934,9.84961,31.6795,0.500344,0.500344,1.01316,0.500344,0.998761,0.500344,0.500344
29,1174.72,1,5.31455,23.477,9.75811,28.905,0.487675,0.487675,0.998605,0.487675,0.998761,0.487675,0.487675
30,1164.16,1,5.21723,24.1234,8.01226,29.6585,0.475327,0.475327,0.97332,0.475327,0.998761,0.475327,0.475327
31,1157.46,1,5.33649,25.0424,7.54818,30.7069,0.463291,0.463291,0.948675,0.463291,0.998761,0.463291,0.463291
32,1145.91,1,5.31736,24.6851,6.6607,30.1949,0.45156,0.45156,0.924654,0.45156,0.998761,0.45156,0.45156
33,1133.85,1,5.23816,24.5309,6.06925,29.8457,0.440127,0.440127,0.901241,0.440127,0.998761,0.440127,0.440127
34,1126.8,1,5.15708,25.5737,5.96008,31.1298,0.428982,0.428982,0.878421,0.428982,0.998761,0.428982,0.428982
35,1111.33,1,5.16377,24.6908,6.29466,30.0185,0.41812,0.41812,0.856179,0.41812,0.998761,0.41812,0.41812
36,1104.16,1,5.1954,26.0867,6.93841,31.6939,0.407533,0.407533,0.8345,0.407533,0.998761,0.407533,0.407533
37,1098.33,1,5.2371,25.54,7.32358,31.0688,0.397214,0.397214,0.81337,0.397214,0.998761,0.397214,0.397214
38,1076.06,1,5.29067,24.3238,7.68728,29.5764,0.387157,0.387157,0.792775,0.387157,0.998761,0.387157,0.387157
39,1062.29,1,5.24728,22.9106,8.82298,27.8634,0.377354,0.377354,0.772701,0.377354,0.998761,0.377354,0.377354
40,1065.32,1,5.25433,22.5162,8.75539,27.4173,0.367799,0.367799,0.753136,0.367799,0.998761,0.367799,0.367799
41,1047.59,1,5.28284,22.0837,10.3971,26.8808,0.358486,0.358486,0.734066,0.358486,0.998761,0.358486,0.358486
42,1029.02,1,5.37018,22.1849,9.38004,27.0624,0.349409,0.349409,0.715479,0.349409,0.998761,0.349409,0.349409
43,1018.29,1,5.25679,22.1895,10.0379,27.0616,0.340562,0.340562,0.697363,0.340562,0.998761,0.340562,0.340562
44,1010.16,1,5.26786,21.6801,10.8347,26.5472,0.331938,0.331938,0.679705,0.331938,0.998761,0.331938,0.331938
45,1009.29,1,5.3543,21.7029,10.3186,26.4923,0.323534,0.323534,0.674576,0.323534,0.998761,0.323534,0.323534
46,991.075,1,5.39296,22.7159,9.65873,27.7825,0.315341,0.315341,0.657495,0.315341,0.998761,0.315341,0.315341
47,982.007,1,5.3244,21.8047,10.3914,26.6722,0.307357,0.307357,0.656547,0.307357,0.998761,0.307357,0.307357
48,977.5,1,5.37553,21.5049,9.94106,26.1775,0.299574,0.299574,0.660569,0.299574,0.998761,0.299574,0.299574
49,961.844,1,5.2871,21.7981,9.26576,26.5121,0.291989,0.291989,0.643843,0.291989,0.998761,0.291989,0.291989
50,962.863,1,5.34852,21.7802,8.67758,26.5602,0.284596,0.284596,0.632683,0.284596,0.998761,0.284596,0.284596
51,953.898,1,5.31045,21.1698,8.44714,25.7667,0.27739,0.27739,0.616663,0.27739,0.998761,0.27739,0.27739
52,941.543,1,5.32202,21.5406,9.66885,26.1904,0.270366,0.270366,0.601049,0.270366,0.998761,0.270366,0.270366
53,934.557,1,5.27991,21.2496,10.2671,25.9237,0.26352,0.26352,0.58583,0.26352,0.998761,0.26352,0.26352
54,921.962,1,5.30893,21.55,9.76918,26.321,0.256848,0.256848,0.570996,0.256848,0.998761,0.256848,0.256848
55,913.086,1,5.30334,21.6143,9.11174,26.4875,0.250344,0.250344,0.556538,0.250344,0.998761,0.250344,0.250344
56,910.492,1,5.27874,21.1381,9.46228,25.9024,0.244005,0.244005,0.58265,0.244005,0.998761,0.244005,0.244005
57,903.856,1,5.22073,20.8661,8.71899,25.614,0.237827,0.237827,0.567897,0.237827,0.998761,0.237827,0.237827
58,889.026,1,5.26339,21.1852,8.87362,25.9807,0.231805,0.231805,0.582179,0.231805,0.998761,0.231805,0.231805
59,882.163,1,5.29817,21.1687,9.21856,25.9514,0.225936,0.225936,0.567438,0.225936,0.998761,0.225936,0.225936
60,868.171,1,5.32761,21.5375,9.0782,26.4074,0.220215,0.220215,0.55307,0.220215,0.998761,0.220215,0.220215
61,861.81,1,5.32524,21.3082,8.61152,26.192,0.214639,0.214639,0.539066,0.214639,0.998761,0.214639,0.214639
62,863.211,1,5.34802,21.4187,8.85555,26.3094,0.209204,0.209204,0.525417,0.209204,0.998761,0.209204,0.209204
63,858.745,1,5.36374,21.1247,8.81999,25.9651,0.203907,0.203907,0.512113,0.203907,0.998761,0.203907,0.203907
64,842.811,1,5.27784,21.4836,8.72559,26.381,0.198744,0.198744,0.499146,0.198744,0.998761,0.198744,0.198744
65,829.972,1,5.31221,21.9121,8.41008,26.9339,0.193711,0.193711,0.491634,0.193711,0.998761,0.193711,0.193711
66,835.425,1,5.32016,21.6071,8.83192,26.5478,0.188807,0.188807,0.484322,0.188807,0.998761,0.188807,0.188807
67,832.493,1,5.32577,21.8675,8.60248,26.8689,0.184026,0.184026,0.499844,0.184026,0.998761,0.184404,0.184026
68,828.886,1,5.31832,21.9223,8.5797,26.954,0.179366,0.179366,0.487187,0.179366,0.998761,0.181037,0.179366
69,830.554,1,5.29975,22.0929,8.50993,27.1283,0.174825,0.174825,0.478097,0.174825,0.998761,0.181737,0.174825
70,814.511,1,5.29432,21.7809,8.25324,26.7411,0.172845,0.170398,0.512795,0.170398,0.998761,0.180688,0.170398
71,809.636,1,5.31201,22.0262,8.13424,27.0411,0.169205,0.166083,0.49981,0.166083,0.998761,0.184365,0.166083
72,815.852,1,5.36371,21.8733,8.16512,26.7899,0.175538,0.161878,0.489584,0.161878,0.998761,0.188651,0.161878
73,817.568,1,5.3604,21.6583,8.27917,26.51,0.174459,0.163513,0.477188,0.162488,0.998761,0.195777,0.157779
74,819.004,1,5.3479,21.8087,8.08665,26.6541,0.174255,0.16271,0.508442,0.159907,0.998761,0.197446,0.153784
75,808.13,1,5.33608,21.5018,7.47177,26.2723,0.178925,0.15859,0.552842,0.155858,0.998761,0.205634,0.14989
76,803.383,1,5.35829,21.5343,7.29276,26.284,0.174395,0.154575,0.538844,0.151911,0.998761,0.208938,0.146095
77,796.802,1,5.33216,21.664,6.51702,26.3907,0.173777,0.150661,0.526753,0.148065,0.998761,0.208535,0.142396
78,794.516,1,5.36917,22.0772,6.44853,26.8321,0.169377,0.146846,0.549799,0.144316,0.998459,0.213032,0.13879
79,796.786,1,5.33106,22.2742,6.34104,27.0257,0.167119,0.154038,0.535877,0.151211,0.998534,0.207963,0.135276
80,794.204,1,5.33206,22.4035,6.29693,27.1813,0.162887,0.150138,0.530853,0.147382,0.997883,0.213612,0.131851
81,806.338,1,5.33055,22.4458,5.81199,27.237,0.164026,0.158554,0.517412,0.155527,0.998248,0.224059,0.128512
82,793.599,1,5.38673,23.1951,5.23222,28.0835,0.165953,0.154539,0.504311,0.151589,0.998107,0.225439,0.125258
83,797.166,1,5.31369,23.0619,5.47233,27.9447,0.163469,0.150626,0.540629,0.14775,0.997735,0.22171,0.122087
84,788.097,1,5.36654,22.658,5.64299,27.4441,0.15997,0.146812,0.543193,0.144009,0.997918,0.227334,0.118995
85,789.774,1,5.38682,22.7192,5.69803,27.4768,0.15661,0.143095,0.529439,0.140363,0.996812,0.229759,0.115982
86,792.887,1,5.36645,22.6943,5.39366,27.4588,0.159584,0.139472,0.516033,0.136809,0.996385,0.234836,0.113045
87,784.142,1,5.37776,22.642,5.46787,27.3611,0.156838,0.13594,0.519598,0.133345,0.995865,0.239274,0.110183
88,778.851,1,5.41341,22.227,5.5743,26.898,0.152867,0.134895,0.511083,0.129968,0.99643,0.239795,0.107393
89,777.996,1,5.39055,22.1988,5.61604,26.8936,0.15224,0.134764,0.51007,0.126678,0.996195,0.236634,0.104674
90,776.726,1,5.37641,22.1418,5.47501,26.8532,0.157329,0.131352,0.497154,0.123732,0.995688,0.238027,0.102024
91,775.294,1,5.39041,22.094,5.46916,26.7841,0.159761,0.136159,0.525903,0.127262,0.996694,0.241737,0.0994403
92,780.853,1,5.40396,21.9595,5.24454,26.6473,0.158093,0.142813,0.52697,0.134165,0.996405,0.248186,0.0969224
93,782.637,1,5.38402,22.1236,5.25787,26.7968,0.162128,0.143446,0.5521,0.135343,0.996106,0.247291,0.0944682
94,776.35,1,5.40687,22.5438,5.38661,27.2709,0.158039,0.144318,0.574725,0.138356,0.995463,0.243527,0.0920763
95,774.716,1,5.44248,22.5229,5.59069,27.2952,0.159274,0.149228,0.567346,0.142543,0.996803,0.247641,0.0897448
96,764.003,1,5.4117,22.4928,5.66618,27.2272,0.16061,0.149737,0.564124,0.141174,0.997976,0.246839,0.0874724
97,768.551,1,5.37787,22.5395,5.18063,27.3389,0.161775,0.147793,0.584208,0.138917,0.997882,0.245619,0.086432
