simulations, -2LL
1000,596.706
2000,594.723
3000,594.915
4000,594.922
5000,594.955
6000,595.255
7000,595.494
8000,595.535
9000,595.435
10000,595.431
11000,595.419
12000,595.347
13000,595.461
14000,595.5
15000,595.47
16000,595.503
17000,595.571
18000,595.58
19000,595.66
20000,595.564
21000,595.566
22000,595.592
23000,595.598
24000,595.513
25000,595.526
26000,595.564
27000,595.579
28000,595.596
29000,595.586
30000,595.625
