simulations,OFV
500,1280.78
1000,1279.68
1500,1279.34
2000,1277.91
2500,1278.03
3000,1278.52
3500,1278.53
4000,1278.45
4500,1278.86
5000,1278.91
5500,1278.91
6000,1279.16
6500,1278.58
7000,1278.32
7500,1278.18
8000,1278.34
8500,1278.54
9000,1278.22
9500,1277.88
10000,1277.32
10500,1276.57
11000,1276.61
11500,1276.34
12000,1276.17
12500,1276.36
13000,1276.09
13500,1275.99
14000,1275.87
14500,1274.86
15000,1275.02
15500,1274.97
16000,1275.07
16500,1275.07
17000,1275.13
17500,1275.16
18000,1274.84
18500,1275.03
19000,1274.96
19500,1274.93
20000,1274.77
20500,1274.85
21000,1274.66
21500,1274.74
22000,1274.64
22500,1274.59
23000,1274.43
23500,1274.41
24000,1274.32
24500,1274.28
25000,1274.33
25500,1274.4
26000,1274.34
26500,1274.39
27000,1274.35
27500,1274.4
28000,1274.53
28500,1274.57
29000,1274.67
29500,1274.75
30000,1274.84
