parameter,value,se_sa,rse_sa
Cl_pop,4.87946668036587,0.390875956411092,8.01062866119999
V1_pop,21.4595311073823,1.99044224168991,9.27532960403396
Q_pop,5.52262208073477,1.03144837098957,18.6767871476794
V2_pop,39.377562294326,19.7301645872412,50.1050939612992
omega_Cl,0.24751524436993,0.0501874769266627,20.2765195551567
omega_V1,0.292731150115642,0.0667039976915406,22.7867781290749
omega_Q,0.509330904170569,0.162622676781089,31.9286882946785
omega_V2,0.93338767933666,0.445482614527572,47.7275010576707
corr_V2_V1,0.689970168029018,0.284627616594231,41.2521627431086
a1,0.304655624173589,0.0228959542629085,7.5153558464631
a2,0.0620439042445614,0.00746767331055635,12.0361112046087
