simulations,OFV
500,1340.82
1000,1341.64
1500,1340.95
2000,1339.24
2500,1339.75
3000,1339.99
3500,1339.55
4000,1339.52
4500,1339.97
5000,1340.08
5500,1340.02
6000,1340.27
6500,1339.78
7000,1339.72
7500,1339.51
8000,1339.65
8500,1339.84
9000,1339.5
9500,1339.29
10000,1339.22
10500,1339.14
11000,1339.14
11500,1338.84
12000,1338.58
12500,1338.75
13000,1338.55
13500,1338.47
14000,1338.37
14500,1338.46
15000,1338.6
15500,1338.5
16000,1338.63
16500,1338.57
17000,1338.67
17500,1338.61
18000,1338.23
18500,1338.41
19000,1338.17
19500,1338.06
20000,1337.89
20500,1337.92
21000,1337.63
21500,1337.7
22000,1337.82
22500,1337.7
23000,1337.58
23500,1337.54
24000,1337.45
24500,1337.4
25000,1337.42
25500,1337.46
26000,1337.37
26500,1337.34
27000,1337.28
27500,1337.3
28000,1337.42
28500,1337.43
29000,1337.5
29500,1337.56
30000,1337.63
