P,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
CLHat,10.867709347053484,0.020968211258085605,1.0631466272230612,8.78899931040493,10.189535831648977,10.846757932076557,11.526766473764264,13.040025556975605,2570.772019717437,1.0024499103239166
QHat,26.412717561783538,0.5701505169104432,13.134911007444,4.444177808412623,15.376244046687344,25.737779582098483,37.73763858047066,48.757358998574375,530.7319397945529,1.0093181071319866
V1Hat,52.86848810270023,0.45365611655658494,11.079289488422729,32.134367023410874,45.64568637477892,52.80345538592263,59.81495765610523,75.62177506816,596.44483032404,1.0061485415446845
V2Hat,52.61817767744312,1.988564725899283,39.61234263146046,11.85675286261027,29.260406003551275,41.44696364854484,59.532587007407,179.61165961225882,396.80907044068897,1.0117645934250528
omega[1],0.0930610799981492,8.669759659857016e-4,0.05673133701776173,0.02920544972721618,0.0566958083291981,0.08020333991792836,0.11333332385194866,0.2310001734798791,4281.854654730899,1.0001916319284545
omega[2],0.9314964549741371,0.07304589157073081,1.584845490194926,0.01777931637738948,0.19476175953836722,0.4891398480507946,1.0464229737853181,4.633395433924472,470.74126294281183,1.0112132604061326
omega[3],0.13666146017114533,0.0031176560320608344,0.12795518538270675,0.008367273035442057,0.05161550661812509,0.09976379040559206,0.18076674656362135,0.47129583811701126,1684.454887317159,1.000228354746339
omega[4],1.4013407877715276,0.046990080087815696,2.0844911547020497,0.11717170562270653,0.5104615746834027,0.9162116900489926,1.645894015231351,5.413937416937924,1967.8307500957076,1.0010003414017168
b,0.0929100343743354,1.1252946743136143e-4,0.00817368218685501,0.07834153610747363,0.08718013379517675,0.09238199006262485,0.0980230000559691,0.11034712515148608,5275.977897812998,1.0005307152144156
"logtheta[1,1]",2.4049528255278325,0.0020177004914076514,0.13712300623757356,2.091331542588285,2.3349970412077043,2.4181255148110377,2.4954227140222613,2.6273788779293197,4618.567045793995,1.0000731152287827
"logtheta[1,2]",3.129520774483018,0.03167593662603508,1.151787159351635,0.6371473710073456,2.5410666799711175,3.1986501499962463,3.791113317601537,5.206604858391796,1322.16462785839,1.0035721776589832
"logtheta[1,3]",4.024383216632397,0.009375555702511062,0.3281476354107529,3.32809888796162,3.8288526832246386,4.041042809132534,4.232151159967981,4.646893873516137,1225.0237861829446,1.0020937663290088
"logtheta[1,4]",3.6422658338596956,0.024487626135098858,1.1690549785101851,1.1042591204552898,3.0121014462167945,3.6720502354535682,4.334208538496215,5.845454009448935,2279.168843065946,1.00097235359626
"logtheta[2,1]",2.506712870640653,0.002409703378963162,0.1348576298760488,2.1556351036151677,2.4533520800583335,2.5272601557331624,2.590836722815483,2.699946553665502,3132.0152794243145,1.0015559838771502
"logtheta[2,2]",3.141149090832078,0.027377991727485805,0.955938445336927,1.2849340186130487,2.6105747737625773,3.1422870899434496,3.697540701388756,4.994635241382969,1219.1487014720396,1.0033306846991796
"logtheta[2,3]",4.057604829169824,0.013622492613819528,0.3363475106815793,3.328611861375874,3.8721816430113956,4.075677561515462,4.272607520373731,4.6542450337776,609.6257086068093,1.0054751558341304
"logtheta[2,4]",4.110049680438715,0.019010120746853917,1.0502983858155506,1.921795113989925,3.557945898513295,4.102376336036279,4.70354584763344,6.130959419652906,3052.499807820666,1.0008569120063275
"logtheta[3,1]",2.5498914751807518,0.0023935060273773063,0.13636291810441617,2.200038630822333,2.4932358990071144,2.571474023709832,2.6334123868822212,2.7452300730070807,3245.8131976328277,1.0015816857016895
"logtheta[3,2]",2.986558801825431,0.028640025075740073,0.9034437859535663,1.2194885858598274,2.4625318901525333,2.9776662219687755,3.548039812497561,4.693079820129231,995.0742372982058,1.0062845286116247
"logtheta[3,3]",3.9524339647012803,0.012461475741728015,0.3224229695588194,3.2153211207187513,3.781699721931022,3.9833923723286064,4.161098398723731,4.489098133354299,669.4420591192977,1.0072543988727303
"logtheta[3,4]",4.109230733190874,0.021105290649051818,1.0292978185063604,2.096505623793199,3.560507756252746,4.055424695564763,4.62777793758999,6.2200464672832805,2378.4795948691262,1.002263277311
"logtheta[4,1]",2.1780847120428253,0.0019033490725575992,0.11534170890500241,1.9187282774004037,2.118425218675262,2.1893329448993875,2.253534923522698,2.3682282184207497,3672.280729152152,1.0013887801667987
"logtheta[4,2]",3.0583532829161535,0.030716188782705826,0.9684984898144857,0.9127646798009386,2.577829248021029,3.1341223443633774,3.638745088472931,4.71993016199864,994.1759191608536,1.004774983530058
"logtheta[4,3]",3.885333280664951,0.011469776631014382,0.34116583554454605,3.1085300187547102,3.695053141770892,3.9143762411784535,4.111324373556271,4.4800143615309445,884.7511748435342,1.0042491418863788
"logtheta[4,4]",3.7907663513484247,0.020898341150366442,1.020597469705581,1.441454190375807,3.293797737975064,3.878879364673845,4.432998437551499,5.469849856092589,2384.9833180244764,1.0001680709172807
"logtheta[5,1]",2.3774852079121542,0.001822809571312495,0.11664414715599382,2.1075017167638004,2.3203805438995406,2.3891277072490618,2.452869810304295,2.560129220018098,4094.9000290396652,1.0013507378894901
"logtheta[5,2]",3.08657426930074,0.02512795216013514,0.944470282572496,1.1028727469910309,2.573690679121767,3.114603149543851,3.6535182263534978,4.809588332944679,1412.740520884168,1.0041392428576208
"logtheta[5,3]",3.942602910616323,0.012996684557613198,0.34302240771236314,3.1363094325448277,3.7550610357293137,3.9708685523352916,4.1689779201409625,4.5319240437739765,696.5941538349001,1.0044763474843075
"logtheta[5,4]",3.9588120703770233,0.01691325882581385,1.0220780720385043,1.7338610509796726,3.439300945990095,4.004187468692402,4.566320875621734,5.782659976725367,3651.8552242653955,1.0014031884573202
"logtheta[6,1]",2.489740151446258,0.00248373262336334,0.1270089101488079,2.169137966437641,2.435998337749627,2.505870594533379,2.569230975011144,2.6766567817860385,2614.921737726276,1.0029956968935445
"logtheta[6,2]",3.187746986895227,0.02923745409083371,1.0661895813614544,0.925765035815074,2.624612859819331,3.221438555905978,3.8227176075348703,5.187175871626972,1329.810515871458,1.0042544752664695
"logtheta[6,3]",4.08600048530451,0.010567462033167522,0.3290208547706141,3.3697823528227433,3.8864364272796634,4.103318786935117,4.30021443317345,4.688892062147119,969.4054572550606,1.0023203322509306
"logtheta[6,4]",3.9167525272143093,0.023606134093475294,1.0999040106945548,1.6126809061888256,3.330789355620812,3.933585989077759,4.525042950517743,5.970149847041649,2171.000041514975,1.0023720769217384
"logtheta[7,1]",2.553961325719673,0.0022903349329221534,0.13998082251056865,2.2602948428784755,2.4632670826610488,2.561041678859164,2.652815833266791,2.8049673687955425,3735.4169731728875,1.0009514702200615
