P,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
CLHat,5.392922340308969,0.010492819039123373,0.5167011360457217,4.391809716836809,5.072462515924944,5.391530871396364,5.696773633563815,6.469188019426803,2424.9035359067625,1.0073513827844334
QHat,14.447456886267279,1.9407305844597125,7.993045634382605,2.277026129399095,7.57826273417521,13.483409277609084,21.129619362498747,29.03077655271612,16.96266498587378,1.0934820795097269
V1Hat,24.247982224133768,0.5126651278409096,5.75624216615149,12.633842360545724,20.462982822378457,24.216645146864643,27.980355778667253,35.83325564454554,126.06965335075746,1.0401239175992856
V2Hat,27.76444371491047,5.259551380820932,16.66342582165145,8.11447451170004,17.18064671599661,23.534354839268616,32.41455832286642,78.75422941278734,10.037629950726425,1.1315264642560525
omega[1],0.09270474341260324,7.834920080494581e-4,0.0572667549833807,0.0307051388170966,0.0564513483290314,0.079167200461644,0.11212500820719118,0.23847656881754087,5342.395149584661,1.000208630195106
omega[2],1.5050759568577592,1.1705782868716275,2.8886771342789292,0.01899638965517444,0.20173209277347118,0.5329289794478688,1.5480899953128988,9.016449259349258,6.089716559475124,1.230555575699807
omega[3],0.21476734543856513,0.00679699309643293,0.16633869192883455,0.04162591236897865,0.10553346796880415,0.16855449038447237,0.26859453043173287,0.6528917366544555,598.898059865219,1.0156180761460905
omega[4],1.2082473837224725,0.054552621366212244,1.410765973947237,0.04723326848598275,0.43662693069704994,0.8256128140358713,1.4817003694444006,4.71236509206587,668.772958845368,1.0170462713132997
b,0.07909462378089482,1.2023144175793403e-4,0.007153615563342029,0.0667902536845723,0.07397329685576165,0.07856103087608274,0.0836340761935186,0.09460938320746735,3540.096370228231,1.0044850342972569
"logtheta[1,1]",1.7123097607411613,0.0020016482714406247,0.12870161233814525,1.4058377123106105,1.6502348511579568,1.727843051207213,1.7956820617399205,1.912990552296141,4134.209147788133,1.0036637587731598
"logtheta[1,2]",2.565440562006965,0.04142175370109274,1.4237659874343438,-0.3706734063202394,1.892683639245071,2.639007206116184,3.2865179049100366,5.232315173338405,1181.463376288985,1.0162423387408734
"logtheta[1,3]",3.2850048069688444,0.015618457324854054,0.40702353994284235,2.3664288068419337,3.06405854343571,3.328451805931514,3.543129361000273,3.9757903916324366,679.1454315260972,1.0107897073682064
"logtheta[1,4]",3.0993729272815966,0.13338527659689953,1.0592378010230405,0.9263846372079957,2.5370089582356647,3.119308322985768,3.6812147213706528,5.08469094048294,63.06249580178743,1.0298798231310702
"logtheta[2,1]",1.8257595596842044,0.002316884518992071,0.12929302061747877,1.4977530499019949,1.775791789957819,1.8459997455629154,1.9047063851895798,2.0059050787582065,3114.1633426258145,1.0030982544488944
"logtheta[2,2]",2.546006230295933,0.029855052098290105,1.1119405069467283,0.5547086839380312,1.9337518891555932,2.4919481458384647,3.1515612391220538,4.878973491558778,1387.1628079395005,1.0122746148146795
"logtheta[2,3]",3.341393573671153,0.014265684159763812,0.3788505909089616,2.4756559101183986,3.1406835714753285,3.391060894997401,3.5970534656550592,3.9547187077347292,705.2623969046912,1.0115523815897578
"logtheta[2,4]",3.5370020766041357,0.016201419837123313,0.8901535518943536,1.783900481195107,3.0661906048387375,3.4969775309189055,3.994659127768873,5.38974907593286,3018.7260716579076,1.0083085652663422
"logtheta[3,1]",1.85096090129109,0.002982220578022642,0.13912957619822416,1.4748836382543133,1.8044176914966992,1.8749669288583575,1.935668435268723,2.03456465027136,2176.5036470977952,1.005650254256027
"logtheta[3,2]",2.3419119525674117,0.05797310443916618,0.9473248750739606,0.7030480527200204,1.7743757966254528,2.2653981367920606,2.908151773927635,4.122365928184745,267.02060028524147,1.0239432861850102
"logtheta[3,3]",3.1862844518185796,0.013939094179362323,0.3599386366227436,2.3286455105706048,3.0000675356586295,3.230909347128977,3.428739109011441,3.7664236617849016,666.78808358470906,1.016116054073632
"logtheta[3,4]",3.5243149174587636,0.01652498052601598,0.8880610074499966,1.9661339114409038,3.0273310929371604,3.4378789203784024,3.9110531620113145,5.539916371581491,2888.0432361564735,1.0087421302318296
"logtheta[4,1]",1.473895839872998,0.001728818186299053,0.11145881836206756,1.2203953455895593,1.4197332355808758,1.485902309929473,1.5440844842317505,1.6481486300548627,4156.523346154732,1.0035908550270873
"logtheta[4,2]",2.442823609891282,0.12814830899815335,1.002128539568911,0.34523287161473926,1.9485355126880284,2.4898885282038,3.02612982591339,4.105848039622822,61.1534695193776,1.0389059870550128
"logtheta[4,3]",3.0521558487249165,0.026989880782484647,0.406813127862788,2.088478847443676,2.836015311838457,3.100961877540014,3.318805159559994,3.7263383716962113,227.18935881858766,1.02653431067863
"logtheta[4,4]",3.2933595902582757,0.018470177612021663,0.8552886530677106,1.359064627192561,2.8753704687710364,3.3451414890341518,3.801717094248515,4.747539309660573,2144.288800743249,1.0089262054526376
"logtheta[5,1]",1.6859231076712982,0.002240553571125802,0.11995253619730543,1.4064047571819973,1.6372787048728217,1.7008223157931162,1.7589963409218066,1.857508684223377,2866.2113085307365,1.005825657784416
"logtheta[5,2]",2.476235689206043,0.0814822840403786,1.0039916835108629,0.5215185113384309,1.9363350779523612,2.4949700183414514,3.060720122538511,4.298437931572798,151.82169726214073,1.02685948062344
"logtheta[5,3]",3.173270989312434,0.018084554853240925,0.38672924505721373,2.2920103897102817,2.9631449023445398,3.2156138504816125,3.4332190198781136,3.8142257555204306,457.29703369808965,1.0166203047749125
"logtheta[5,4]",3.427133160154827,0.013353997017317536,0.8556282884843853,1.5713650073623253,2.9971732701792084,3.4383225469904257,3.882847265740385,5.080153089678972,4105.326659196589,1.0075610522614646
"logtheta[6,1]",1.8061525436227108,0.0020542133128133642,0.12207056341579106,1.5030398169281423,1.7587908974851936,1.8229311757128044,1.8785422595288437,1.9781376339636592,3531.269141061716,1.0050888026617069
"logtheta[6,2]",2.6292195117432047,0.028940295057061177,1.226695650398473,0.05602336105133008,1.9995997534524206,2.665189903160983,3.291755662264447,4.9276608132534685,1796.667622542545,1.0115375714378323
"logtheta[6,3]",3.358447258401963,0.011286330767363422,0.39478430590756297,2.44175807751251,3.1394067687262255,3.4123780868505014,3.6266195860108352,4.00094041632424,1223.528841769811,1.0105530601530246
"logtheta[6,4]",3.3195347648827536,0.06227546294507788,0.9575093576425604,1.3045702975031002,2.825112496802393,3.3293817889973942,3.8275811614922692,5.26048318855931,236.4025324400901,1.0190409985333302
"logtheta[7,1]",1.7758026714607187,0.0037977714500135526,0.10857054554789494,1.5520491159796834,1.7087560774590258,1.780298344214319,1.847605957709752,1.9765407285810768,817.2715660475014,1.0157874016540502
"logtheta[7,2]",1.5555745711987254,1.6387632423128502,2.531506327165585,-3.9875369379912455,0.14692693286941205,2.513811607418538,3.2499300584008397,4.558247315254906,2.3863031040393787,2.4288674711905003
"logtheta[7,3]",2.415899498302117,0.08781752061591772,0.28443945656018826,1.7292331646280523,2.2719724524299134,2.464038320692925,2.6114439453523715,2.84663491707454,10.491010887794209,1.1344579182724295
"logtheta[7,4]",1.7431463750262755,1.041418945530751,1.8108179069426114,-1.019436032076643,0.6780254281187565,1.348897190798332,2.495238175009077,6.17777670202715,3.0234209134394603,1.70290525867156
"logtheta[8,1]",2.077499455268245,0.00353482816781498,0.15273502910080516,1.6232941416307933,2.030218787791208,2.1057691099675218,2.166822069341988,2.271734271662508,1866.9844030437132,1.0064393370524267
"logtheta[8,2]",2.2999067701074845,0.23295682980082874,1.2516011111833378,-0.26275333642115895,1.565728961171562,2.40053232452941,3.0856116542265726,4.471837328259173,28.86562630649765,1.058022628498881
"logtheta[8,3]",3.0927884439807984,0.022947004895295314,0.3833995895578638,2.192136495229991,2.9043739600142184,3.155543474418006,3.3570010406600925,3.647870081730472,279.1587664872149,1.0270779564763333
"logtheta[8,4]",3.068451199449503,0.16589032653997945,1.1653337102249726,1.2164138939028961,2.5234092293972803,2.9092998138268222,3.30215191548942,6.330303641328014,49.34674321199375,1.0390981251560132
"logtheta[9,1]",1.553690251519277,0.00240627847257873,0.10522682168039527,1.3108754263504623,1.5008917329872804,1.563566792575445,1.622211854700414,1.72567044550102,1912.3224982187471,1.0069293757186613
"logtheta[9,2]",2.5728850963055376,0.03674860535883848,1.0997052058562822,0.19820803520430746,2.034147089632568,2.613751084178117,3.1829501604272306,4.573571485930415,895.5108211505371,1.01553210986568
"logtheta[9,3]",3.190941361255237,0.013528471925226689,0.40082196089506544,2.28527001313909,2.964282880241194,3.2345491081773714,3.460170185854052,3.868288255842689,877.8201128002607,1.0127846987510636
"logtheta[9,4]",3.3117653066600132,0.015603467365176435,0.8333762871604091,1.4428541654892575,2.8984210669561077,3.3599641795556368,3.8079426583844858,4.784054953761426,2852.5945221649217,1.0092197512552927
"logtheta[10,1]",1.2122552964184086,0.001624166438427598,0.11193992487378104,0.9542135926146542,1.152814919448072,1.2211123075856198,1.284684915713066,1.3973867146880474,4750.167873806223,1.0008866908965715
"logtheta[10,2]",2.7001614210368867,0.02373079739974698,1.2601526195630248,0.07625451523316333,2.088631455939112,2.7280206474805597,3.3156843144451082,5.1126349263892035,2819.8215807191923,1.0033689777974963
"logtheta[10,3]",3.2963684752703193,0.012718695952456721,0.4317197586167507,2.33010971291252,3.0534945496136747,3.3271323839925575,3.58572834602111,4.0677842838971285,1152.1756173840492,1.0073554768858195
"logtheta[10,4]",3.10825994204746,0.04817555445030567,0.8835204122317517,1.033079704042498,2.696053995740213,3.223534654597604,3.672661390412718,4.4323810884885795,336.3409386934338,1.0174855687785962
"logtheta[11,1]",1.6441917080146315,0.0025204110832904797,0.1019285376533231,1.419719432649068,1.5897474043041742,1.6534218630556676,1.7091880709217093,1.813736004989015,1635.4935119880972,1.0111640669316904
"logtheta[11,2]",2.4749848467324793,0.22000433584259302,1.508793367712484,-0.9413615349164385,1.74536724102378,2.636060001593966,3.307812464448353,5.159233689921055,47.03239046592119,1.0456622282423662
"logtheta[11,3]",3.2092001734420377,0.012128982411607633,0.3593307401674638,2.3324327779082075,3.0201272560382413,3.260691274249276,3.452015971446764,3.7782138597787953,877.6876985205947,1.0121502270315952
"logtheta[11,4]",2.700339650183586,0.2546756912898851,1.0502136130633364,0.4233279173013639,2.178204194057616,2.7609816408447045,3.2698155119147767,4.84806808563881,17.005143433381495,1.080547657822303
"logtheta[12,1]",1.4702424645205165,0.001496415458013031,0.10152869569220846,1.25185197355917,1.416856939342777,1.4798174206278851,1.5350011415085345,1.638610749295907,4603.3420084529125,1.005993234184976
"logtheta[12,2]",2.4814134870838847,0.11810394508014761,1.2326096758086922,-0.2571913907843797,1.9085931564814083,2.5803827337262644,3.172428835248896,4.633080533679232,108.92368750399598,1.0319764481707736
"logtheta[12,3]",3.131811913902419,0.013843148906094428,0.395890575641765,2.2242609710977903,2.917953072225834,3.1750718505053372,3.400570627886591,3.791376164957843,817.8629706375174,1.0134363841157303
"logtheta[12,4]",3.0381391253934638,0.07575512724437948,0.8971601399037635,1.0753110029128046,2.6050349558182253,3.1082642177710538,3.55142921439725,4.573618224608664,140.25420019993828,1.0237557931965686
