Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
1.88752,0,7.16873,0,1.50454,0,6.09965,0,All
2.43491,0.00714286,10.175,0.00714286,1.57026,0.00714286,9.3484,0.00714286,All
2.47054,0.0142857,10.6364,0.0142857,1.76703,0.0142857,9.4005,0.0142857,All
2.47645,0.0214286,11.0571,0.0214286,1.96876,0.0214286,9.47599,0.0214286,All
2.47822,0.0285714,11.2398,0.0285714,2.1151,0.0285714,10.3994,0.0285714,All
2.589,0.0357143,11.275,0.0357143,2.15206,0.0357143,10.4824,0.0357143,All
2.60523,0.0428571,11.2937,0.0428571,2.15986,0.0428571,10.5853,0.0428571,All
2.64576,0.05,11.6341,0.05,2.17073,0.05,11.5626,0.05,All
2.66683,0.0571429,11.7831,0.0571429,2.18303,0.0571429,11.6708,0.0571429,All
2.67913,0.0642857,11.8611,0.0642857,2.23277,0.0642857,11.7094,0.0642857,All
2.70521,0.0714286,12.1347,0.0714286,2.27511,0.0714286,11.843,0.0714286,All
3.25041,0.0785714,12.1846,0.0785714,2.29246,0.0785714,11.9062,0.0785714,All
3.3094,0.0857143,12.346,0.0857143,2.31287,0.0857143,12.1266,0.0857143,All
3.3352,0.0928571,12.5196,0.0928571,2.32943,0.0928571,12.3722,0.0928571,All
3.34904,0.1,12.6593,0.1,2.3426,0.1,12.4168,0.1,All
3.41606,0.107143,12.9406,0.107143,2.4102,0.107143,12.6707,0.107143,All
3.4466,0.114286,13.0068,0.114286,2.44703,0.114286,12.6867,0.114286,All
3.4529,0.121429,13.1632,0.121429,2.44708,0.121429,12.9182,0.121429,All
3.58192,0.128571,13.2033,0.128571,2.61625,0.128571,12.9766,0.128571,All
3.58778,0.135714,13.2295,0.135714,2.91174,0.135714,13.1457,0.135714,All
3.60455,0.142857,13.4063,0.142857,3.01463,0.142857,13.6934,0.142857,All
4.1366,0.15,13.6334,0.15,3.27248,0.15,13.7261,0.15,All
4.18281,0.157143,13.7345,0.157143,3.38938,0.157143,14.5226,0.157143,All
4.35944,0.164286,13.8716,0.164286,3.47761,0.164286,14.8202,0.164286,All
4.3923,0.171429,13.8959,0.171429,3.61957,0.171429,16.5307,0.171429,All
4.42941,0.178571,14.3075,0.178571,3.69573,0.178571,16.9212,0.178571,All
4.45768,0.185714,14.3712,0.185714,3.76181,0.185714,17.2729,0.185714,All
4.46345,0.192857,14.4217,0.192857,3.85158,0.192857,17.4181,0.192857,All
4.46513,0.2,14.6517,0.2,3.90681,0.2,17.5874,0.2,All
4.4774,0.207143,14.872,0.207143,3.91437,0.207143,18.0915,0.207143,All
4.47979,0.214286,14.9547,0.214286,3.92615,0.214286,18.1048,0.214286,All
4.54728,0.221429,15.1223,0.221429,3.94113,0.221429,18.3026,0.221429,All
4.61796,0.228571,15.1938,0.228571,4.06756,0.228571,18.3279,0.228571,All
4.648,0.235714,15.2388,0.235714,4.09297,0.235714,18.6218,0.235714,All
