Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
1.88752,0.00043634,5.08742e-05,7.16873,0.000295029,0.000164053,1.50454,0.0101202,0.00234097,6.09965,0.00517473,0.00736699,All
2.00612,0.00101223,0.000132765,7.71108,0.000641647,0.000408344,1.71926,0.0186924,0.00538043,7.72151,0.00931596,0.0190499,All
2.12471,0.00212284,0.000311987,8.25344,0.00125407,0.000908023,1.93398,0.0301246,0.0105739,9.34338,0.0135949,0.037655,All
2.24331,0.00408044,0.000669659,8.79579,0.00224026,0.00183622,2.14869,0.043877,0.0184838,10.9652,0.0174565,0.0629175,All
2.3619,0.0072706,0.00132848,9.33814,0.00370761,0.00342513,2.36341,0.0591566,0.0295259,12.5871,0.0206127,0.0938944,All
2.48049,0.0121231,0.00245986,9.8805,0.00574713,0.00596151,2.57813,0.0750865,0.0439344,14.209,0.022972,0.129347,All
2.59909,0.0190669,0.00428665,10.4229,0.00841873,0.00977361,2.79285,0.090836,0.0617578,15.8308,0.0245624,0.167993,All
2.71768,0.0284768,0.00707991,10.9652,0.0117405,0.0152112,3.00757,0.105702,0.0828792,17.4527,0.0254719,0.208652,All
2.83627,0.04062,0.0111492,11.5076,0.0156835,0.0226212,3.22229,0.119147,0.107048,19.0746,0.0258123,0.250309,All
2.95487,0.0556112,0.0168273,12.0499,0.0201727,0.0323222,3.43701,0.130804,0.133917,20.6964,0.0256968,0.292134,All
3.07346,0.0733849,0.0244497,12.5923,0.0250932,0.0445808,3.65173,0.140463,0.163077,22.3183,0.0252295,0.333472,All
3.19205,0.0936866,0.0343334,13.1346,0.0303003,0.0595928,3.86645,0.148049,0.194089,23.9402,0.0245009,0.37383,All
3.31065,0.116085,0.0467541,13.677,0.0356313,0.0774701,4.08117,0.153588,0.226509,25.562,0.0235862,0.412846,All
3.42924,0.14,0.0619273,14.2193,0.0409186,0.0982344,4.29589,0.157183,0.259906,27.1839,0.0225466,0.45027,All
3.54783,0.164746,0.0799931,14.7617,0.0460004,0.121818,4.51061,0.15899,0.293881,28.8057,0.0214307,0.48594,All
3.66643,0.189583,0.101007,15.304,0.0507305,0.148068,4.72533,0.159197,0.328068,30.4276,0.0202761,0.519765,All
3.78502,0.213759,0.124933,15.8464,0.0549854,0.176759,4.94005,0.158004,0.362146,32.0495,0.0191116,0.551705,All
3.90361,0.236564,0.151653,16.3887,0.0586682,0.207607,5.15477,0.155617,0.395836,33.6713,0.0179586,0.581764,All
4.02221,0.257365,0.180964,16.9311,0.0617107,0.240281,5.36949,0.152234,0.428903,35.2932,0.016833,0.609973,All
4.1408,0.275634,0.212596,17.4734,0.064073,0.274422,5.58421,0.148043,0.461153,36.9151,0.0157457,0.636386,All
4.25939,0.290967,0.246225,18.0158,0.0657418,0.309656,5.79893,0.143215,0.492433,38.5369,0.0147041,0.661072,All
4.37799,0.303092,0.281483,18.5582,0.0667269,0.345609,6.01365,0.137905,0.522621,40.1588,0.0137131,0.68411,All
4.49658,0.311866,0.317982,19.1005,0.0670576,0.381917,6.22837,0.132246,0.55163,41.7807,0.0127752,0.705583,All
4.61517,0.31727,0.35532,19.6429,0.0667788,0.418236,6.44309,0.126359,0.579397,43.4025,0.0118913,0.725578,All
4.73377,0.319391,0.393104,20.1852,0.0659468,0.454252,6.65781,0.120342,0.605884,45.0244,0.0110613,0.744184,All
4.85236,0.318406,0.430953,20.7276,0.0646251,0.489681,6.87253,0.114281,0.631073,46.6462,0.0102841,0.761486,All
4.97095,0.314565,0.468513,21.2699,0.0628817,0.524275,7.08725,0.108246,0.654962,48.2681,0.00955812,0.77757,All
5.08955,0.308166,0.505462,21.8123,0.0607854,0.557825,7.30197,0.102293,0.677564,49.89,0.0088812,0.792517,All
5.20814,0.299545,0.541518,22.3546,0.0584042,0.590158,7.51669,0.0964699,0.6989,51.5118,0.00825103,0.806404,All
5.32674,0.28905,0.576437,22.897,0.0558026,0.621137,7.73141,0.0908109,0.719004,53.1337,0.00766512,0.819305,All
5.44533,0.277035,0.610017,23.4393,0.0530409,0.650659,7.94612,0.0853434,0.737912,54.7556,0.00712092,0.83129,All
5.56392,0.26384,0.642099,23.9817,0.0501739,0.678652,8.16084,0.0800875,0.755669,56.3774,0.00661586,0.842424,All
5.68252,0.249791,0.672563,24.524,0.0472505,0.705073,8.37556,0.0750567,0.772321,57.9993,0.00614742,0.85277,All
5.80111,0.235184,0.701324,25.0664,0.0443133,0.729902,8.59028,0.0702596,0.787918,59.6212,0.00571315,0.862383,All
5.9197,0.220288,0.728334,25.6088,0.041399,0.753144,8.805,0.0657003,0.80251,61.243,0.00531071,0.871319,All
6.0383,0.205338,0.753572,26.1511,0.038538,0.774818,9.01972,0.0613798,0.816149,62.8649,0.00493784,0.879626,All
6.15689,0.190536,0.777043,26.6935,0.0357553,0.79496,9.23444,0.0572959,0.828886,64.4867,0.00459244,0.887351,All
6.27548,0.17605,0.798777,27.2358,0.0330708,0.813619,9.44916,0.0534444,0.840771,66.1086,0.00427249,0.894536,All
6.39408,0.162018,0.818818,27.7782,0.0304995,0.830853,9.66388,0.0498195,0.851853,67.7305,0.00397612,0.901222,All
6.51267,0.148547,0.837228,28.3205,0.0280524,0.846725,9.8786,0.0464137,0.862181,69.3523,0.00370158,0.907446,All
6.63126,0.135719,0.854077,28.8629,0.025737,0.861305,10.0933,0.0432191,0.8718,70.9742,0.00344722,0.91324,All
6.74986,0.123589,0.869446,29.4052,0.0235574,0.874667,10.308,0.0402265,0.880755,72.5961,0.00321154,0.918637,All
6.86845,0.112196,0.88342,29.9476,0.0215152,0.886883,10.5228,0.0374269,0.889089,74.2179,0.00299311,0.923667,All
6.98704,0.101556,0.896087,30.4899,0.0196101,0.898029,10.7375,0.0348106,0.896841,75.8398,0.00279062,0.928355,All
7.10564,0.0916738,0.907538,31.0323,0.0178397,0.908179,10.9522,0.0323681,0.90405,77.4617,0.00260287,0.932727,All
7.22423,0.0825402,0.917861,31.5746,0.0162003,0.917404,11.1669,0.0300898,0.910753,79.0835,0.00242872,0.936805,All
7.34282,0.0741368,0.927144,32.117,0.0146872,0.925774,11.3816,0.0279664,0.916983,80.7054,0.00226715,0.940612,All
7.46142,0.0664372,0.935473,32.6593,0.0132948,0.933357,11.5964,0.0259886,0.922773,82.3272,0.0021172,0.944166,All
