pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.78211,0.151602,-4.11758,0.0034376,-1.70311,0.158214,All
-1.32862,0.101068,-3.80479,0.0034376,-1.26857,0.131845,All
-0.875133,0.353739,-3.49199,0.0068752,-0.834033,0.369165,All
-0.421644,0.42954,-3.1792,0.0068752,-0.399493,0.448272,All
0.0318456,0.379006,-2.8664,0.0034376,0.035046,0.290058,All
0.485335,0.303205,-2.5536,0.0034376,0.469585,0.369165,All
0.938824,0.404273,-2.24081,0.0240632,0.904125,0.448272,All
1.39231,0.0758012,-1.92801,0.0653144,1.33866,0.0527378,All
1.8458,0.176869,-1.61521,0.0790648,1.7732,0.210951,All
2.29929,0.0505341,-1.30242,0.15813,2.20774,0.0527378,All
,,-0.989622,0.24407,,,All
,,-0.676826,0.33001,,,All
,,-0.364029,0.367823,,,All
,,-0.0512331,0.422825,,,All
,,0.261563,0.505327,,,All
,,0.574359,0.381574,,,All
,,0.887156,0.25782,,,All
,,1.19995,0.18563,,,All
,,1.51275,0.127191,,,All
,,1.82554,0.0309384,,,All
,,2.13834,0.0446888,,,All
,,2.45114,0.017188,,,All
,,2.76393,0.0034376,,,All
,,3.07673,0.0034376,,,All
,,3.38953,0.0068752,,,All
,,3.70232,0.0034376,,,All
,,4.01512,0.0034376,,,All
,,4.32791,0.0034376,,,All
,,4.64071,0.0034376,,,All
,,4.95351,0,,,All
,,5.2663,0.0034376,,,All
