simulations,OFV
500,953.505
1000,954.62
1500,955.468
2000,954.471
2500,954.122
3000,954.81
3500,954.233
4000,953.969
4500,953.73
5000,953.815
5500,953.843
6000,953.841
6500,953.732
7000,953.982
7500,953.864
8000,954.055
8500,954.204
9000,954.192
9500,953.871
10000,953.74
10500,953.662
11000,953.614
11500,953.563
12000,953.418
12500,953.603
13000,953.533
13500,953.245
14000,953.157
14500,953.223
15000,953.252
15500,952.856
16000,952.948
16500,952.848
17000,952.94
17500,953.024
18000,952.897
18500,952.884
19000,952.852
19500,952.813
20000,952.874
20500,952.797
21000,952.806
21500,952.896
22000,953.01
22500,952.968
23000,952.81
23500,952.767
24000,952.771
24500,952.827
25000,952.895
25500,952.888
26000,952.916
26500,952.952
27000,952.829
27500,952.862
28000,952.923
28500,952.914
29000,952.997
29500,953.049
30000,953.082
