simulations,OFV
500,942.16
1000,943.582
1500,942.851
2000,940.351
2500,940.544
3000,940.632
3500,940.579
4000,940.628
4500,940.916
5000,941.082
5500,941.165
6000,941.419
6500,940.664
7000,940.902
7500,940.734
8000,940.873
8500,941.018
9000,940.777
9500,940.647
10000,940.297
10500,940.27
11000,940.312
11500,940.043
12000,939.7
12500,939.798
13000,939.514
13500,939.387
14000,939.385
14500,939.401
15000,939.514
15500,939.514
16000,939.631
16500,939.542
17000,939.633
17500,939.689
18000,939.434
18500,939.556
19000,939.396
19500,939.261
20000,939.023
20500,938.896
21000,938.746
21500,938.797
22000,938.903
22500,938.935
23000,938.782
23500,938.655
24000,938.607
24500,938.672
25000,938.724
25500,938.725
26000,938.683
26500,938.684
27000,938.632
27500,938.664
28000,938.763
28500,938.763
29000,938.86
29500,938.909
30000,938.962
