simulations,OFV
500,966.719
1000,967.618
1500,967.282
2000,965.457
2500,966.326
3000,966.26
3500,965.553
4000,965.738
4500,966.143
5000,966.277
5500,966.284
6000,966.556
6500,966.182
7000,966.168
7500,965.909
8000,966.121
8500,966.376
9000,966.265
9500,966.084
10000,965.831
10500,965.809
11000,965.778
11500,965.744
12000,965.516
12500,965.609
13000,965.297
13500,965.049
14000,964.96
14500,964.946
15000,965.036
15500,964.978
16000,965.169
16500,964.994
17000,965.09
17500,965.199
18000,964.97
18500,965.092
19000,965.002
19500,964.927
20000,964.726
20500,964.621
21000,964.538
21500,964.574
22000,964.643
22500,964.608
23000,964.249
23500,964.121
24000,964.133
24500,964.095
25000,964.161
25500,964.199
26000,964.097
26500,964.027
27000,963.923
27500,963.963
28000,964.056
28500,964.062
29000,964.165
29500,964.26
30000,964.34
