iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1449.55,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1433.87,1,4.44906,27.9037,7.61887,34.1426,0.974679,0.974679,1.01306,0.974679,0.998761,0.974679,0.974679
3,1420.01,1,4.29246,28.8016,8.08723,35.5033,0.95,0.95,1.09169,0.95,0.998761,0.95,0.95
4,1415.58,1,4.12615,27.4457,8.42279,33.6404,0.925945,0.925945,1.095,0.925945,0.998761,0.925945,0.925945
5,1412.66,1,3.77598,35.3837,6.32206,43.1536,0.9025,0.9025,1.06727,0.9025,0.998761,0.9025,0.9025
6,1393.98,1,3.75596,38.989,7.11419,47.6396,0.879648,0.879648,1.0885,0.879648,0.998761,0.879648,0.879648
7,1387.97,1,3.9233,35.155,7.88823,42.9684,0.857375,0.857375,1.06094,0.857375,0.998761,0.857375,0.857375
8,1372.97,1,4.02778,32.1987,8.47563,38.964,0.835666,0.835666,1.07711,0.835666,0.998761,0.835666,0.835666
9,1364.3,1,4.29507,40.8633,7.40773,49.29,0.814506,0.814506,1.04984,0.814506,0.998761,0.814506,0.814506
10,1352.28,1,3.94151,32.9306,6.59434,39.9181,0.793882,0.793882,1.02326,0.793882,0.998761,0.793882,0.793882
11,1340.47,1,4.0832,35.176,6.50232,42.4053,0.773781,0.773781,0.998721,0.773781,0.998761,0.773781,0.773781
12,1320.43,1,4.28369,31.7571,6.81089,38.3059,0.754188,0.754188,0.995945,0.754188,0.998761,0.754188,0.754188
13,1315.87,1,4.30207,33.6374,8.00096,40.7277,0.735092,0.735092,0.970727,0.735092,0.998761,0.735092,0.735092
14,1300.18,1,4.37607,29.626,6.86146,35.9867,0.716479,0.716479,1.08247,0.716479,0.998761,0.716479,0.716479
15,1294.66,1,4.48266,28.0299,9.05116,33.9624,0.698337,0.698337,1.05506,0.698337,0.998761,0.698337,0.698337
16,1289.32,1,4.34435,28.7103,9.22079,34.8321,0.680655,0.680655,1.18546,0.680655,0.998761,0.680655,0.680655
17,1272.98,1,4.43982,29.349,7.79555,35.7568,0.66342,0.66342,1.15544,0.66342,0.998761,0.66342,0.66342
18,1268.68,1,4.62299,30.5674,9.28964,37.1887,0.646622,0.646622,1.12618,0.646622,0.998761,0.646622,0.646622
19,1256.69,1,4.57305,31.9005,9.56683,38.8181,0.630249,0.630249,1.13234,0.630249,0.998761,0.630249,0.630249
20,1240.11,1,4.72729,27.8465,7.79454,34.0885,0.614291,0.614291,1.10367,0.614291,0.998761,0.614291,0.614291
21,1242.33,1,4.44657,28.148,7.92317,34.574,0.598737,0.598737,1.07572,0.598737,0.998761,0.598737,0.598737
22,1230.84,1,4.4369,28.5859,7.32146,35.4679,0.583577,0.583577,1.04849,0.583577,0.998761,0.583577,0.583577
23,1214.58,1,4.49295,28.4949,6.10356,35.6039,0.5688,0.5688,1.02194,0.5688,0.998761,0.5688,0.5688
24,1205.87,1,4.51969,30.5422,5.6175,38.1676,0.554398,0.554398,0.996061,0.554398,0.998761,0.554398,0.554398
25,1187.62,1,4.527,31.9881,6.23172,39.9463,0.54036,0.54036,0.97084,0.54036,0.998761,0.54036,0.54036
26,1180.18,1,4.44574,31.0178,6.43705,38.5504,0.526678,0.526678,0.946258,0.526678,0.998761,0.526678,0.526678
27,1168.76,1,4.49732,28.9815,6.5867,35.9213,0.513342,0.513342,0.922298,0.513342,0.998761,0.513342,0.513342
28,1157.22,1,4.61308,31.2047,6.4526,38.4001,0.500344,0.500344,0.898945,0.500344,0.998761,0.500344,0.500344
29,1149.93,1,4.6171,29.1558,6.53737,35.6147,0.487675,0.487675,0.90348,0.487675,0.998761,0.487675,0.487675
30,1143.61,1,4.67931,29.2141,6.73245,35.6777,0.475327,0.475327,0.880604,0.475327,0.998761,0.475327,0.475327
31,1139.27,1,4.54078,30.1585,7.0508,36.5837,0.463291,0.463291,0.858306,0.463291,0.998761,0.463291,0.463291
32,1127.48,1,4.52687,26.7236,7.17435,32.4523,0.45156,0.45156,0.836574,0.45156,0.998761,0.45156,0.45156
33,1113.5,1,4.66919,26.5018,7.616,32.0791,0.440127,0.440127,0.815391,0.440127,0.998761,0.440127,0.440127
34,1100.66,1,4.49908,26.162,7.79829,31.7055,0.428982,0.428982,0.794745,0.428982,0.998761,0.428982,0.428982
35,1088.71,1,4.53072,26.2351,8.47806,31.8616,0.41812,0.41812,0.774621,0.41812,0.998761,0.41812,0.41812
36,1092.79,1,4.72157,26.4753,8.83999,31.9856,0.407533,0.407533,0.759823,0.407533,0.998761,0.407533,0.407533
37,1092.07,1,4.56561,26.2902,8.20414,31.7505,0.397214,0.397214,0.740583,0.397214,0.998761,0.397214,0.397214
38,1082.17,1,4.59148,26.3555,7.70153,31.8241,0.387157,0.397071,0.721831,0.395786,0.998761,0.387157,0.387157
39,1065.69,1,4.64317,24.1693,9.05102,29.2168,0.377354,0.387017,0.747422,0.385764,0.998761,0.377354,0.377354
40,1063.16,1,4.75763,24.2934,9.69382,29.3432,0.367799,0.377218,0.738153,0.375996,0.998761,0.367799,0.367799
41,1057.08,1,4.83377,23.8786,9.79849,28.9149,0.358486,0.367666,0.719462,0.366476,0.998761,0.358486,0.358486
42,1048.11,1,4.74398,24.5572,9.29228,29.7591,0.349409,0.358357,0.715724,0.357197,0.998761,0.349409,0.349409
43,1027.2,1,4.67415,26.2858,10.3669,31.8866,0.340562,0.349283,0.697601,0.348152,0.998761,0.340562,0.340562
44,1024.87,1,4.76646,25.7361,11.4502,31.3024,0.331938,0.340439,0.679938,0.339337,0.998761,0.331938,0.331938
45,1020.69,1,4.76721,24.4661,10.259,29.7469,0.323534,0.331819,0.662721,0.330745,0.998761,0.323534,0.323534
46,1012.24,1,4.71348,24.5886,9.25978,30.0123,0.315341,0.323417,0.693187,0.32237,0.998761,0.315341,0.315341
47,1006.28,1,4.69339,24.7004,9.17022,30.2007,0.307357,0.315228,0.675635,0.314207,0.998761,0.307357,0.307357
48,1005.29,1,4.69821,24.2643,7.94768,29.6489,0.299574,0.307246,0.658528,0.306251,0.998761,0.299574,0.299574
49,995.517,1,4.74131,25.213,8.38049,30.8445,0.291989,0.299467,0.641854,0.298497,0.998761,0.291989,0.291989
50,985.765,1,4.90114,25.7435,8.65671,31.5418,0.284596,0.291884,0.625602,0.290939,0.998761,0.284596,0.284596
51,980.691,1,4.82158,26.0968,7.18339,31.8758,0.27739,0.284493,0.609761,0.283572,0.998761,0.27739,0.27739
52,972.846,1,4.7428,25.5456,6.93489,31.2219,0.270366,0.27729,0.594322,0.276392,0.998761,0.270366,0.270366
53,972.836,1,4.64364,24.2257,7.1003,29.6504,0.26352,0.270269,0.579273,0.269394,0.998761,0.26352,0.26352
54,969.63,1,4.69424,25.4147,6.39053,31.1404,0.256848,0.263425,0.564605,0.262572,0.998761,0.256848,0.259424
55,960.335,1,4.69554,26.0539,6.16038,31.9401,0.250344,0.256755,0.550309,0.255924,0.998761,0.250344,0.252855
56,966.654,1,4.6774,25.2968,6.12187,30.9722,0.244005,0.250254,0.536375,0.249444,0.998761,0.248589,0.246453
57,962.364,1,4.64679,26.4723,6.11752,32.4407,0.256526,0.243917,0.522794,0.243128,0.998761,0.257095,0.240213
