iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1200.69,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1189.29,1,9.72686,13.9168,45.2541,83.6798,0.95,0.95,0.285,0.285,0.926485,0.974679,1.09996,0.974679,0.974679,0.974679
3,1165.85,1,9.79,13.6942,42.186,82.3853,0.9025,0.9025,0.27075,0.27075,0.901781,0.95,1.07211,0.95,0.95,0.95
4,1147.88,1,9.69479,12.5259,42.7729,73.0421,0.857375,0.857375,0.257212,0.257212,0.876648,0.925945,1.04496,0.925945,0.974046,0.925945
5,1135.29,1,9.62922,9.57615,46.693,70.5827,0.814506,0.814506,0.244352,0.244352,0.872345,0.9025,1.0185,0.9025,0.949382,0.9025
6,1129.66,1,9.68247,11.3667,44.2065,69.9178,0.773781,0.773781,0.232134,0.232134,0.866654,0.879648,1.01611,0.879648,0.927621,0.879648
7,1109.84,1,9.47765,11.6142,43.2792,68.4915,0.735092,0.735092,0.220528,0.220528,0.859565,0.857375,0.990384,0.857375,0.923834,0.857375
8,1085.45,1,9.52638,12.1811,44.7239,62.6757,0.698337,0.698337,0.209501,0.209501,0.869046,0.835666,0.965307,0.835666,0.939129,0.835666
9,1077.6,1,9.66948,13.3629,42.7516,70.8673,0.66342,0.66342,0.199026,0.199026,0.900326,0.814506,1.00721,0.814506,0.944419,0.814506
10,1051.36,1,9.57985,13.4738,42.7308,64.7192,0.630249,0.630249,0.189075,0.189075,0.87591,0.793882,0.98171,0.793882,0.920505,0.793882
11,1036.6,1,9.6862,12.9789,44.0292,59.5571,0.598737,0.598737,0.179621,0.179621,0.889178,0.773781,0.956853,0.773781,0.897198,0.773781
12,1024.18,1,9.72691,13.5049,42.5224,57.501,0.5688,0.5688,0.17064,0.17064,0.896354,0.754188,0.932625,0.754188,0.914653,0.754188
13,1004.43,1,9.76299,12.6842,46.0707,59.3955,0.54036,0.54036,0.162108,0.162108,0.895539,0.735092,0.90901,0.735092,0.891493,0.735092
14,986.948,1,9.65909,13.5913,44.1256,66.3582,0.513342,0.513342,0.154003,0.154003,0.88664,0.716479,0.885993,0.716479,0.887168,0.716479
15,971.872,1,9.86827,13.3243,45.5746,65.0644,0.487675,0.487675,0.146302,0.146302,0.883619,0.698337,0.86356,0.698337,0.864704,0.698337
16,960.439,1,9.76353,12.2109,46.8263,68.4059,0.463291,0.0670666,0.138987,0.166271,0.893196,0.680655,0.841694,0.680655,0.84281,0.680655
17,937.958,1,9.78914,12.199,45.5786,75.3973,0.440127,0.0637133,0.132038,0.157958,0.899718,0.66342,0.820382,0.66342,0.825939,0.66342
18,939.114,1,9.72195,11.4353,46.8663,65.6398,0.41812,2.22045e-16,0.125436,0.156311,0.896788,0.646622,0.878059,0.646622,0.872854,0.646622
19,929.086,1,9.73727,10.6966,45.6189,60.4898,0.397214,2.22045e-16,0.119164,0.157694,0.922791,0.630249,0.855826,0.630249,0.940158,0.630249
