iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1442.26,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1427.49,1,5.69674,28.1349,6.30245,34.5513,0.974679,0.974679,1.09549,0.974679,0.998761,0.974679,0.974679
3,1413.33,1,5.78932,28.7108,5.71398,35.5316,0.95,0.95,1.06775,0.95,0.998761,0.95,0.95
4,1408.38,1,5.23784,26.0226,6.42455,32.2551,0.925945,0.925945,1.17621,0.925945,0.998761,0.925945,0.925945
5,1385.65,1,5.19352,23.9894,5.59364,29.4393,0.9025,0.9025,1.14643,0.9025,0.998761,0.9025,0.9025
6,1376.97,1,5.46725,25.3848,6.04752,31.1415,0.879648,0.879648,1.14558,0.879648,0.998761,0.879648,0.879648
7,1369.48,1,5.64085,25.2405,6.03368,30.8208,0.857375,0.857375,1.11658,0.857375,0.998761,0.857375,0.857375
8,1353.38,1,5.60109,26.1618,6.79957,31.7822,0.835666,0.835666,1.0883,0.835666,0.998761,0.835666,0.835666
9,1351.85,1,5.4563,29.6272,6.15364,36.088,0.814506,0.814506,1.10169,0.814506,0.998761,0.814506,0.814506
10,1333.95,1,5.38458,25.9931,5.52343,31.6622,0.793882,0.793882,1.09911,0.793882,0.998761,0.793882,0.793882
11,1326.59,1,5.60358,25.8934,5.29925,31.235,0.773781,0.773781,1.19759,0.773781,0.998761,0.773781,0.773781
12,1314.03,1,5.61333,24.143,5.53359,29.0717,0.754188,0.754188,1.27626,0.754188,0.998761,0.754188,0.754188
13,1312.39,1,5.85519,26.0623,8.1862,31.531,0.735092,0.735092,1.24961,0.735092,0.998761,0.735092,0.735092
14,1298.68,1,5.36408,24.8067,7.42433,29.9421,0.716479,0.723808,1.21797,0.716479,0.998761,0.716479,0.716479
15,1278.4,1,5.53092,23.4468,8.91985,28.4405,0.698337,0.705481,1.23507,0.698337,0.998761,0.698337,0.698337
16,1270.32,1,5.58629,21.1842,9.92849,25.8585,0.680655,0.687618,1.27203,0.680655,0.998761,0.680655,0.680655
17,1260.06,1,5.45358,20.5329,8.1191,25.0655,0.66342,0.670207,1.40547,0.66342,0.998761,0.66342,0.66342
18,1253.64,1,5.50152,21.7007,8.94004,26.4567,0.646622,0.653237,1.36988,0.646622,0.998761,0.646622,0.646622
19,1240.22,1,5.56604,21.3393,8.28711,25.8875,0.630249,0.636697,1.39843,0.630249,0.998761,0.630249,0.630249
20,1237.87,1,5.69598,21.0375,10.2679,25.644,0.614291,0.620575,1.36302,0.614291,0.998761,0.614291,0.614291
21,1222.27,1,5.70545,21.1596,9.12806,26.0548,0.598737,0.604862,1.32851,0.598737,0.998761,0.598737,0.598737
22,1212.78,1,5.61068,21.5031,7.79501,26.5952,0.583577,0.589546,1.29487,0.583577,0.998761,0.583577,0.583577
23,1200.37,1,5.59946,22.2384,6.18874,27.571,0.5688,0.574619,1.28153,0.5688,0.998761,0.5688,0.5688
24,1180.7,1,5.78223,22.4796,6.33927,27.6247,0.554398,0.560069,1.24908,0.554398,0.998761,0.554398,0.554398
25,1176.23,1,5.68985,21.7815,6.70838,26.6512,0.54036,0.545888,1.21745,0.54036,0.998761,0.54036,0.54036
26,1161.55,1,5.59131,20.6528,7.42814,25.3109,0.526678,0.532066,1.18663,0.526678,0.998761,0.526678,0.526678
27,1151.41,1,5.62104,21.5861,8.25847,26.2308,0.513342,0.518593,1.15658,0.513342,0.998761,0.513342,0.513342
28,1132.02,1,5.64148,21.9759,7.17287,26.5912,0.500344,0.505462,1.1273,0.500344,0.998761,0.500344,0.500344
29,1126.39,1,5.73595,21.7828,7.52268,26.3318,0.487675,0.492664,1.1239,0.487675,0.998761,0.487675,0.487675
30,1114.92,1,5.78983,23.8744,6.05235,28.9325,0.475327,0.480189,1.09544,0.475327,0.998761,0.475327,0.475327
31,1112.75,1,5.74443,23.4903,4.9767,28.3955,0.463291,0.468031,1.13551,0.463291,0.998761,0.463291,0.463291
32,1098.24,1,5.82405,23.4491,4.99875,28.4905,0.45156,0.45618,1.10676,0.45156,0.998761,0.45156,0.45156
33,1089.09,1,5.65385,23.7462,4.5598,28.8207,0.440127,0.444629,1.07874,0.440127,0.998761,0.440127,0.440127
34,1071.21,1,5.51878,23.1728,4.01593,28.2191,0.428982,0.433371,1.05142,0.428982,0.998761,0.428982,0.428982
35,1064.15,1,5.54615,22.9569,3.81612,28.0109,0.41812,0.422398,1.0248,0.41812,0.998761,0.41812,0.41812
36,1054.48,1,5.6822,22.1879,5.26554,27.0745,0.407533,0.411702,0.998853,0.407533,0.998761,0.407533,0.407533
37,1050.64,1,5.60409,22.5799,5.03402,27.5561,0.397214,0.414998,0.981559,0.404361,0.998761,0.397214,0.397214
38,1044.38,1,5.5515,23.3193,4.33888,28.3305,0.387157,0.441904,0.957147,0.428968,0.998761,0.387157,0.387157
39,1032.13,1,5.67581,21.7289,4.72975,26.5385,0.377354,0.430715,0.994823,0.418106,0.998761,0.377354,0.377354
40,1031.69,1,5.78291,23.4186,5.18225,28.4329,0.367799,0.436242,0.984346,0.425439,0.998761,0.367799,0.367799
41,1028.11,1,5.63141,22.1085,5.29021,26.8898,0.358486,0.425196,0.959422,0.414667,0.998761,0.358486,0.358486
42,1013.81,1,5.72406,22.9266,5.05941,27.8272,0.349409,0.418404,0.935129,0.405395,0.998761,0.349409,0.349409
43,996.023,1,5.53193,23.0403,5.54179,28.0164,0.340562,0.411097,0.911451,0.395893,0.998761,0.340562,0.340562
44,994.647,1,5.73967,23.2583,5.86366,28.3477,0.331938,0.415447,0.888372,0.399987,0.998761,0.331938,0.331938
45,986.811,1,5.74199,23.5812,5.25391,28.751,0.323534,0.420436,0.865878,0.402111,0.998761,0.323534,0.323534
46,977.556,1,5.58944,23.3542,4.01524,28.5951,0.315341,0.428972,0.843954,0.406146,0.998761,0.315341,0.315341
47,972.179,1,5.59195,23.0265,4.08885,28.3218,0.307357,0.440494,0.822584,0.415431,0.998761,0.307357,0.307357
48,967.393,1,5.64503,22.1716,4.52533,27.231,0.299574,0.429341,0.85985,0.404912,0.998761,0.299574,0.299574
