iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1457.27,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1440.98,1,5.30537,27.6158,7.2374,33.9761,0.974679,0.974679,1.10913,0.974679,0.998761,0.974679,0.974679
3,1430.91,1,5.37707,28.629,6.84263,35.726,0.95,0.95,1.12252,0.95,0.998761,0.95,0.95
4,1417.97,1,4.93288,30.5327,6.51712,38.0891,0.925945,0.925945,1.15002,0.925945,0.998761,0.925945,0.925945
5,1403.35,1,4.9903,28.2767,5.5795,34.9702,0.9025,0.9025,1.1209,0.9025,0.998761,0.9025,0.9025
6,1400.02,1,4.92522,28.3374,6.43015,35.0475,0.879648,0.879648,1.18629,0.879648,0.998761,0.879648,0.879648
7,1385.94,1,5.31008,27.9804,7.09458,34.6365,0.857375,0.857375,1.15625,0.857375,0.998761,0.857375,0.857375
8,1364.64,1,5.19603,26.5062,8.50164,32.5393,0.835666,0.835666,1.12697,0.835666,0.998761,0.835666,0.835666
9,1363.04,1,5.3256,29.6533,8.33003,36.5265,0.814506,0.814506,1.14515,0.814506,0.998761,0.814506,0.814506
10,1348.67,1,5.37698,25.8388,8.17903,31.6978,0.793882,0.793882,1.11615,0.793882,0.998761,0.793882,0.793882
11,1333.52,1,5.43974,24.7704,8.19715,30.4055,0.773781,0.773781,1.08789,0.773781,0.998761,0.773781,0.773781
12,1319.39,1,5.49719,24.5408,8.91535,30.0461,0.754188,0.754188,1.06035,0.754188,0.998761,0.754188,0.754188
13,1319.37,1,5.48169,26.2666,12.1392,32.1939,0.735092,0.735092,1.0335,0.735092,0.998761,0.735092,0.735092
14,1307.54,1,5.16736,26.6531,11.0268,32.9221,0.716479,0.716479,1.04182,0.716479,0.998761,0.716479,0.716479
15,1291.88,1,5.26218,25.1114,12.9932,31.1234,0.698337,0.698337,1.01544,0.698337,0.998761,0.698337,0.698337
16,1286.26,1,5.04855,22.661,13.6712,28.1439,0.680655,0.680655,1.08862,0.680655,0.998761,0.680655,0.680655
17,1264.37,1,5.30017,22.6699,11.703,28.1986,0.66342,0.66342,1.06777,0.66342,0.998761,0.66342,0.66342
18,1258.6,1,5.55046,24.5861,12.0455,30.6145,0.646622,0.646622,1.04073,0.646622,0.998761,0.646622,0.646622
19,1244.14,1,5.66668,25.1011,12.3211,31.2365,0.630249,0.630249,1.0805,0.630249,0.998761,0.630249,0.630249
20,1233.24,1,5.62061,24.7155,11.5857,30.8278,0.614291,0.614291,1.08678,0.614291,0.998761,0.614291,0.614291
21,1233.25,1,5.56789,25.344,11.1625,31.8507,0.598737,0.598737,1.05927,0.598737,0.998761,0.598737,0.598737
22,1209.6,1,5.78047,26.4596,8.92309,33.311,0.583577,0.583577,1.03245,0.583577,0.998761,0.583577,0.583577
23,1202.75,1,5.59345,27.1636,8.73305,34.453,0.5688,0.5688,1.0063,0.5688,0.998761,0.5688,0.5688
