iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,684.527,1,15.3257,9.91367,66.2577,76.9381,0.3,1.5,1.5,1.5,1.5
2,654.442,1,9.10067,10.5112,42.7478,80.3431,0.24,1.34164,1.52798,1.34164,1.34164
3,619.722,1,9.19804,9.5549,43.9118,79.9188,0.192,1.2,1.48999,1.2,1.27642
4,582.152,1,8.76338,10.6543,43.4219,94.7979,0.1536,1.07331,1.33269,1.07331,1.30298
5,561.757,1,8.92772,12.3405,41.6951,86.8573,0.14136,0.96,1.20488,0.96,1.23311
6,547.062,1,9.0753,11.1778,42.0467,85.1216,0.13721,0.85865,1.10972,0.85865,1.21012
7,506.656,1,9.2058,10.6788,43.0633,88.9461,0.116969,0.768,1.07178,0.768,1.11426
8,498.506,1,9.28024,10.2678,43.0482,85.2199,0.115259,0.68692,1.04622,0.68692,1.09437
9,479.409,1,9.28653,9.592,42.7494,93.1273,0.110782,0.6144,1.04587,0.6144,0.978831
10,471.934,1,9.19651,10.1521,42.369,93.9863,0.107423,0.549536,0.999078,0.549536,0.897298
11,462.417,1,9.24198,10.6044,41.5268,90.8038,0.103754,0.49152,1.03171,0.49152,0.859521
12,445.821,1,9.22656,10.9544,42.157,101.429,0.0987072,0.439629,1.01334,0.439629,0.824946
13,448.864,1,9.24498,11.3766,41.1908,97.3109,0.0990984,0.393216,1.02021,0.393216,0.846762
14,450.569,1,9.26163,11.1918,40.0998,97.1654,0.100649,0.369834,1.03511,0.364469,0.845004
15,435.403,1,9.31785,11.661,41.4967,95.458,0.0976992,0.352903,0.975433,0.327081,0.802356
16,429.85,1,9.36996,11.4066,42.1452,96.1611,0.0985336,0.339411,0.918981,0.29255,0.822452
17,419.277,1,9.5622,11.4922,42.2445,93.1074,0.0973801,0.312053,0.871464,0.261665,0.79506
18,416.982,1,9.6727,10.507,43.7129,82.7163,0.0968657,0.2979,0.853324,0.244521,0.775286
19,407.039,1,9.77265,9.86812,44.4807,81.6843,0.0945211,0.28208,0.852973,0.221332,0.786779
20,407.937,1,9.8388,10.3793,45.2569,79.9112,0.0963528,0.275804,0.813062,0.208136,0.807167
21,396.695,1,9.84205,10.1084,45.4543,76.0126,0.0932404,0.282031,0.727225,0.1908,0.826815
22,399.403,1,9.83492,10.0754,45.096,74.6554,0.0951378,0.284917,0.708291,0.194693,0.754148
23,388.423,1,9.90769,9.95671,45.4024,76.1525,0.0949234,0.28319,0.687517,0.174139,0.713487
24,389.381,1,9.86385,9.77967,45.7782,73.0192,0.0928579,0.297412,0.670226,0.175748,0.693598
25,389.196,1,9.80546,9.39298,46.6127,80.2774,0.0939247,0.298273,0.674274,0.174148,0.648832
26,383.136,1,9.8392,9.14304,46.3889,81.8091,0.0938704,0.293966,0.673081,0.169943,0.584135
27,376.936,1,9.90728,8.83733,47.057,78.93,0.0930136,0.285597,0.686607,0.162166,0.523486
28,372.235,1,9.97681,9.03893,46.2241,74.9687,0.0931534,0.270693,0.731537,0.149171,0.471191
29,371.501,1,9.98547,8.88735,45.3368,70.3735,0.0928038,0.270046,0.759933,0.139262,0.451275
30,369.973,1,10.0749,9.31723,45.0693,68.9173,0.0947421,0.266974,0.767164,0.134364,0.409593
31,362.405,1,10.0883,9.2255,45.2579,69.5123,0.0924247,0.267522,0.782229,0.13293,0.366351
32,359.066,1,10.0418,8.71097,45.6473,69.5794,0.0907638,0.269486,0.825774,0.120739,0.363842
33,353.152,1,10.0535,8.43651,46.0835,68.7941,0.0901405,0.263894,0.889661,0.113695,0.32543
34,349.385,1,10.0127,8.89161,45.1861,67.5377,0.0898246,0.26561,0.872272,0.109158,0.293456
35,345.17,1,10.026,8.83455,44.8719,66.7677,0.0893646,0.271976,0.822561,0.105635,0.282902
36,346.934,1,10.1013,9.20484,44.5595,67.7887,0.0935072,0.262037,0.806043,0.107932,0.253036
