iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1598.75,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1572.69,1,4.4808,31.8932,12.8105,49.9752,0.974679,0.974679,0.985157,0.998082,0.974679,0.974679
3,1555.4,1,4.71987,28.5563,13.6112,59.5743,0.95,0.95,0.98613,0.97281,0.95,0.95
4,1545.9,1,4.41749,28.6913,16.5597,78.3844,0.925945,0.925945,0.961161,0.948178,0.925945,0.925945
5,1536.87,1,4.81033,30.3465,16.7877,72.2728,0.9025,0.9025,0.951154,0.92417,0.9025,0.9025
6,1513.08,1,4.71287,27.1959,13.0712,71.7454,0.879648,0.879648,0.92707,0.900769,0.879648,0.879648
7,1503.43,1,4.4931,26.6792,13.3568,67.2737,0.857375,0.857375,0.903596,0.881406,0.857375,0.857375
8,1491.07,1,4.07228,27.8316,13.4769,70.2272,0.835666,0.835666,0.880716,0.919719,0.835666,0.835666
9,1491.66,1,4.09571,25.5422,10.4677,72.2798,0.814506,0.814506,0.90306,0.956329,0.814506,0.814506
10,1477.72,1,3.86812,26.3597,10.6699,92.3156,0.793882,0.805278,0.880194,0.932114,0.793882,0.793882
11,1469.27,1,4.11544,24.1612,9.47213,95.7147,0.773781,0.784888,0.857907,0.922749,0.773781,0.773781
12,1442.97,1,3.9598,25.885,8.82583,93.1941,0.754188,0.765014,0.836185,0.899384,0.754188,0.754188
13,1449.45,1,3.67205,24.7707,9.12684,121.185,0.735092,0.745643,0.873478,0.876611,0.735092,0.735092
14,1443.91,1,3.61489,26.6922,8.72232,129.138,0.716479,0.726763,0.985127,0.879123,0.716479,0.716479
15,1423.23,1,3.68018,26.2366,7.77327,123.805,0.698337,0.708361,0.960183,0.856863,0.698337,0.698337
16,1415.54,1,3.62552,26.1782,8.34393,122.733,0.680655,0.690425,0.935871,0.835167,0.680655,0.680655
17,1393.82,1,3.68245,23.8032,6.88987,133.215,0.66342,0.672943,0.912174,0.81402,0.66342,0.66342
18,1393.15,1,3.81373,22.0356,6.99145,108.423,0.646622,0.655904,0.945279,0.954079,0.646622,0.646622
19,1378.13,1,3.94899,21.7658,7.08937,107.514,0.630249,0.639296,0.921344,0.929921,0.630249,0.630249
20,1361.77,1,4.15225,24.0751,7.47269,90.7328,0.614291,0.623109,0.898015,0.906375,0.614291,0.614291
21,1359.44,1,4.37654,24.7701,8.16355,86.9404,0.598737,0.607331,0.875277,0.883425,0.598737,0.598737
22,1335.2,1,4.17488,23.5231,7.67313,104.479,0.583577,0.591953,0.853115,0.861056,0.583577,0.583577
23,1333.4,1,4.2737,22.5,7.66883,84.7603,0.5688,0.576965,0.831513,0.839254,0.5688,0.5688
24,1329.73,1,4.25855,23.1126,7.32207,98.7866,0.554398,0.562356,0.810459,0.82213,0.554398,0.554398
25,1309.11,1,4.40221,21.9209,6.54949,91.2736,0.54036,0.548116,0.789938,0.801313,0.54036,0.54036
