Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression
-0.217974,0.165169,0.129869,-0.0984499,-0.0910217,0.0165724,-0.302933,0.0441729,0.05435,-0.0984499,-0.148674,-0.0869754,-0.302933,0.0428662,0.0105627,-0.217974,-0.172386,-0.0760638
-0.199413,0.15387,0.119736,-0.0861828,-0.0990485,0.0146733,-0.271826,0.0513908,0.0507738,-0.0861828,-0.114344,-0.0746046,-0.271826,0.0448556,0.0102104,-0.199413,-0.152874,-0.0695615
-0.180852,0.14951,0.109603,-0.0739157,-0.105009,0.0127741,-0.24072,0.0599856,0.0471976,-0.0739157,-0.0776717,-0.0622337,-0.24072,0.047132,0.0098581,-0.180852,-0.12864,-0.0630591
-0.162291,0.150226,0.0994703,-0.0616486,-0.103077,0.010875,-0.209613,0.0698355,0.0436214,-0.0616486,-0.0425596,-0.0498628,-0.209613,0.0497018,0.00950579,-0.162291,-0.10155,-0.0565567
-0.143731,0.155296,0.0893375,-0.0493815,-0.0872091,0.0089758,-0.178506,0.0809784,0.0400452,-0.0493815,-0.0119992,-0.0374919,-0.178506,0.0525947,0.00915348,-0.143731,-0.0726564,-0.0500544
-0.12517,0.163769,0.0792047,-0.0371145,-0.0519769,0.00707664,-0.1474,0.092845,0.036469,-0.0371145,0.0110787,-0.025121,-0.1474,0.0553922,0.00880117,-0.12517,-0.0433196,-0.043552
-0.106609,0.174652,0.0690719,-0.0248474,0.00979414,0.00517748,-0.116293,0.103378,0.0328928,-0.0248474,0.0230511,-0.0127501,-0.116293,0.0566145,0.00844886,-0.106609,-0.0151885,-0.0370496
-0.0880486,0.186327,0.0589391,-0.0125803,0.098845,0.00327832,-0.0851861,0.110025,0.0293166,-0.0125803,0.0226169,-0.000379243,-0.0851861,0.0544036,0.00809655,-0.0880486,0.0117671,-0.0305473
-0.0694879,0.198604,0.0488063,-0.000313223,0.198359,0.00137917,-0.0540794,0.109533,0.0257404,-0.000313223,0.0140188,0.0119916,-0.0540794,0.0463221,0.00774424,-0.0694879,0.0351569,-0.0240449
-0.0509272,0.209913,0.0386735,0.0119539,0.276494,-0.000519991,-0.0229727,0.105903,0.0221642,0.0119539,0.00543235,0.0243625,-0.0229727,0.0357482,0.00739193,-0.0509272,0.0529103,-0.0175425
-0.0323665,0.219899,0.0285407,0.0242209,0.310163,-0.00241915,0.008134,0.0904144,0.018588,0.0242209,0.00416607,0.0367334,0.008134,0.0158837,0.00703963,-0.0323665,0.0663798,-0.0110401
-0.0138058,0.22687,0.0184079,0.036488,0.265383,-0.00431831,0.0392407,0.0669031,0.0150118,0.036488,0.0188486,0.0491043,0.0392407,-0.00984651,0.00668732,-0.0138058,0.0718181,-0.00453777
0.00475496,0.231167,0.00827506,0.0487551,0.132638,-0.00621747,0.0703474,0.0379418,0.0114356,0.0487551,0.053505,0.0614752,0.0703474,-0.0387469,0.00633501,0.00475496,0.0710261,0.0019646
0.0233157,0.230225,-0.00185775,0.0610222,-0.0161726,-0.00811662,0.101454,0.00689668,0.00785939,0.0610222,0.0947829,0.0738461,0.101454,-0.068077,0.0059827,0.0233157,0.0602789,0.00846697
0.0418764,0.223467,-0.0119906,0.0732893,-0.0875572,-0.0100158,0.132561,-0.0233509,0.00428319,0.0732893,0.124899,0.086217,0.132561,-0.0948939,0.00563039,0.0418764,0.0443917,0.0149693
0.0604371,0.211553,-0.0221234,0.0855563,-0.0531679,-0.0119149,0.163668,-0.051197,0.000706988,0.0855563,0.137153,0.0985878,0.163668,-0.117893,0.00527808,0.0604371,0.0282565,0.0214717
0.0789978,0.192473,-0.0322562,0.0978234,0.0508138,-0.0138141,0.194774,-0.0725556,-0.00286921,0.0978234,0.135835,0.110959,0.194774,-0.132681,0.00492577,0.0789978,0.0158839,0.0279741
0.0975585,0.165884,-0.042389,0.11009,0.165516,-0.0157133,0.225881,-0.0874344,-0.00644541,0.11009,0.129632,0.12333,0.225881,-0.139787,0.00457346,0.0975585,0.0119428,0.0344764
0.116119,0.131552,-0.0525218,0.122358,0.238608,-0.0176124,0.256988,-0.0972257,-0.0100216,0.122358,0.125232,0.1357,0.256988,-0.14101,0.00422115,0.116119,0.0193226,0.0409788
0.13468,0.0907352,-0.0626546,0.134625,0.259292,-0.0195116,0.288094,-0.101472,-0.0135978,0.134625,0.125232,0.148071,0.288094,-0.136032,0.00386884,0.13468,0.034568,0.0474812
0.153241,0.0456404,-0.0727874,0.146892,0.233207,-0.0214107,0.319201,-0.101086,-0.017174,0.146892,0.129621,0.160442,0.319201,-0.12615,0.00351653,0.153241,0.0520335,0.0539836
0.171801,-0.0020636,-0.0829202,0.159159,0.175094,-0.0233099,0.350308,-0.0971674,-0.0207502,0.159159,0.13758,0.172813,0.350308,-0.112775,0.00316423,0.171801,0.0663653,0.0604859
0.190362,-0.0507245,-0.093053,0.171426,0.0960961,-0.025209,0.381415,-0.0890448,-0.0243264,0.171426,0.14872,0.185184,0.381415,-0.0958774,0.00281192,0.190362,0.0734765,0.0669883
0.208923,-0.0998314,-0.103186,0.183693,0.0108502,-0.0271082,0.412521,-0.0803151,-0.0279026,0.183693,0.161916,0.197555,0.412521,-0.0785056,0.00245961,0.208923,0.0746439,0.0734907
0.227484,-0.149115,-0.113319,0.19596,-0.0706228,-0.0290074,0.443628,-0.0694321,-0.0314788,0.19596,0.177087,0.209926,0.443628,-0.0600465,0.0021073,0.227484,0.0724286,0.079993
0.246044,-0.198317,-0.123451,0.208227,-0.135369,-0.0309065,0.474735,-0.057068,-0.035055,0.208227,0.194221,0.222297,0.474735,-0.0418827,0.00175499,0.246044,0.0693163,0.0864954
0.264605,-0.247205,-0.133584,0.220494,-0.198312,-0.0328057,0.505841,-0.0445694,-0.0386312,0.220494,0.211554,0.234668,0.505841,-0.0250211,0.00140268,0.264605,0.0676054,0.0929978
0.283166,-0.295345,-0.143717,0.232761,-0.244711,-0.0347048,0.536948,-0.0319716,-0.0422074,0.232761,0.23056,0.247038,0.536948,-0.00943283,0.00105037,0.283166,0.0692294,0.0995001
0.301726,-0.341103,-0.15385,0.245028,-0.279454,-0.036604,0.568055,-0.0195604,-0.0457836,0.245028,0.25067,0.259409,0.568055,0.00474288,0.000698061,0.301726,0.0747248,0.106003
0.320287,-0.38239,-0.163983,0.257295,-0.314197,-0.0385032,0.599161,-0.00745069,-0.0493598,0.257295,0.27078,0.27178,0.599161,0.0172247,0.000345752,0.320287,0.0833106,0.112505
0.338848,-0.41726,-0.174116,0.269563,-0.336308,-0.0404023,0.630268,0.00405219,-0.052936,0.269563,0.291884,0.284151,0.630268,0.0278275,-6.55725e-06,0.338848,0.0942942,0.119007
0.357409,-0.442669,-0.184248,0.28183,-0.349901,-0.0423015,0.661375,0.0149295,-0.0565122,0.28183,0.31355,0.296522,0.661375,0.0371113,-0.000358866,0.357409,0.107192,0.12551
0.375969,-0.460077,-0.194381,0.294097,-0.356256,-0.0442006,0.692482,0.0252866,-0.0600884,0.294097,0.335608,0.308893,0.692482,0.0453868,-0.000711176,0.375969,0.121252,0.132012
0.39453,-0.470045,-0.204514,0.306364,-0.356723,-0.0460998,0.723588,0.0345053,-0.0636646,0.306364,0.357768,0.321264,0.723588,0.0520048,-0.00106348,0.39453,0.13633,0.138514
0.413091,-0.472072,-0.214647,0.318631,-0.350334,-0.0479989,0.754695,0.0426586,-0.0672408,0.318631,0.380048,0.333635,0.754695,0.0573935,-0.00141579,0.413091,0.152436,0.145017
0.431651,-0.467673,-0.22478,0.330898,-0.343945,-0.0498981,0.785802,0.0496298,-0.070817,0.330898,0.402327,0.346006,0.785802,0.0616329,-0.0017681,0.431651,0.1693,0.151519
0.450212,-0.458083,-0.234912,0.343165,-0.328952,-0.0517973,0.816908,0.0505967,-0.0743932,0.343165,0.424117,0.358376,0.816908,0.062575,-0.00212041,0.450212,0.186703,0.158021
0.468773,-0.445645,-0.245045,0.355432,-0.312672,-0.0536964,0.848015,0.047942,-0.0779694,0.355432,0.445834,0.370747,0.848015,0.0617316,-0.00247272,0.468773,0.204289,0.164524
0.487334,-0.430408,-0.255178,0.367699,-0.294106,-0.0555956,0.879122,0.0452872,-0.0815456,0.367699,0.467129,0.383118,0.879122,0.0608882,-0.00282503,0.487334,0.222056,0.171026
0.505894,-0.414061,-0.265311,0.379966,-0.272119,-0.0574947,0.910229,0.0426324,-0.0851218,0.379966,0.487142,0.395489,0.910229,0.0600448,-0.00317734,0.505894,0.239529,0.177529
0.524455,-0.396867,-0.275444,0.392233,-0.249185,-0.0593939,0.941335,0.0399776,-0.088698,0.392233,0.506412,0.40786,0.941335,0.0592014,-0.00352965,0.524455,0.256742,0.184031
0.543016,-0.379673,-0.285576,0.4045,-0.226251,-0.0612931,0.972442,0.0373228,-0.0922742,0.4045,0.525682,0.420231,0.972442,0.058358,-0.00388196,0.543016,0.273955,0.190533
0.561576,-0.364047,-0.295709,0.416768,-0.207794,-0.0631922,1.00355,0.034668,-0.0958504,0.416768,0.540597,0.432602,1.00355,0.0575146,-0.00423427,0.561576,0.290445,0.197036
0.580137,-0.35481,-0.305842,0.429035,-0.191494,-0.0650914,1.03466,0.0320132,-0.0994266,0.429035,0.553491,0.444973,1.03466,0.0566712,-0.00458658,0.580137,0.304989,0.203538
0.598698,-0.347762,-0.315975,0.441302,-0.175193,-0.0669905,1.06576,0.0293585,-0.103003,0.441302,0.566384,0.457344,1.06576,0.0558278,-0.00493889,0.598698,0.318926,0.21004
0.617259,-0.340715,-0.326108,0.453569,-0.158892,-0.0688897,1.09687,0.0180465,-0.106579,0.453569,0.579278,0.469714,1.09687,0.052626,-0.00529119,0.617259,0.332863,0.216543
0.635819,-0.344006,-0.33624,0.465836,-0.142592,-0.0707888,1.12798,0.000929312,-0.110155,0.465836,0.592171,0.482085,1.12798,0.0479709,-0.0056435,0.635819,0.344305,0.223045
0.65438,-0.353413,-0.346373,0.478103,-0.126291,-0.072688,1.15908,-0.0161879,-0.113731,0.478103,0.605065,0.494456,1.15908,0.0433159,-0.00599581,0.65438,0.354271,0.229548
0.672941,-0.37114,-0.356506,0.49037,-0.10999,-0.0745872,1.19019,-0.0383,-0.117308,0.49037,0.617958,0.506827,1.19019,0.0380789,-0.00634812,0.672941,0.3624,0.23605
0.691501,-0.406123,-0.366639,0.502637,-0.12141,-0.0764863,1.2213,-0.063489,-0.120884,0.502637,0.619715,0.519198,1.2213,0.032742,-0.00670043,0.691501,0.366718,0.242552
0.710062,-0.441105,-0.376772,0.514904,-0.157225,-0.0783855,1.2524,-0.0924087,-0.12446,0.514904,0.613045,0.531569,1.2524,0.027901,-0.00705274,0.710062,0.371036,0.249055
0.728623,-0.47805,-0.386904,0.527171,-0.19304,-0.0802846,1.28351,-0.122746,-0.128036,0.527171,0.606374,0.54394,1.28351,0.0233586,-0.00740505,0.728623,0.374936,0.255557
0.747184,-0.565138,-0.397037,0.539438,-0.228856,-0.0821838,1.31462,-0.153678,-0.131612,0.539438,0.599703,0.556311,1.31462,0.019053,-0.00775736,0.747184,0.36839,0.262059
0.765744,-0.675449,-0.40717,0.551705,-0.264671,-0.0840829,1.34572,-0.187621,-0.135189,0.551705,0.593032,0.568681,1.34572,0.0161163,-0.00810967,0.765744,0.357079,0.268562
0.784305,-0.785761,-0.417303,0.563972,-0.300487,-0.0859821,1.37683,-0.223563,-0.138765,0.563972,0.586361,0.581052,1.37683,0.014997,-0.00846198,0.784305,0.345767,0.275064
0.802866,-0.896072,-0.427436,0.57624,-0.336302,-0.0878813,1.40794,-0.259967,-0.142341,0.57624,0.57969,0.593423,1.40794,0.0145073,-0.00881429,0.802866,0.334456,0.281567
0.821426,-1.00638,-0.437569,0.588507,-0.372117,-0.0897804,1.43904,-0.297749,-0.145917,0.588507,0.573019,0.605794,1.43904,0.0163386,-0.00916659,0.821426,0.323145,0.288069
0.839987,-1.1167,-0.447701,0.600774,-0.407933,-0.0916796,1.47015,-0.336344,-0.149493,0.600774,0.566348,0.618165,1.47015,0.0209078,-0.0095189,0.839987,0.311833,0.294571
0.858548,-1.22701,-0.457834,0.613041,-0.443748,-0.0935787,1.50126,-0.375172,-0.15307,0.613041,0.559677,0.630536,1.50126,0.0265614,-0.00987121,0.858548,0.300522,0.301074
