simulations, -2LL
1000,593.699
2000,593.47
3000,593.615
4000,594.156
5000,594.536
6000,594.701
7000,595.038
8000,595.175
9000,595.235
10000,595.257
11000,595.356
12000,595.349
13000,595.47
14000,595.529
15000,595.478
16000,595.487
17000,595.578
18000,595.594
19000,595.626
20000,595.654
21000,595.613
22000,595.649
23000,595.622
24000,595.605
25000,595.618
26000,595.685
27000,595.712
28000,595.736
29000,595.694
30000,595.763
