simulations, -2LL
1000,507.239
2000,507.422
3000,506.52
4000,506.552
5000,506.447
6000,506.565
7000,506.552
8000,506.543
9000,506.643
10000,506.651
11000,506.742
12000,506.701
13000,506.733
14000,506.705
15000,506.641
16000,506.685
17000,506.682
18000,506.653
19000,506.68
20000,506.656
21000,506.651
22000,506.641
23000,506.562
24000,506.576
25000,506.594
26000,506.546
27000,506.529
28000,506.51
29000,506.525
30000,506.553
