iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1494.64,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1480.9,1,4.07769,2.90411,1.00234,43.3198,16.4353,51.51,0.974679,0.974679,0.974679,0.974679,0.998743,0.974679,0.974679
3,1463.32,1,3.89297,2.25189,0.953699,40.0736,18.5346,48.3505,0.95,0.95,0.95,0.95,0.998743,0.95,0.95
4,1455.3,1,2.75942,2.80924,1.26528,41.7524,19.9135,50.1119,0.925945,0.925945,0.933664,0.925945,0.998743,0.925945,0.925945
5,1442.46,1,3.58039,2.24652,1.01868,45.9784,15.0642,55.1626,0.9025,0.9025,0.912169,0.9025,0.998743,0.9025,0.9025
6,1439.18,1,3.11727,3.22137,1.19752,51.9251,15.1663,62.4609,0.879648,0.879648,0.914665,0.879648,0.998743,0.879648,0.879648
7,1424.63,1,2.85972,1.99055,1.23131,49.5504,15.3089,59.5564,0.857375,0.857375,0.891505,0.857375,0.998743,0.857375,0.857375
8,1397.99,1,3.39628,3.21351,1.16007,52.4549,14.5577,62.7445,0.835666,0.835666,0.868932,0.835666,0.998743,0.835666,0.835666
9,1396.86,1,3.59232,2.17154,1.07685,60.1938,13.8341,71.8872,0.814506,0.814506,0.873908,0.814506,0.998743,0.814506,0.814506
10,1381.23,1,3.16874,2.56097,1.18055,56.4921,15.9717,67.7404,0.793882,0.793882,0.85178,0.793882,0.998743,0.793882,0.793882
11,1375.21,1,3.61011,2.34142,1.07575,54.7732,15.9318,65.2341,0.773781,0.773781,0.830212,0.773781,0.998743,0.773781,0.773781
12,1359.19,1,3.3662,2.02199,1.11967,51.1338,16.4664,60.6153,0.754188,0.754188,0.836077,0.754188,0.998743,0.754188,0.754188
13,1356.4,1,4.09762,2.40449,0.977892,54.5524,19.0086,64.7639,0.735092,0.735092,0.814908,0.735092,0.998743,0.735092,0.735092
