rep,id,eta_Cl,eta_V1,eta_Q,eta_V2
1,1,-0.788085853712689,-0.104043713997682,0.0999969851093048,0
2,1,-0.706344431433247,-0.135212564296696,0.29926945991154,0
3,1,-0.728548893444333,-0.329893700158174,0.155103738841499,0
4,1,-0.703993928252599,-0.214195143826718,0.334185706052868,0
1,2,0.285856289183644,0.225119560205553,-0.0867720571380615,0
2,2,0.261027381990509,0.240660934570732,-0.271190995536896,0
3,2,0.309223954459992,0.155436535108187,0.276461638047182,0
4,2,0.234783404095925,0.195090774402498,-0.346547890074301,0
1,3,0.183586176214386,0.0687424663192724,0.150924761997262,0
2,3,0.1371318559165,-0.0873570904174277,0.324398650057431,0
3,3,0.200228464512328,0.15065255389304,0.0796878286648313,0
4,3,0.105798036043446,-0.0953951225325071,0.0807517450845221,0
1,4,-0.0352381583844181,-0.155759417712384,-0.738053567817276,0
2,4,-0.101342921640074,-0.14022310593813,-0.77878044434668,0
3,4,-0.085517418929596,-0.0848246880642254,-0.999528688843913,0
4,4,-0.00981102228541642,-0.0894037400429668,-0.719043562111142,0
1,5,-0.154995390208129,-0.216207120615242,0.600243813716217,0
2,5,-0.13244363471182,-0.0251371415968831,0.535386842467867,0
3,5,-0.126103809660363,0.14757930125851,0.0894813347815602,0
4,5,-0.121457915160788,0.148297225475762,0.187616927434542,0
1,6,0.141498841789635,0.289363694001082,0.969966798051452,0
2,6,0.169472822042473,0.504091175347709,1.28635463065664,0
3,6,0.129765582901118,0.256866508058955,1.33734188161425,0
4,6,0.143511555410802,0.353864404875713,0.816955278487753,0
1,7,0.114142441872347,-0.396888256315982,-0.815198966696021,0
2,7,0.0824032075456034,-0.497792902173962,-0.88530963171991,0
3,7,0.0659387635462392,-0.636091527806538,-0.697652443741279,0
4,7,0.097570162742318,-0.500463576153166,-0.790827865976027,0
1,8,0.321196173445562,-0.0233778876670891,0.384988260359558,0
2,8,0.225345041173697,0.0171307954899458,-0.180627351062182,0
3,8,0.204869602435763,-0.121011820584234,-0.0595827522793855,0
4,8,0.227822744851087,-0.108015756243422,-0.0115424544810128,0
1,9,-0.0023522481838556,-0.0759376707688628,0.47481237351696,0
2,9,0.0309602070801402,-0.162252467986721,0.976713851282489,0
3,9,-0.0335541637585957,0.0301432294855215,0.300197577359106,0
4,9,-0.0583528540163458,-0.168573048918021,0.504711820836583,0
1,10,-0.457872845403278,-0.234675963576302,-0.644003908960966,0
2,10,-0.42619430215548,-0.204472041861044,-0.596034152474711,0
3,10,-0.462521888088678,-0.295724747287189,-1.00780610282009,0
4,10,-0.448602385673387,-0.166544544084818,-0.80735135878834,0
1,11,0.167334946040441,0.157656891472818,-0.421371711057693,0
2,11,0.195682380375637,-0.0280392811233461,0.375485460137241,0
3,11,0.237317237048022,0.187620329432595,0.0474835382611323,0
4,11,0.205979113038167,-0.0759398941643328,0.31858538287254,0
1,12,-0.0967962488503633,0.226860370281161,0.128204229198761,0
2,12,-0.0421015066296371,-0.0659329736128029,0.657233507942775,0
3,12,-0.0115280793258588,0.164700488578372,0.440816332408315,0
4,12,0.0198312333024084,0.099633414957502,0.767103468506247,0
1,13,0.0392849053394435,0.028039138715203,0.298525422185615,0
2,13,0.0522429747265569,0.210705644428859,-0.0238468424084135,0
3,13,0.0408660548986362,0.199965891010155,0.09844270978444,0
4,13,0.024891928723147,0.218751311457494,-0.131280940182245,0
1,14,0.109410731333432,0.011879106662898,-1.11605168631221,0
2,14,0.230699715164665,0.267107659764004,-1.07027614774863,0
3,14,0.22174285991784,0.181050720917475,-0.813308154730363,0
4,14,0.15289263189696,0.135590619494204,-1.20096686568426,0
