simulations,OFV
500,957.194
1000,957.391
1500,957.991
2000,956.913
2500,957.206
3000,957.286
3500,957.37
4000,955.75
4500,956.282
5000,956.783
5500,956.831
6000,957.134
6500,957.309
7000,957.598
7500,957.7
8000,957.933
8500,958.217
9000,958.026
9500,958.039
10000,957.887
10500,957.776
11000,958.058
11500,958.196
12000,958.228
12500,958.282
13000,958.432
13500,958.484
14000,958.615
14500,958.6
15000,958.585
15500,958.692
16000,958.772
16500,958.774
17000,958.671
17500,958.764
18000,958.694
18500,958.771
19000,958.825
19500,958.878
20000,958.677
20500,958.674
21000,958.543
21500,958.461
22000,958.414
22500,958.441
23000,958.364
23500,958.303
24000,958.246
24500,958.244
25000,958.227
25500,958.247
26000,958.298
26500,958.311
27000,958.317
27500,958.28
28000,958.317
28500,958.347
29000,958.295
29500,958.385
30000,958.323
