iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,793.263,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,777.839,1,4.68401,1.02753,25.199,6.7205,53.732,1.46202,1.46202,0.984196,0.62,0.285
3,775.111,1,5.24191,1.06145,29.901,8.28349,67.8367,1.425,1.425,1.13487,0.62,0.27075
4,778.803,1,4.58106,1.31406,26.6144,9.85208,104.299,1.38892,1.38892,1.10614,0.62,0.257212
5,759.495,1,4.38001,0.933835,24.4046,10.8393,117.662,1.35375,1.35375,1.07813,0.62,0.244352
6,751.15,1,4.42718,1.13392,28.661,12.7535,126.487,1.31947,1.31947,1.05212,0.62,0.232134
7,743.83,1,4.07957,1.28553,24.4139,12.8417,140.717,1.28606,1.28606,1.0502,0.62,0.220528
8,713.476,1,4.19945,1.28985,27.4052,12.0478,128.404,1.2535,1.2535,1.02361,0.62,0.209501
9,712.107,1,4.2646,1.51497,27.3132,12.6774,122.385,1.22176,1.22176,0.997695,0.62,0.199026
10,704.168,1,4.04562,1.09978,22.4835,11.6503,131.946,1.19082,1.19082,0.972432,0.62,0.189075
11,698.733,1,3.72752,1.57566,22.1205,11.0456,152.769,1.16067,1.16067,0.94781,0.62,0.179621
12,680.2,1,3.51209,1.75576,23.0483,10.16,157.066,1.13128,1.13128,0.923811,0.62,0.17064
13,668.449,1,3.43908,1.54119,22.3858,12.1253,163.937,1.10264,1.10264,0.900419,0.62,0.162108
14,655.806,1,3.26253,1.5862,22.4554,9.64275,175.976,1.07472,1.07472,0.87762,0.62,0.154003
15,646.915,1,3.37456,1.49095,24.0251,7.97375,173.914,1.04751,1.04751,0.877275,0.62,0.146302
16,636.617,1,3.21567,1.62892,23.3129,8.53797,181.251,1.02098,1.02098,0.855062,0.62,0.138987
17,629.684,1,3.47085,1.12236,22.8749,8.24141,177.286,0.995131,0.995131,0.833411,0.62,0.132038
18,616.937,1,3.29951,1.30832,23.1298,7.27007,179.364,0.969933,0.969933,0.812309,0.62,0.125436
19,592.87,1,3.13334,1.55336,24.2911,6.49958,172.498,0.945374,0.945374,0.791741,0.62,0.119164
20,584.731,1,3.16976,1.73415,23.82,6.03218,166.029,0.921437,0.921437,0.771693,0.62,0.113206
21,579.067,1,3.39337,1.0022,24.8901,5.89045,166.029,0.898105,0.898105,0.752154,0.62,0.107546
22,572.595,1,3.30858,1.50602,28.598,5.89954,163.175,0.875365,0.875365,0.733109,0.62,0.102168
23,561.778,1,3.01595,1.43991,24.2125,4.98164,173.884,0.8532,0.8532,0.714546,0.62,0.0970601
24,543.698,1,3.21698,1.22169,24.7309,5.20914,171.031,0.831597,0.831597,0.696453,0.62,0.0922071
25,525.999,1,3.24809,1.46531,25.4144,5.1708,165.486,0.81054,0.81054,0.678819,0.62,0.0875967
26,513.021,1,3.18598,1.15664,23.2457,5.04668,168.201,0.790017,0.790017,0.66163,0.62,0.0832169
27,505.232,1,3.17305,1.31382,24.6361,5.37442,173.983,0.770013,0.770013,0.644878,0.62,0.079056
28,501.072,1,3.17038,1.32903,24.2129,4.7271,169.293,0.750516,0.750516,0.628549,0.62,0.0751032
29,498.869,1,3.20468,1.48034,26.6141,4.58181,175.642,0.731512,0.731512,0.612634,0.62,0.0713481
30,487.23,1,3.31447,1.2141,26.4058,4.7571,172.897,0.71299,0.71299,0.597122,0.62,0.0677807
31,472.023,1,3.13491,1.26544,24.3498,4.66551,172.155,0.694937,0.694937,0.582002,0.62,0.0643916
