simulations, -2LL
1000,592.969
2000,591.968
3000,591.698
4000,591.822
5000,591.874
6000,591.779
7000,591.944
8000,591.986
9000,591.315
10000,591.353
11000,591.43
12000,591.543
13000,591.687
14000,591.758
15000,591.804
16000,591.924
17000,592.021
18000,592.081
19000,592.153
20000,592.133
21000,592.103
22000,592.152
23000,592.148
24000,592.14
25000,592.13
26000,592.115
27000,592.136
28000,592.114
29000,592.144
30000,592.162
