iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1535.4,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1516.86,1,5.08951,33.4157,13.0199,53.0618,0.974679,0.974679,1.06813,1.00072,0.974679,0.974679
3,1500.13,1,5.22749,30.7525,12.4667,68.5317,0.95,0.95,1.04109,0.991935,0.95,0.95
4,1485.12,1,5.13732,34.7615,13.5134,78.001,0.925945,0.925945,1.01473,0.966819,0.925945,0.925945
5,1481.83,1,5.12428,36.5148,11.0718,81.9342,0.9025,0.9025,0.989035,0.942338,0.9025,0.9025
6,1469.78,1,4.69607,35.0468,8.51608,85.3777,0.879648,0.879648,0.96473,0.918478,0.879648,0.879648
7,1459.51,1,4.63847,33.3083,9.82013,88.4801,0.857375,0.857375,0.966189,0.895221,0.857375,0.857375
8,1438.64,1,4.6761,30.9414,9.84558,83.7673,0.835666,0.835666,0.941724,0.954226,0.835666,0.835666
9,1445.35,1,4.859,29.8086,8.48277,81.1941,0.814506,0.814506,1.03059,0.930065,0.814506,0.814506
10,1431.29,1,4.47295,32.5305,7.91329,98.71,0.793882,0.808073,1.0353,0.906515,0.793882,0.793882
11,1414.79,1,4.54882,33.1591,5.77025,96.979,0.773781,0.787612,1.00908,0.891386,0.773781,0.773781
12,1403.3,1,4.63986,32.9913,5.36233,85.9885,0.754188,0.76767,0.983531,0.983268,0.754188,0.754188
13,1401.94,1,4.50767,29.4568,6.24551,96.9303,0.735092,0.748232,1.02576,0.985943,0.735092,0.735092
14,1382.77,1,4.63434,32.5997,5.81842,91.8533,0.716479,0.729286,1.05418,0.983842,0.716479,0.716479
15,1367.05,1,4.91242,28.0456,6.14131,87.5278,0.698337,0.71082,1.03026,0.95893,0.698337,0.698337
16,1360.38,1,5.3397,30.2456,7.05101,72.5592,0.680655,0.692822,1.05967,0.93465,0.680655,0.680655
17,1344.45,1,5.22543,27.3053,6.52324,73.1061,0.66342,0.675279,1.05004,0.910984,0.66342,0.66342
18,1335.84,1,5.30605,27.5875,6.90359,61.6068,0.646622,0.658181,1.02345,0.903489,0.646622,0.646622
19,1326.34,1,5.23162,30.4263,7.03642,68.686,0.630249,0.641515,0.997535,0.893848,0.630249,0.630249
20,1315.25,1,5.20271,29.048,6.80066,69.9685,0.614291,0.625272,0.972277,0.911607,0.614291,0.614291
21,1299.6,1,5.50162,28.4842,7.31583,58.6466,0.598737,0.60944,0.947658,0.888524,0.598737,0.598737
22,1286.53,1,5.25439,26.3308,7.53818,74.5031,0.583577,0.594008,0.923663,0.866026,0.583577,0.583577
23,1281.01,1,5.34089,27.1684,8.35798,70.2304,0.5688,0.578968,0.900275,0.872781,0.5688,0.5688
24,1276.08,1,5.07457,28.8908,7.82625,90.285,0.554398,0.564308,0.87748,0.889412,0.554398,0.554398
