iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,10.4826,0.044493,44.4644,4.4961e-08,13.7813,0.424125,53.5719,6.37544e-08
2,10.4858,0.0416393,44.4644,4.51396e-08,13.5606,0.395912,53.5719,3.58829e-08
3,10.4892,0.0408019,44.4644,3.46742e-08,13.9014,0.387359,53.5719,2.02609e-08
4,10.4888,0.0385845,44.4644,3.89106e-08,13.9343,0.379996,53.5719,3.16866e-08
5,10.4914,0.039294,44.4644,4.52024e-08,13.9914,0.370985,53.5719,3.70763e-08
6,10.5073,0.0386574,44.4644,4.42568e-08,14.0144,0.362589,53.5719,3.43395e-08
7,10.5012,0.0393786,44.4644,3.95616e-08,13.9388,0.352645,53.5719,3.85387e-08
8,10.5062,0.0391809,44.4644,4.24445e-08,13.9584,0.350288,53.5719,3.6366e-08
9,10.5141,0.0390738,44.4644,4.03227e-08,14.1072,0.353743,53.5719,3.06444e-08
10,10.5188,0.0386487,44.4644,5.19043e-08,14.0839,0.353811,53.5719,4.77433e-08
11,10.5207,0.0388057,44.4644,4.65462e-08,14.2853,0.358773,53.5719,4.67827e-08
12,10.5182,0.0385321,44.4644,4.76822e-08,14.3351,0.359746,53.5719,4.1953e-08
13,10.52,0.0384296,44.4644,3.78675e-08,14.3974,0.359399,53.5719,4.05347e-08
14,10.5196,0.0382559,44.4644,4.58284e-08,14.4868,0.361329,53.5719,3.92958e-08
15,10.5185,0.0380776,44.4644,4.88357e-08,14.4121,0.363905,53.5719,4.08746e-08
16,10.519,0.0381293,44.4644,4.0541e-08,14.4663,0.364592,53.5719,4.53834e-08
17,10.5196,0.038201,44.4644,3.3997e-08,14.4754,0.364553,53.5719,4.72739e-08
18,10.5231,0.0381138,44.4644,4.63165e-08,14.5388,0.364835,53.5719,4.9971e-08
19,10.5209,0.0383994,44.4644,4.10566e-08,14.8069,0.37127,53.5719,5.47215e-08
20,10.5218,0.0383713,44.4644,3.2048e-08,14.8539,0.374001,53.5719,5.59001e-08
21,10.5209,0.0384698,44.4644,3.76457e-08,14.8057,0.375546,53.5719,5.09504e-08
22,10.5233,0.0384452,44.4644,4.39945e-08,14.8387,0.374801,53.5719,4.66225e-08
23,10.5218,0.0382059,44.4644,4.03501e-08,14.8872,0.374468,53.5719,5.39046e-08
24,10.5193,0.0381665,44.4644,3.2975e-08,14.9051,0.372988,53.5719,4.89854e-08
25,10.5173,0.0381945,44.4644,3.63146e-08,14.8856,0.372165,53.5719,4.69803e-08
26,10.5179,0.0379852,44.4644,4.03306e-08,14.8758,0.369912,53.5719,4.92056e-08
27,10.5186,0.0378336,44.4644,4.46385e-08,14.8928,0.367677,53.5719,6.08192e-08
28,10.5177,0.0377194,44.4644,4.45124e-08,14.8851,0.368015,53.5719,5.55186e-08
29,10.5194,0.0377503,44.4644,3.73888e-08,14.8886,0.370058,53.5719,5.29937e-08
30,10.5193,0.0378086,44.4644,3.80211e-08,14.931,0.369854,53.5719,5.39227e-08
31,10.5184,0.0376902,44.4644,3.1884e-08,14.9226,0.368927,53.5719,5.77728e-08
32,10.518,0.0375868,44.4644,3.76881e-08,14.9578,0.368402,53.5719,6.04852e-08
33,10.5195,0.0375869,44.4644,4.18645e-08,14.9703,0.368501,53.5719,6.08631e-08
34,10.5184,0.0375779,44.4644,4.72788e-08,14.9528,0.367939,53.5719,6.26122e-08
35,10.516,0.0374012,44.4644,3.63114e-08,14.9315,0.366782,53.5719,6.12247e-08
36,10.5168,0.0372107,44.4644,4.09953e-08,14.9257,0.367157,53.5719,6.46103e-08
37,10.5149,0.0372622,44.4644,4.23414e-08,14.9378,0.366447,53.5719,7.01343e-08
38,10.5168,0.0373516,44.4644,3.83075e-08,14.9977,0.36739,53.5719,7.05564e-08
39,10.5173,0.0374521,44.4644,4.66245e-08,14.9867,0.368023,53.5719,6.95196e-08
40,10.5197,0.0375487,44.4644,4.75786e-08,14.9766,0.370342,53.5719,6.89023e-08
41,10.5202,0.0375961,44.4644,5.56399e-08,14.9637,0.370325,53.5719,7.09051e-08
42,10.5225,0.0375781,44.4644,5.74085e-08,14.9662,0.369337,53.5719,6.87488e-08
43,10.526,0.0377506,44.4644,5.24118e-08,14.9874,0.369038,53.5719,7.2843e-08
44,10.5274,0.0377158,44.4644,5.68557e-08,14.9621,0.368499,53.5719,7.27998e-08
45,10.5281,0.0376126,44.4644,5.3798e-08,14.9543,0.36887,53.5719,7.298e-08
46,10.5286,0.0374993,44.4644,5.60129e-08,14.935,0.36841,53.5719,7.16394e-08
47,10.5288,0.0375419,44.4644,5.44224e-08,14.9179,0.367649,53.5719,6.79453e-08
48,10.5296,0.0375515,44.4644,5.50213e-08,14.9219,0.368184,53.5719,6.52145e-08
49,10.5294,0.037738,44.4644,5.85727e-08,14.9959,0.368945,53.5719,6.59388e-08
50,10.5277,0.0377345,44.4644,6.12558e-08,14.9787,0.369827,53.5719,6.73996e-08
51,10.5258,0.0377553,44.4644,5.49883e-08,14.9693,0.370703,53.5719,6.65032e-08
52,10.5252,0.0378115,44.4644,5.34263e-08,14.9537,0.370718,53.5719,7.28624e-08
53,10.5243,0.0379712,44.4644,5.6011e-08,14.9578,0.37059,53.5719,7.83397e-08
54,10.5224,0.0380182,44.4644,5.14763e-08,14.9407,0.37088,53.5719,7.4947e-08
55,10.5207,0.0379581,44.4644,5.86358e-08,14.9059,0.37055,53.5719,7.19972e-08
56,10.5194,0.0378901,44.4644,5.8271e-08,14.892,0.370798,53.5719,7.69157e-08
57,10.5193,0.0378592,44.4644,6.03964e-08,14.8848,0.371157,53.5719,7.56659e-08
58,10.5205,0.0379938,44.4644,6.29272e-08,14.8993,0.371665,53.5719,8.10346e-08
59,10.5205,0.0380757,44.4644,6.56371e-08,14.8913,0.371736,53.5719,7.788e-08
60,10.5193,0.038098,44.4644,5.97993e-08,14.9001,0.37162,53.5719,7.58628e-08
61,10.52,0.0380829,44.4644,4.65896e-08,14.9174,0.372139,53.5719,7.7076e-08
62,10.5204,0.0381138,44.4644,5.52636e-08,14.9183,0.37245,53.5719,7.76662e-08
63,10.521,0.0381651,44.4644,6.18761e-08,14.912,0.372368,53.5719,7.79901e-08
64,10.5209,0.0381166,44.4644,5.7826e-08,14.9188,0.372085,53.5719,8.05567e-08
65,10.5217,0.0381008,44.4644,5.6607e-08,14.9261,0.372606,53.5719,8.13703e-08
66,10.522,0.038084,44.4644,5.57877e-08,14.9117,0.372328,53.5719,7.62895e-08
67,10.5233,0.0380646,44.4644,5.37329e-08,14.9203,0.372324,53.5719,8.03986e-08
68,10.5241,0.0381196,44.4644,5.46906e-08,14.9204,0.371885,53.5719,8.46648e-08
69,10.5236,0.0380991,44.4644,5.51287e-08,14.9311,0.371723,53.5719,8.38745e-08
70,10.5236,0.0380502,44.4644,5.14961e-08,14.9172,0.371402,53.5719,8.51019e-08
71,10.5229,0.0380891,44.4644,5.46741e-08,14.8996,0.371292,53.5719,8.2423e-08
72,10.5228,0.0381509,44.4644,5.65852e-08,14.8747,0.372211,53.5719,7.42399e-08
73,10.522,0.0381067,44.4644,5.75981e-08,14.8953,0.372229,53.5719,7.58436e-08
74,10.5209,0.0381612,44.4644,5.95531e-08,14.8702,0.372927,53.5719,7.67816e-08
75,10.5199,0.038221,44.4644,5.66906e-08,14.8683,0.373225,53.5719,7.58222e-08
76,10.5198,0.0382207,44.4644,6.36127e-08,14.8761,0.374097,53.5719,7.83814e-08
77,10.5199,0.038215,44.4644,5.88991e-08,14.8679,0.373804,53.5719,8.08743e-08
78,10.5198,0.0382013,44.4644,6.38941e-08,14.8635,0.373617,53.5719,8.03828e-08
79,10.5192,0.038195,44.4644,6.70453e-08,14.8408,0.373118,53.5719,8.41431e-08
