iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1223.68,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1208.59,1,9.56958,14.633,46.4883,90.8443,0.95,0.95,0.285,0.285,0.914978,0.974679,1.11133,0.974679,0.984485,0.974679
3,1188.04,1,9.38098,15.4196,41.2345,85.3705,0.9025,0.9025,0.27075,0.27075,0.910633,0.95,1.08319,0.95,1.02703,0.95
4,1165.27,1,9.6125,14.9339,44.5325,71.0339,0.857375,0.857375,0.257212,0.257212,0.918454,0.925945,1.05576,0.925945,1.04757,0.925945
5,1148.48,1,9.47633,13.3851,45.7404,70.3182,0.814506,0.814506,0.244352,0.244352,0.880276,0.9025,1.02903,0.9025,1.06172,0.9025
6,1137.44,1,9.36623,14.6603,42.062,71.2857,0.773781,0.773781,0.232134,0.232134,0.89008,0.879648,1.00297,0.879648,1.07848,0.879648
7,1118.58,1,9.37249,14.2837,40.5676,64.779,0.735092,0.735092,0.220528,0.220528,0.918989,0.857375,0.977575,0.857375,1.05118,0.857375
8,1097.18,1,9.50007,16.8299,43.3727,62.0636,0.698337,0.698337,0.209501,0.209501,0.907984,0.835666,0.952823,0.835666,1.02456,0.835666
9,1069.7,1,9.64206,15.6793,41.1543,57.6942,0.66342,0.66342,0.199026,0.199026,0.915983,0.814506,0.928697,0.814506,0.998617,0.814506
10,1032.18,1,9.59058,16.8648,41.6524,58.5972,0.630249,0.630249,0.189075,0.189075,0.913693,0.793882,0.905181,0.793882,0.973332,0.793882
11,1023.18,1,9.75718,16.3403,45.6538,57.7763,0.598737,0.598737,0.179621,0.179621,0.92746,0.773781,0.882262,0.773781,0.948686,0.773781
12,1012.24,1,9.65037,17.0895,44.9097,58.8746,0.5688,0.5688,0.17064,0.17064,0.91816,0.754188,0.859922,0.754188,1.0365,0.754188
13,998.745,1,9.765,15.1317,44.7134,53.5485,0.54036,0.54036,0.162108,0.162108,0.921531,0.735092,0.899318,0.735092,1.01025,0.735092
14,981.004,1,9.6543,15.4001,43.0316,55.1435,0.513342,0.513342,0.154003,0.154003,0.913497,0.716479,0.876547,0.716479,0.984671,0.716479
15,959.9,1,9.59306,14.5957,42.3249,58.1064,0.487675,0.487675,0.146302,0.146302,0.890858,0.698337,0.857843,0.698337,0.959738,0.698337
16,959.784,1,9.63853,14.4065,42.7222,58.3747,0.463291,0.463291,0.138987,0.138987,0.902703,0.680655,0.903509,0.680655,0.950404,0.680655
17,939.122,1,9.49819,15.2977,42.758,59.4118,0.440127,0.440127,0.132038,0.132038,0.91303,0.66342,0.880632,0.66342,0.92634,0.66342
18,929.537,1,9.69511,15.372,42.3977,51.2281,0.41812,0.41812,0.125436,0.125436,0.9046,0.646622,0.858334,0.646622,0.998735,0.646622
19,922.459,1,9.55053,14.7938,40.641,51.3744,0.397214,0.397214,0.119164,0.119164,0.916953,0.630249,0.861221,0.630249,0.973446,0.630249
20,907.458,1,9.53251,16.4131,40.9833,52.6992,0.377354,0.377354,0.113206,0.113206,0.913659,0.614291,0.839414,0.614291,0.978333,0.614291
21,894.046,1,9.60088,14.6964,42.5746,52.9463,0.358486,0.0339387,0.107546,0.134927,0.909222,0.598737,0.81816,0.598737,0.953561,0.598737
22,877.359,1,9.56103,14.2333,41.5302,53.386,0.340562,2.22045e-16,0.102168,0.133094,0.916367,0.583577,0.797443,0.583577,0.941098,0.583577
23,875.73,1,9.55505,15.0834,40.2007,50.0954,0.323534,0.0078842,0.0970601,0.133179,0.912165,0.5688,0.777252,0.5688,0.957231,0.5688
24,865.377,1,9.56164,15.2619,41.3599,52.5965,0.307357,2.22045e-16,0.0922071,0.129256,0.915571,0.554398,0.757571,0.554398,0.948603,0.554398
25,858.754,1,9.56129,14.0642,41.5896,51.7268,0.0394995,2.22045e-16,0.102372,0.130419,0.909031,0.54036,0.77084,0.54036,0.924584,0.54036
26,850.522,1,9.60985,13.8822,40.5234,55.0536,0.0375245,2.22045e-16,0.0972539,0.134124,0.91703,0.526678,0.802479,0.526678,0.901173,0.526678
27,849.34,1,9.65529,13.8179,40.675,55.0736,0.0276271,2.22045e-16,0.0980196,0.132409,0.926149,0.513342,0.78216,0.513342,0.878355,0.513342
28,846.029,1,9.59741,14.5169,41.1537,57.9532,2.22045e-16,2.22045e-16,0.0997955,0.132834,0.917444,0.500344,0.793228,0.500344,0.856114,0.500344
29,839.933,1,9.56567,14.022,40.5718,60.8684,2.10942e-16,2.22045e-16,0.0948057,0.136296,0.914546,0.487675,0.831026,0.487675,0.834437,0.487675
