simulations,OFV
500,969.354
1000,969.371
1500,969.423
2000,969.737
2500,970.051
3000,970.586
3500,971.157
4000,971.388
4500,971.199
5000,971.151
5500,971.158
6000,971.116
6500,971.186
7000,971.484
7500,971.513
8000,971.274
8500,971.48
9000,971.653
9500,971.484
10000,971.695
10500,971.887
11000,971.723
11500,971.704
12000,971.669
12500,971.763
13000,971.563
13500,971.363
14000,971.484
14500,971.415
15000,971.532
15500,971.655
16000,971.692
16500,971.631
17000,971.669
17500,971.761
18000,971.781
18500,971.814
19000,971.751
19500,971.827
20000,971.954
20500,971.214
21000,971.284
21500,971.308
22000,971.326
22500,971.404
23000,971.297
23500,971.064
24000,971.11
24500,971.114
25000,971.199
25500,971.137
26000,971.167
26500,971.219
27000,971.219
27500,971.181
28000,971.232
28500,971.286
29000,971.343
29500,971.39
30000,971.46
