iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,787.114,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,780.22,1,5.70101,0.238668,28.3231,6.66779,29.694,1.46202,1.46202,1.04364,0.62,0.285
3,776.319,1,5.70972,0.169994,30.3344,7.35574,36.3752,1.425,1.425,1.20138,0.62,0.27075
4,767.233,1,5.45745,0.574458,28.1509,8.0351,45.0142,1.38892,1.38892,1.17096,0.62,0.257212
5,747.54,1,5.42811,0.421046,23.8659,7.65464,52.6104,1.35375,1.35375,1.14131,0.62,0.244352
6,745.118,1,5.59831,0.336007,28.7971,10.3924,55.8986,1.31947,1.31947,1.24871,0.62,0.232134
7,739.532,1,5.78046,0.668936,23.9034,11.115,60.4403,1.28606,1.28606,1.26594,0.62,0.220528
8,720.044,1,6.00202,0.864452,24.7793,10.5184,64.9733,1.2535,1.2535,1.23388,0.62,0.209501
9,712.081,1,5.97979,0.628581,26.2636,12.0582,43.5524,1.22176,1.22176,1.24597,0.62,0.199026
10,701.583,1,5.89645,0.734735,24.0294,15.7366,39.8777,1.19082,1.19082,1.21442,0.62,0.189075
11,689.321,1,5.77214,0.914807,17.1831,15.4534,35.6407,1.16067,1.16067,1.18666,0.62,0.179621
12,673.92,1,5.69775,0.452108,19.1097,15.2975,35.7521,1.13128,1.13128,1.19846,0.62,0.17064
13,666.202,1,5.44451,0.322045,15.6885,16.712,35.9755,1.10264,1.10264,1.16811,0.62,0.162108
14,653.298,1,5.45896,0.408046,14.8564,17.9609,32.8558,1.07472,1.07472,1.13853,0.62,0.154003
15,637.422,1,5.59538,0.442735,15.6337,16.1694,31.2643,1.04751,1.04751,1.1097,0.62,0.146302
16,631.533,1,5.74439,0.531418,16.6012,20.072,29.3103,1.02098,1.02098,1.15733,0.62,0.138987
17,612.937,1,5.41924,0.184579,13.6424,19.5282,27.0204,0.995131,0.995131,1.12802,0.62,0.132038
18,602.832,1,5.44427,0.518039,12.4868,21.8222,28.4559,0.969933,0.969933,1.09946,0.62,0.125436
19,598.166,1,5.43307,0.312011,13.2956,19.8862,28.8783,0.945374,0.945374,1.07162,0.62,0.119164
20,579.054,1,5.49794,0.316975,13.8986,19.4114,29.3972,0.921437,0.921437,1.04449,0.62,0.113206
21,566.005,1,5.607,0.680166,13.6375,17.0415,28.846,0.898105,0.898105,1.01804,0.62,0.107546
