simulations,OFV
500,943.716
1000,944.603
1500,943.984
2000,943.626
2500,944.839
3000,944.757
3500,943.732
4000,943.731
4500,944.255
5000,943.916
5500,943.852
6000,943.998
6500,943.778
7000,943.637
7500,943.388
8000,943.552
8500,943.842
9000,943.556
9500,943.261
10000,943.103
10500,943.06
11000,943.112
11500,943.103
12000,943.005
12500,943.102
13000,943.039
13500,943.015
14000,942.975
14500,942.983
15000,943.015
15500,942.861
16000,942.94
16500,942.693
17000,942.761
17500,942.84
18000,942.719
18500,942.868
19000,942.774
19500,942.729
20000,942.616
20500,942.616
21000,942.546
21500,942.61
22000,942.702
22500,942.594
23000,942.32
23500,942.05
24000,942.079
24500,941.99
25000,942.07
25500,942.02
26000,941.849
26500,941.866
27000,941.834
27500,941.865
28000,941.963
28500,941.963
29000,942.054
29500,942.122
30000,942.179
